Name,Rank,CompanyNumber,Age
Tamara Burke,6,5,57
Kenneth Gregory,30,2,52
Elizabeth Howard,35,2,31
Teresa Kaufman,20,10,25
Dana Turner,34,8,64
Hannah Davis,24,4,20
Sherri Patrick,36,3,53
Gene Taylor,36,7,40
Tiffany Howard,3,1,59
Amanda Miller,3,5,58
Christopher Bartlett,29,5,40
Juan Morton,23,10,40
Brenda Williams,32,4,46
Oscar Orr,23,8,65
Greg Barnes,14,2,20
Michael Brooks,22,2,21
Joshua Jones,34,4,42
Olivia Hood,22,9,38
Jacob Young,24,6,62
Joseph Lamb,28,5,21
Robert Jenkins,38,7,27
Gordon Mcpherson,16,4,29
Sandra Hoffman,5,9,34
Taylor Bishop,13,5,56
Emily Bryan,32,9,21
Susan Ortiz,28,4,37
Amber Riley,17,5,46
Holly Neal,9,6,36
Samantha Williams,31,7,35
Dennis Klein,36,8,54
Kristen Contreras,39,9,58
Ryan Graves,17,5,53
Alexander Lloyd,6,10,59
Allison Ellis,11,10,31
Jerry Mills,11,2,48
Joseph Gomez,14,7,23
Nicole Williams,19,6,32
Michael Perez,3,6,20
Matthew Ray,15,1,30
Scott Rodriguez,6,3,25
Christopher Young,12,6,43
Justin Nelson,23,3,29
Jodi Adams,3,3,28
Erin Lawrence,14,7,37
Jacob Ramirez,2,4,25
Jose Ross,2,4,54
Sean Henry,26,9,48
Stacy Hicks,34,4,31
Richard Singh,32,10,62
Adam Harris,20,4,45
Michael Garrison,36,4,58
Elizabeth Wood,11,6,21
Brittany Cardenas,2,1,62
Leslie White,16,8,62
David Navarro,35,9,20
Jeanette Burns,20,1,27
Thomas Rivera,15,8,48
Adrian Travis,17,1,53
Gilbert Lopez,12,4,55
Amber Davis,19,3,50
Michael Foster,28,9,48
Cristian Suarez,16,3,60
Robert Rowe,15,9,56
Michael Torres,31,3,53
Erin Brown,36,2,63
Ashley Combs,12,10,41
Michael Bentley,23,3,48
Kayla Russell,13,3,43
Cynthia Hunter,15,2,64
Melissa James,14,9,20
Steven Jones,28,3,61
Derek Pearson,31,2,36
Christina Fuller,26,1,20
John Bowen,37,5,24
Chelsey Davis,25,1,64
Richard Hayes,35,10,52
Rhonda Clay,11,5,57
Diana Robertson,12,3,57
Nicole Hull,21,4,64
Jared Bush,39,9,53
Jennifer Reynolds,16,1,28
Wayne Bell,30,6,31
Preston Cunningham,28,4,34
Curtis Pierce,28,1,21
Madison Carey,28,4,33
Kevin Ware,34,2,35
Stacey Kim,15,2,48
Lisa Olson,1,1,30
Wayne Wall,37,7,26
Sarah Lang,25,4,25
Christine Allison,4,6,37
Samuel Dunn,5,4,51
Hannah Hartman,37,6,54
Anthony Ortiz,1,9,48
Morgan Smith,15,3,22
Elizabeth Crawford,10,8,19
Becky White,3,1,22
Jamie Travis,23,9,32
Stephanie Davis,1,1,48
Sarah Vaughn,23,9,31
Kyle Blevins,1,8,45
Gregory Craig,31,2,33
Jay Hawkins,37,2,31
Daniel Weaver,18,8,19
Christopher Carson,4,4,41
David Gallegos,1,10,49
Jacob Ibarra,26,2,25
Ronnie Aguilar,14,7,33
Matthew Luna,13,9,54
David Kidd,29,10,59
Christopher Knapp,10,6,36
Marvin Greene,5,1,46
Sara Jackson,3,8,24
Dawn Rodgers,28,3,33
Gregory Walker,10,2,34
Dustin Leon,2,3,58
John Coffey,22,3,54
Zachary Mendez,38,6,19
Jonathan Newton,16,8,43
Amy Schroeder,9,1,46
Steven Gonzales,32,10,28
Heather Baker,13,7,30
Crystal Shelton,19,9,65
Russell Archer,19,3,63
Michael Wiley,3,2,60
Natasha Maxwell,38,7,60
Bradley Black,23,1,30
Christopher Sutton,26,4,58
Benjamin Mcdonald,22,1,33
William Brown,11,1,64
Julie Park,16,9,41
Lauren Jackson,38,3,58
Meredith Holloway,12,6,54
Christopher Richards,24,1,30
Robert Coleman,25,8,53
Jill Mcguire,39,1,58
Andrew Cortez,11,1,30
Eric Jackson,26,2,52
Steven Morris,5,4,50
Victoria Rivas,29,7,56
Lauren Franklin,21,3,53
Matthew Hardin,31,1,52
Ashley Hernandez,35,5,38
Albert Francis,8,1,37
Scott Pace,23,5,41
Angela Peterson,22,1,32
Brian Peterson,31,10,54
Rickey Johnson,5,10,52
Larry Owens,23,10,50
William Peterson,30,9,47
Gene Robertson,29,1,61
Wanda Rojas,39,4,40
Kyle Walker,10,9,51
Brittney Everett,30,10,59
Christian Walker,26,8,30
Taylor Willis,23,5,19
Lauren Jackson,9,5,36
Frederick Howard,18,3,55
Roberto Baldwin,19,3,31
Adam King,13,3,31
Patrick Buck,13,8,23
Ricky Colon,25,6,62
Anthony Mccormick,19,1,45
Kimberly Kelley,30,10,49
Adam Smith,14,4,36
Jenny Wells,13,6,63
Mary White,36,9,33
Ashley Clark,7,7,37
Sue Bryan,15,3,47
Carla Gray,18,4,36
Justin Stokes,33,4,34
Jamie Dickerson,16,6,51
Lindsey Nichols,30,9,45
Cynthia Robles,10,6,35
Emily Keith,29,1,33
Matthew Tanner,12,1,27
Jesus Clark,28,8,23
Kim Becker,13,9,57
Cathy Lane,10,2,38
Zachary White,7,2,22
Reginald Gomez,2,5,28
Erik Watkins,35,9,30
Kevin Briggs,36,6,65
Adam Howard,27,2,49
Bruce Ashley,14,4,63
Brian Bryant,20,7,19
Pamela Acevedo,6,8,59
Laura Hughes,15,8,36
Deborah Bryant,39,7,46
Marcus Cummings,35,7,40
Lorraine Villegas,23,6,33
Paula Ruiz,14,7,41
Richard James,18,8,55
Tiffany Hicks,10,8,42
Leslie Mcdaniel,28,10,44
Brooke Garcia,39,8,38
Kristin Mckinney,18,1,43
Carlos Smith,23,4,61
Stephanie Chavez,36,10,43
Ryan Martinez,11,8,63
Kathleen Liu,14,1,51
Jill Shepard,30,2,55
Keith Ramirez,22,8,44
Brittany Wagner,26,4,20
Jamie Wood,32,6,28
Mark Snyder,30,2,57
James Carroll,19,6,58
Emma Roberts,32,6,37
Raymond Meyer,30,4,25
Kendra Blackwell,40,4,43
Nicholas Johnson,33,9,25
John Nixon,29,6,21
Todd White,17,1,36
Lori Ford,21,8,37
Amanda Mcguire,13,4,37
Kerry Hernandez,36,8,48
Cindy Hernandez,2,7,65
Robert Smith,39,4,39
Matthew Cruz,23,2,24
Eric Mcgee,4,9,37
Jennifer Burns,30,10,27
Richard Brooks,1,2,58
Peggy Nelson,14,7,57
Nicole Peterson,36,9,55
Matthew Blake,3,2,59
Lisa Fuller,22,9,20
Martin Smith,22,1,42
Erin Dalton,12,4,26
Michelle Martin,9,10,24
Kari Dougherty,13,1,22
Crystal Collier,19,10,32
Margaret Johnson,37,5,41
Richard Thompson,30,2,37
Brandi Fowler,31,5,62
Joshua Norman,25,3,49
Anita Holmes,26,10,38
Yvonne Moore,22,2,43
Joshua Casey,26,5,26
John Wilkinson,26,1,50
Maria Miller,26,4,43
Jason Malone,1,6,20
Shawn Green,23,10,38
Mark Navarro,23,3,22
Shari Abbott,17,8,52
Jacqueline Walker,3,3,49
Anthony Gordon,40,3,22
William Robertson,29,5,57
Robert Torres,35,4,32
Jose Rush,33,6,41
Rebecca Smith,6,4,40
Justin Reeves,29,2,64
Janet Mendez,18,7,28
Michael Butler,29,9,22
Brandon Rodriguez,34,10,19
Amy Myers,16,5,49
Rhonda Joseph,37,6,56
Ruben Jimenez,27,1,31
Jill Gomez,10,3,34
Joseph Miller,27,3,19
Alexandria Williams,13,1,50
Courtney Woodard,19,10,57
Brittany Perry,7,3,43
Sara Wilson,27,5,49
Phillip Miles,9,8,61
Madison Reeves,13,3,20
Mary Weaver,38,7,48
Benjamin Jones,4,8,25
Gregory Owens,20,7,25
Erin Ballard,38,8,51
Christopher Daugherty,22,9,56
Dawn Logan,9,7,18
Amanda Diaz,28,5,45
Ernest Johnston,12,3,48
Ashley Peterson,6,9,59
Lisa Ramirez,9,4,58
Brandy Phillips,20,10,52
Kathryn Sanchez,34,7,54
John Johnson,20,2,44
Miranda Hinton,16,7,39
Matthew Simpson,28,5,22
Darren Reed,30,8,32
Eric Freeman,31,4,30
Patricia Hull,12,2,18
Benjamin Powers,20,8,50
Alicia Shaffer,23,1,34
Nicholas Andrews,32,3,40
Oscar Kirk,14,2,62
Shelby Kelley,1,10,58
Christine Walter,23,7,26
Gary Foster,36,2,65
Daniel Reyes,34,1,46
William Blake,26,3,35
Joshua Ortega,35,6,43
William Clark,2,6,65
Courtney Martin,35,9,25
Jason Johnson,33,6,63
James Ramirez,22,2,55
Mark Sullivan,23,6,19
Kimberly Velez,17,8,58
Matthew Harris,29,9,50
Amanda Pearson,37,1,36
Hunter Wright,1,5,64
Mary Allen,34,4,39
Danielle Taylor,6,2,49
Whitney Dunn,16,4,60
George Harris,17,10,22
Christina Williams,25,4,27
Andrew Stein,21,9,36
Abigail Cook,16,5,27
Amanda Mcconnell,27,3,53
Rhonda Morris,27,9,55
Joshua Washington,23,2,24
Robyn Thomas,17,1,52
William Woodward,36,3,25
Janet Carpenter,29,1,58
Edwin Webb,5,8,33
Amanda Cooper,6,7,44
Amanda Miller,11,1,34
Rodney Stokes,23,7,20
Kelly White,28,1,18
Nicole Ford,14,10,63
Juan French,8,7,26
Deborah Williams,35,9,63
Janice Matthews,17,10,26
Melissa Ballard,5,3,42
Matthew Diaz,21,9,47
Bruce Dougherty,35,6,46
Michael Watson,37,5,34
Jason Green,1,2,26
Thomas Rosario,5,3,33
Dustin Rhodes,22,7,21
Robin Little,32,6,37
Morgan Lane,31,5,51
Mark Russo,22,7,55
Michelle Carroll,1,7,35
Tracy Harper,18,7,52
Sherry Nelson,39,2,36
William Walter,1,7,23
William Stephens,33,5,43
Joseph Stevens,14,10,54
Lindsay Winters,15,3,40
Janice Conway,36,7,61
Lynn Anderson,40,2,61
Thomas Reilly,11,7,46
Ashley Henry,24,10,23
Brett Blackwell,1,5,38
Rodney Henry,31,7,63
Stephanie Luna,3,6,51
Barbara Jordan,32,3,28
Jacqueline Clark,38,1,61
Steven Bradley,18,3,24
Abigail Woodard,20,9,29
Lisa Williams,5,9,31
John Wilson,21,9,46
Eric Smith,3,1,23
Derrick Brown,2,9,42
Edward Benitez,5,1,65
Shannon Hansen,5,5,58
Angela Dennis,35,8,40
Lance King,32,6,40
Travis Brown,1,9,33
Darren Evans,17,4,62
Michael Stevens,34,6,38
Diana Anderson,40,6,30
Anthony Davis,10,4,58
Andrew Jones,10,9,65
Patricia Walters,17,1,53
Michele David,25,7,65
Frank Williams,15,7,41
Michael Johnson,26,4,46
Darren Beard,37,9,59
Dalton Becker,38,7,44
Chelsea Gonzales,18,9,65
Michael Meza,24,10,31
Rachel Hansen,7,3,36
Jennifer Jennings,21,7,20
Donald Ross,15,8,61
Christine Coleman,5,6,33
Angelica Gibbs,10,3,62
Steven Hobbs,5,8,64
Matthew Velasquez,31,1,19
Brendan Cooper,33,6,57
Pamela Lindsey,11,7,34
Ann Butler,34,1,32
Jay Washington,15,9,20
Jesse Fox,15,4,34
Jose Love,16,4,18
Jacob Davis,35,8,34
Sabrina Graves,19,10,61
Linda Young,20,7,49
Barry Key,24,2,56
Stanley Robinson,36,8,26
Joseph Kline,29,5,28
John Stewart,38,8,58
Robert Humphrey,21,10,29
Zachary Mayer,21,4,18
Mackenzie Simpson,11,1,36
Lauren Delacruz,40,10,44
Michael Burke,21,6,26
Shelia Jones,34,1,45
Mackenzie Frost,2,5,61
Janet Torres,23,7,39
Peggy Gill,24,8,20
Carrie Diaz,37,9,51
Dalton Wang,39,3,39
Wanda Taylor,33,8,34
Stephen Bowers,15,5,26
Natalie Smith,23,9,56
Christian Smith,35,10,57
Michelle Weeks,29,5,51
Courtney White,14,7,57
Stephen Marshall,35,10,47
Donna Graves,25,9,58
Angela Kaiser,21,7,38
Bethany Gonzalez,4,7,50
Dan Gonzalez,10,3,27
Tonya Wheeler,30,10,32
Allison Henry,18,2,34
Cheryl Little,36,3,20
Daniel Marquez,17,5,30
Amy Morgan,4,9,18
Jennifer Banks,27,2,18
Patricia Miranda,19,9,56
Carrie Gonzalez,28,6,57
Nicole Lopez,29,9,62
Tyler Warner,29,7,56
Victoria Torres,40,2,30
Jennifer Esparza,3,4,55
Scott Sanders,26,6,31
Jesus Andersen,4,5,38
Jose Gonzales,22,2,55
Christine Garcia,8,8,58
Jay Bush,21,3,23
Melinda Lamb,9,1,34
Heather Cordova,6,5,19
Isaac Cortez,21,8,60
David Colon,1,2,24
David Arellano,25,9,19
Scott Jones,26,9,47
Ashley Bailey,5,8,54
Tonya Howe,30,5,65
Beverly Wilson,10,7,45
Marcus Mitchell,24,9,23
Hannah Valdez,22,3,46
Jeffrey Newton,19,10,38
Christopher Lopez,15,4,30
Mark Benjamin,13,10,43
Julie Novak,38,4,49
Paul Howard,37,1,46
Ricky Morales,29,2,30
Kristen Perry,35,8,44
Kendra Washington,33,2,48
Kevin Arnold,32,1,44
Eric Johnson,35,2,62
Mary Watson,2,10,29
Shelly Grant,21,1,40
Scott Bowers,32,8,45
Susan Ramos,39,9,22
Jose Williams,14,4,60
Michelle Ho,8,10,42
Stacy Salazar,10,9,51
Beth Mclaughlin,20,5,45
Kevin Bradshaw,16,8,22
Tiffany Montgomery,21,9,24
Samantha Lee,26,5,21
Nancy Gardner,21,2,37
Thomas Mcconnell,13,6,38
Lisa Young,4,9,50
Samantha Thompson,18,6,29
Courtney Nguyen,5,6,47
Debra Carroll,21,1,26
Ann Taylor,23,4,65
Kathleen Schneider,29,1,36
Kristen Davis,9,5,42
Donald Jackson,33,8,28
Jimmy Flowers,15,6,31
Glenn Reyes,6,5,29
Jacqueline Price,3,7,24
Theresa Ruiz,8,2,54
Joshua Young,35,3,54
Barry Anderson,35,4,27
Matthew Owens,23,9,36
Brett Wilson,38,9,37
Jessica Colon,2,7,49
Julian Wright,33,7,65
Andrew Whitehead,13,1,25
Dillon Robinson,5,1,51
Kimberly Jimenez,34,3,24
Paul Peterson,21,6,60
Danielle Hawkins,15,5,19
Audrey Thompson,3,1,18
Amanda Nash,28,7,29
Angel Taylor,15,6,56
Donald Nunez,9,10,28
Patricia Salas,18,4,58
Kimberly Smith,16,7,53
Keith Dillon,38,7,58
Kenneth Jones,35,6,18
Dalton Guzman,17,8,39
Michael James,27,10,44
Amber Park,4,8,56
Bradley Parker,2,3,23
Eric Miller,13,9,40
John Gonzalez,29,5,26
Megan Olsen,21,3,38
Michelle Chavez,32,3,36
Debbie Hughes,37,10,34
Brenda Liu,16,7,26
James Campbell,37,4,43
Richard Kennedy,38,5,31
Laura Diaz,26,3,64
Dustin Townsend,14,9,37
James Olson,16,4,56
Matthew Davis,21,1,27
Timothy Nguyen,12,7,32
Dakota Williams,22,9,43
Maria Adams,22,1,19
Pamela Lester,20,7,53
Christopher Snyder,15,4,43
Jeffery Wilson,27,3,51
Mark Matthews,32,8,38
Charles Nguyen,19,5,25
Michael Clark,26,3,37
April Brown,37,1,23
Mark Young,25,8,54
Tiffany Becker,26,1,63
Raymond Perez,35,8,53
Grace Espinoza,8,5,51
Nicholas Carey,15,3,51
Jason Hall,31,4,41
Nicole Kelly,29,1,63
Steve Collins,27,5,25
Wendy Hernandez,8,7,54
Natalie Miller,15,8,21
Dale Vargas,16,3,61
Susan Jones,35,1,29
James Stevens,4,7,30
Andrew Wilson,10,4,36
John Evans,9,9,38
Destiny Fernandez,10,2,56
Katelyn Harper,35,4,54
Joseph Andrews,12,10,31
Cameron Mcintosh,2,4,19
Crystal Garrison,11,9,25
Samantha Ellis,13,6,56
Patrick Golden,32,6,46
Christian Zavala,34,7,38
Michelle Jones,15,7,43
Kimberly Kennedy,1,5,57
Luke Duncan,7,10,45
Dustin Sheppard,8,4,61
Randall Jones,38,1,21
April Mejia,18,2,32
Sarah Perez,36,7,26
Tanya Bradshaw,20,10,19
Valerie Griffith,35,5,33
Amanda Moran,38,4,54
Douglas Potter,3,5,53
William Barnes,24,1,58
Walter Brooks,9,10,65
Richard Bernard,29,1,56
Roberto Garcia,4,6,64
Sheryl Fox,18,8,32
Barbara Phelps,13,4,56
Brittany Thomas,19,10,33
John Montgomery,10,5,35
Amy Gutierrez,26,6,52
Daniel Chavez,12,3,48
Shannon Rodriguez,9,5,34
Patricia Harrison,15,5,54
Scott Roman,4,1,63
Cathy Miller,16,6,18
Nathan Roberts,11,5,39
Joseph Ryan,31,10,61
Ronnie Gibson,18,3,51
Maria Gordon,27,2,34
Barry Bradley,10,3,65
Michael Holmes,31,3,42
Anthony Taylor,38,6,62
Cynthia Salinas,32,2,41
Marissa Gonzalez,14,3,49
David Norris,24,9,36
Stephanie Wise,29,5,38
Beth Krause,30,2,32
Angela Ward,13,8,21
Anthony Mcdaniel,20,3,23
Ruth Holmes,9,2,65
Maria Acosta,4,2,27
Rachel Turner,15,4,51
John Harrington,20,1,39
Kimberly Cox,37,8,43
Christopher Hill,31,3,34
Penny Padilla,22,8,58
Cody Butler,37,2,60
Susan Durham,25,2,47
Erin Bell,40,2,56
Jennifer Curry,6,9,22
Joshua Robinson,13,10,26
Stacey Ramirez,15,5,33
Edward Robertson,10,1,55
Bethany Wheeler,23,1,65
Douglas Hensley,31,1,32
Rebecca Garcia,17,3,24
Richard Hunter,24,2,37
Angela Taylor,10,1,21
Randall Peterson,21,8,43
Shelley Brown,30,2,39
Julie Edwards,12,1,64
Matthew Allen,20,4,45
Briana French,1,4,56
Alexander Nunez,9,5,47
Scott Gibson,11,6,54
Ashley Diaz,20,3,37
Steven Carson,16,2,53
Peter Ross,24,10,58
Clayton Christensen,1,5,39
Michelle Kelly,25,6,64
John Jones,12,6,46
Brian Williams,33,2,34
Karen Scott,29,2,64
Sarah Yang,14,8,46
Joseph Lucero,5,7,65
Denise Donovan,35,7,62
Cynthia Hill,14,2,64
Willie Mccullough,19,7,29
Sarah Burns,16,3,33
Robin Richardson,22,2,43
Rachel Arnold,9,6,22
Chris Mejia,30,10,28
Danielle Johnson,14,4,31
Cassandra White,35,7,43
Elizabeth Steele,36,4,64
Krystal Davis,22,5,50
Toni Roberts,9,5,40
Connie Ayala,16,6,31
Stacy Yates,24,5,54
Tammy Mccoy,14,7,47
Scott Nguyen,5,6,42
Gregory Browning,10,3,54
Kevin Morgan,39,3,63
Kim Webb,6,8,56
Ryan Harrington,19,3,62
Timothy Johnson,11,1,53
Kristi Harris,19,4,47
Valerie Salinas,21,8,22
Donna Ellis,40,3,25
Cynthia Mccoy,21,8,41
Christopher Wright,29,6,48
Nancy Medina,33,1,46
Thomas Santiago,28,5,45
Brandon Weaver,8,7,20
Amy Casey,1,8,52
Ashley Gibson,5,7,29
David Barnes,37,9,39
Howard Martinez,35,8,40
Erika Johnson,20,8,37
Kevin Howard,10,1,41
Antonio James,31,5,49
Amanda Austin,40,5,62
Sean Salazar,2,8,42
Jenna Hodges,39,6,31
Sherry Chen,11,6,55
Victoria Thomas,9,10,18
Katie Stevens,25,3,64
Michael Blake,7,2,22
Pamela Lee,27,6,42
Marie Hill,15,9,61
Heather Murillo,18,1,31
Christopher Wagner,19,7,57
Tyler Spencer,7,7,38
Abigail Wyatt,24,3,37
Bobby Wilson,35,8,48
Tracey Anderson,22,10,30
Heather Cook,39,2,43
Gary Mueller,35,10,24
Jeffrey Snow,32,5,42
Stephanie Banks,34,2,26
Stacy Pennington,27,8,63
Whitney Briggs,33,6,61
Amanda Weber,30,8,61
Joseph Taylor,25,1,23
Leslie Lopez,17,4,56
Alexandra Adams,26,6,47
Barbara Guerra,1,5,39
Matthew Williamson,12,6,23
Natalie Silva,20,3,23
David Peterson,22,3,47
Jason Copeland,40,6,46
Michael Moore,27,7,61
Alejandra Miles,37,3,61
Christine Gutierrez,10,2,27
Jesse Strickland,37,4,62
Austin Hodge,32,6,47
Karen Miller,29,1,37
Alexander Miller,19,10,56
Lisa Small,22,5,54
Angel Bailey,29,5,32
Jared Page,31,9,34
Kurt Sullivan,28,5,37
Timothy Dixon,12,7,20
Stephanie Rhodes,2,8,48
Veronica Whitaker,5,8,24
Jordan Martinez,8,3,61
Kiara Padilla,21,10,43
Patrick Taylor,17,4,34
Lindsay Bowen,11,8,65
Jacob Price,8,10,56
George Smith,23,5,35
Karen Miller,4,3,55
Glen Thomas,34,1,65
Matthew Reed,15,10,43
Joy Weaver,19,8,56
Lindsay Walton,32,4,64
Brittany Gregory,31,2,64
Joshua Long,17,6,58
Sonia Davis,9,9,44
Jennifer Brown,15,5,48
Matthew Martin,31,6,35
Jennifer Russell,39,7,22
Jennifer Osborne,34,10,57
Joseph Snyder,31,4,29
Carol Martin,1,5,45
Jerry Hickman,24,2,46
Susan Carter,2,9,34
Sheri Warren,33,6,24
Susan Hendricks,24,3,47
Jeffrey Ponce,2,3,60
Jay Lindsey,10,4,23
Jo Daniel,1,5,48
Adam Wang,17,5,36
Joann Smith,11,3,65
Jesse Stevenson,40,1,48
David Green,28,6,42
Jason Coffey,26,8,49
Douglas Williams,34,4,57
Sarah Olson,26,6,40
Anthony Rivas,17,10,37
Jason Murray,32,2,28
Melanie Chambers,14,8,49
Carolyn Lopez,7,2,45
Lindsey Palmer,31,8,22
Lisa Hernandez,1,5,24
Brian Hernandez,14,7,26
George Davis,21,8,29
Christina Carson,20,2,52
Rachel Harrell,16,3,18
Ralph Valdez,22,5,65
Peter Hansen,12,9,36
Dana Ortiz,37,4,24
David White,9,3,37
Tara Smith,8,3,38
Elizabeth Buckley,16,9,23
Marie Wallace,31,6,31
Richard Brown,18,7,57
Taylor Cisneros,28,1,40
Lee Bates,27,5,49
Megan Reed,20,4,37
Catherine Carlson,9,1,63
Valerie Duran,9,5,63
Francis Johnson,34,9,18
Bryan Porter,31,7,32
Adam Daugherty,33,6,48
Melanie Rhodes,36,7,34
Lauren Garcia,33,10,56
Melissa Gonzalez,40,6,48
Erin Henry,34,10,64
Thomas Lopez,34,2,31
Mary Williams,11,9,57
Justin Jones,38,5,51
Amanda Johnson,25,9,54
Troy Freeman,6,3,32
Hunter Davis,8,4,61
Debra Mcguire,23,4,46
Angela Hutchinson,39,7,41
Jacqueline Sharp,27,10,39
Jackson Meyer,24,7,30
Steven Klein,20,10,41
Jeffrey Higgins,12,9,28
Jennifer Williams,21,3,59
Ernest Sanchez,9,4,64
Michael Martinez,24,1,19
Kimberly Booth,8,3,52
Andrew Lopez,36,4,43
Nicholas Mcdaniel,18,7,22
Zachary Mays,17,3,21
Julia Green,17,5,59
Anthony Becker,40,4,36
Bethany Mccormick,32,2,22
Marie Hall,38,5,61
Joyce Ball,18,7,31
Kristine Sosa,24,3,48
Jacob Rogers,24,5,34
Jody Archer,9,1,64
Laura Blake,15,9,41
Karen Hebert,19,10,60
Sean Reynolds,16,9,20
Matthew Kirby,30,6,57
Thomas Booth,23,9,21
Christopher Conrad,32,8,40
Crystal Rodriguez,25,4,41
Jeff Hutchinson,4,10,51
Darrell Long,37,9,35
Shane Hall,5,10,21
Bethany Lewis,9,2,65
Jamie Austin,39,6,53
David Brown,12,8,48
Jessica Coleman,36,2,40
Courtney Mcdonald,33,8,32
Erin Griffin,23,6,25
Carlos Thomas,5,4,37
Jeremy Perry,38,5,52
Erica Nelson,28,10,62
Glenn Lowery,4,10,21
Brenda Campbell,25,7,42
Mark Ross,34,10,34
Lisa Garrett,37,5,62
Steven Austin,23,5,34
Edward Atkins,25,6,36
Sarah Cross,3,4,57
Paul Park,4,3,23
Lindsey Stephens,9,6,64
Gregory Brooks,13,7,23
John Robertson,13,8,19
Richard Austin,24,10,63
Matthew Martin,26,8,21
Garrett Holder,2,10,26
Joe Harrell,34,10,34
Cynthia Stevenson,22,10,55
Hector Gamble,23,5,29
Rebecca Daniels,18,5,21
Joshua Reyes,15,2,63
Cynthia Martin,23,1,43
Kayla Garner,3,10,58
Steven Mccormick,5,8,47
Joshua Pearson,32,10,46
Jeremy Vincent,35,3,39
Amanda Diaz,23,3,39
Brent Walters,18,8,24
Rodney Lee,23,1,49
Tiffany Garcia,16,5,48
Morgan Cox,12,2,63
Luis Marshall,28,9,21
Kathryn Hudson,9,2,26
Derrick Adams,30,2,18
James Klein,8,3,49
Lisa Martin,14,10,27
Erin Stark,4,7,20
John Leblanc,18,3,59
Rebecca Cooper,26,3,20
Kyle Cameron,15,8,27
Donna Garrett,26,4,58
James Cooke,18,4,18
Steven Graham,5,7,22
Seth Barron,11,8,28
Scott Campbell,14,9,53
Jessica Sanchez,37,3,19
Michael Decker,22,8,47
Patricia Clark,36,5,49
Sheri Mitchell,31,4,61
Christopher Smith,21,8,48
Michael Khan,4,5,48
Austin Green,25,4,53
Jasmine Thompson,11,10,57
Russell Ward,35,9,58
Nancy Collins,14,9,40
Richard Todd,9,4,47
George Pittman,8,8,40
Tara Becker,13,3,57
Benjamin Taylor,18,3,53
Joshua Flores,23,9,52
Gina Mason,40,3,34
Bryan Bryant,1,3,63
Anthony Russell,36,10,50
Christopher Everett,6,1,31
Suzanne Coleman,38,4,18
Courtney Roman,21,3,38
Emily Davis,23,3,27
Christine Lawson,31,2,46
Lauren Acosta,28,10,43
Christopher Roth,5,7,40
Michael Robinson,35,3,38
Theresa Flores,7,3,41
Christopher Wilson,3,7,65
Jacob Browning,37,3,57
Michael Johnson,25,4,65
Karen Floyd,24,4,53
Frank Arnold,37,10,31
Brandon Duncan,2,2,28
David Salazar,10,4,59
Willie Frank,26,3,52
Erin Lara,2,3,60
Tamara Webster,4,10,24
Eric Weaver,28,1,58
Amy Guerrero,25,9,41
Bailey Bailey,39,2,28
Adrienne Jones,1,1,31
David Cross,14,9,63
Chad Anderson,35,4,62
Jessica Pearson,30,6,59
Mary Chang,36,6,60
Christopher Wolf,25,9,41
Matthew Sweeney,14,6,20
Robert Hawkins,4,9,44
Margaret Olson,4,7,26
Luke Goodwin,23,3,31
Logan Morales,8,8,63
Sarah Campbell,26,4,39
Victor Russell,29,9,26
Amanda Webster,34,8,31
Christopher Richards,31,9,40
Christina Ryan,8,7,40
Douglas Alvarez,1,8,43
Bruce Moore,37,1,31
Mary Fields,13,7,61
James Black,18,1,53
Linda Ford,23,6,62
Dylan Hamilton,36,10,61
Kaitlyn Hoffman,31,8,54
Chris Walker,26,9,19
Phillip Davidson,9,5,52
Brianna Ruiz,14,7,53
Veronica Taylor,29,5,32
Brent Hampton,9,10,54
Amy Garrison,10,2,53
Alexander Fletcher,24,7,23
Stephanie Sloan,12,3,56
Harry Brown,30,2,50
Katrina Malone,26,10,60
Margaret Andrews,39,9,44
Kara Davis,27,6,50
Jonathan Skinner,34,4,30
Natasha Robinson,37,9,63
Matthew Silva,35,6,33
Brett Cox,24,8,65
Chelsea White,22,10,62
Michael Turner,4,5,43
Nicole Guerrero,11,9,46
Christian Fischer,35,8,34
Christopher Underwood,21,3,48
Brenda Tucker,32,6,57
Lauren Rodriguez,39,9,54
Chad King,20,5,57
Nicole Malone,31,7,65
Donna Carlson,15,5,41
James Miles,39,3,31
Elizabeth Mckay,6,9,56
Matthew Wilson,36,6,54
William Butler,24,5,48
Jennifer Willis,19,2,42
Samantha Mathews,33,8,62
Sherri Rose,35,7,47
Melinda Juarez,5,8,19
Alexis York,29,1,30
Ryan Johnson,21,5,50
Anna Warner,6,3,52
Aimee Brown,37,9,31
Robert Williams,20,8,19
Stephen Saunders,21,6,32
Kevin Carter,4,9,32
Craig Perez,28,4,46
Jennifer Murphy,35,4,46
Jonathan Mendoza,38,5,58
Jessica Wood,29,3,30
Joseph Anderson,6,3,45
Lisa Hall,9,3,56
Alicia Shaffer,11,5,27
Brandon Thompson,7,6,51
James Rodriguez,39,3,25
Christina Monroe,40,4,25
Paul Guerrero,4,8,48
Darren Sandoval,28,1,35
Kathryn Hudson,9,2,64
Sarah Jenkins,7,8,31
Latasha Burton,29,4,65
Jonathan Petersen,15,2,42
Edward Mitchell,28,10,20
Nicole Cummings,36,2,39
