Name,Rank,CompanyNumber,Age
Nicolas Solis,36,5,52
Jenny Mueller,18,8,35
Rebecca Warner,25,8,31
Nathan Anderson,35,5,58
Carol Paul,7,1,63
Carla Patton,28,10,61
Michael Reyes,37,10,24
Sarah Scott,30,3,37
Daniel Wu,23,3,49
William Solis,40,1,42
Cheryl Robles,22,8,63
John Russell,3,5,22
Joshua Walsh,3,4,46
Courtney Figueroa,23,2,47
Angela Lee,18,1,45
Nathan Wright,6,7,22
Jocelyn Clark,8,8,42
Elizabeth Rivera,3,7,43
Andrea Graham,37,5,18
Crystal Orr,1,5,38
Howard Miller,9,8,58
Teresa Blair,39,4,18
Angela Oneal,2,6,42
Linda Gill,4,1,31
Lauren Smith,5,7,43
Jimmy Kelly,13,9,27
Willie Castillo,39,3,43
Christopher Allen,38,9,38
William Faulkner,26,5,23
Alvin Obrien,17,7,59
Lori Poole,7,3,64
Michelle Harris,7,8,25
David Sanford,19,7,42
Christopher Moran,5,5,49
Joanne Patel,7,1,18
Eric Warren,15,7,45
Margaret Gray,27,6,38
William Walker,6,3,50
Scott Hall,2,4,21
Drew Harrison,16,4,27
Jesus Hernandez,2,4,22
Alicia Clark,31,7,57
Richard Rogers,21,10,55
Jeffrey Obrien,18,6,46
Jeffery Burton,21,3,46
Kyle Costa,15,10,47
Jennifer Hayes,10,10,64
Andrea Beltran,17,7,55
Anthony Cooley,34,10,29
Paul Garcia,11,10,48
Michael Phelps,17,1,22
Tom Brown,37,9,64
John Chang,39,2,34
Tyler Gonzalez,36,1,56
Donna West,20,9,58
Cynthia Rios,28,7,61
Angela Hutchinson,20,3,58
Jennifer Edwards,10,1,21
Sarah Torres,27,4,23
Paula Alexander,39,7,26
John Bishop,26,7,61
Denise Petersen,16,8,53
Frances Wade,40,3,34
Mark Atkins,13,5,50
Stephanie Sharp,37,3,41
Cheryl Ruiz,1,5,20
Diana Padilla,13,5,24
Victoria Jones,18,4,60
Christopher Tucker,2,6,54
Jessica Phillips,3,9,34
Brianna Reese,10,2,65
Richard Powell,8,6,46
Linda Hoffman,12,2,32
Robert Vasquez,9,2,36
Michael Richardson,5,3,56
Julian Turner,30,6,18
Sarah White,9,9,35
Jeff Moyer,10,4,44
Jacqueline Murphy,22,10,27
Dawn Foster,10,10,18
Francisco Clark,25,6,45
Tony Smith,23,8,18
Kellie Martinez,22,4,42
Hannah Zimmerman,27,2,44
Patrick Phillips,28,7,43
Nicholas Douglas,4,1,18
Karen Davis,18,2,38
Laura Cabrera,7,2,64
Brendan Terrell,39,4,52
David Martin,19,10,20
Kevin Walters,33,4,39
Joanna Mitchell,27,3,39
Richard Rice,17,2,49
Shannon Chandler,6,2,37
Joshua Chan,13,5,62
Earl Pratt,14,8,39
Rachel Miller,6,3,54
Nicholas Suarez,27,3,51
Laura Williams,25,9,28
Reginald Molina,3,2,63
Michael Moore,12,10,51
Frederick Sosa,33,3,46
Karen Jones,32,2,63
Lauren Lee,36,4,43
Kristin Rowe,17,7,28
Angela Hoover,18,7,50
Elizabeth Bell,26,7,35
Sarah Ross,29,10,33
Brandi Castaneda,13,9,48
Jackie Moss,14,1,30
David Leach,40,8,35
Erin Bruce,19,5,47
Thomas Murray,38,5,53
Holly Short,11,1,48
Ashley Sampson,22,7,41
Colin Freeman,28,10,60
Nancy Hicks,2,3,22
Daniel Mendez,11,8,45
Sue Riley,30,4,33
Javier Mcdonald,23,10,41
Michael Allen,20,10,55
Dale Terry,17,7,58
Virginia Ward,24,1,57
James Morrow,10,3,33
Kevin Duarte,32,1,35
Jared Franklin,12,8,64
Carmen Whitaker,12,5,26
Anita Flores,17,1,33
Amy Smith,8,4,64
Brandon Reeves,11,4,33
Carlos Hernandez,17,6,60
Michael Fitzpatrick,3,6,49
Cynthia Ramos,37,3,18
Melissa Sloan,27,7,42
Nicholas Roberts,23,3,60
James Little,23,8,48
Patricia Paul,39,6,48
Alison Rodgers,40,8,65
Billy Arnold,11,9,41
Mary Wells,39,10,37
Kathleen Ferguson,31,5,28
Kimberly Berry,31,3,40
Erin Wall,37,5,39
Maria Taylor,14,5,37
Mikayla Wright,7,1,60
Jessica Gould,30,4,53
James Wright,20,6,45
James Edwards,25,8,48
Catherine Potter,27,10,37
Andrea Dorsey,2,5,54
Frank Ramirez,37,3,42
Timothy Carpenter,1,1,49
Thomas Robinson,32,1,23
Scott Rivera,11,2,53
Michael Grant,24,3,27
Eric Carter,25,9,28
Jonathan Little,38,9,20
Alan Hernandez,1,1,19
Christie Calderon,25,1,45
Jason Fry,33,4,64
Benjamin Robinson,37,4,63
Douglas Leon,12,1,18
Kenneth Armstrong,37,5,63
Diane Figueroa,5,7,52
Michael Mccormick,11,3,20
Bryan Cabrera,26,9,49
Lisa Kelley,24,7,34
Michael Cunningham,40,6,31
Brittany Wright,11,8,60
David Green,23,7,35
Erin Curtis,36,2,58
Charles Wood,24,7,26
Timothy Price,27,10,34
Melissa Mata,11,10,57
Barbara Krause,25,6,45
Joshua Ware,5,8,35
Harold Smith,28,5,42
Jeffery Ramirez,26,10,25
Mike Estrada,11,8,42
Kelly Meyers,8,6,32
Alison Brown,2,2,42
Carrie Briggs,32,8,64
Mario Mccarthy,13,5,40
Amy Carroll,18,2,51
Joel Simmons,17,1,48
William Duarte,4,5,45
Michelle Ferguson,11,4,21
Julia Aguirre,15,5,65
Lawrence Alexander,2,2,20
Donna Zavala,10,5,42
Andrew Chaney,10,10,30
Barbara Vasquez,25,9,57
Jeremy Peterson,39,6,40
Kevin Singh,2,10,39
Jane Velazquez,1,9,59
Erica Porter,7,7,18
Kayla Torres,34,6,34
Megan Peters,23,7,53
Lucas Beard,37,9,64
Robert Jones,11,5,19
Leslie Osborn,7,7,20
Michelle Francis,40,5,61
David Williams,33,6,20
Ronald Cisneros,27,6,20
Jeremy Scott,10,8,61
Leon Warren,26,1,41
Kevin Smith,26,6,18
David Barker,15,9,28
Kirk Anderson,27,7,51
Hunter Waller,21,7,20
Lisa Sanchez,7,10,51
Thomas Smith,27,4,60
Tracy Le,39,2,27
Marissa Hendrix,9,4,22
Keith Reeves,13,3,29
Jonathan Walsh,14,1,48
Tina Craig,14,9,46
Kevin Robertson,14,6,25
Douglas Thompson,36,10,65
Patrick West,1,9,30
Ricky Huang,32,5,19
Benjamin Cochran,3,5,47
Tasha Gonzalez,26,4,37
Justin Jackson,40,7,45
Natasha Price,15,4,55
Katherine Davis,21,5,64
Heidi Smith,6,10,21
Jennifer Diaz,22,10,29
Jimmy Oneill,27,10,45
Antonio Peterson,20,9,44
Stephanie Phillips,18,4,27
Mark Hernandez,32,4,60
Stephanie Johnson,36,10,31
April Bailey,7,3,62
Gregory Wood,38,6,63
Courtney Franco,10,8,63
Michael Taylor,22,1,63
Aaron Mercer,33,6,34
Lori Mays,36,10,63
Paul Smith,6,7,21
Kathryn Jordan,23,2,19
Mindy Hansen,37,7,25
Stacey Robinson,13,4,20
Grace Marsh,40,1,43
Martha Stephens,34,2,54
Peter Chavez,35,5,63
Kevin Smith,32,1,36
Gina Booker,25,3,25
Donald James,34,2,45
Lauren Barron,10,4,24
Abigail Lane,10,2,51
Joseph Taylor,20,6,40
Misty Hunter,8,4,40
Kathy Torres,40,9,50
Julie Morrison,33,2,53
Shannon Orozco,29,8,32
Joe Estrada,3,10,38
Michelle Wallace,19,7,22
David Anderson,22,5,22
Hannah Valdez,19,1,36
Ronald Simpson,36,6,47
Kristin Weaver,26,5,26
Allison Ross,17,5,19
Ivan Wallace,38,6,53
Jessica Coleman,26,9,46
Martin Cooper,39,1,40
Jennifer Trujillo,6,1,37
Donald Mooney,31,8,41
Christopher Rodriguez,37,8,49
Jeffrey Cooper,31,2,31
Gina Sosa,40,6,36
Michael Newton,19,4,61
Kelsey Coleman,26,4,50
Alicia Herrera,25,9,36
Ronald Johnson,30,7,36
Elizabeth Hines,21,7,62
Jennifer Davis,16,6,53
Margaret Garza,10,1,58
Jamie Garcia,30,3,54
Haley Brown,9,1,56
Elizabeth Dixon,3,6,36
Stacey Pittman,1,1,57
Zachary Clark,30,6,32
Gordon Mendoza,36,3,28
Daniel Smith,3,10,43
Veronica Warren,11,4,55
Diana Hernandez,3,9,34
Curtis Smith,10,2,50
Marvin Black,20,7,58
Danielle Burns,31,10,39
Jeffery Jones,16,10,24
Renee Williams,35,8,30
Teresa Perkins,18,7,25
Tamara Bautista,35,3,59
Thomas Gonzalez,26,2,19
Paul Kelly,37,2,33
Corey Merritt,17,3,44
Katie Adams,31,6,64
Michael Hernandez,20,6,19
Trevor Wells,17,10,53
Debra Watkins,5,3,22
Anthony Jackson,13,3,47
Natalie Williams,10,7,62
Charles Ryan,15,8,23
Johnny Duke,18,5,18
Judy Hughes,19,1,50
Cynthia Reed,12,3,24
Mary Smith,29,4,41
Peter Davis,26,5,62
Jacob Phillips,9,6,31
David Wilkinson,30,7,57
Patrick Ramirez,28,9,26
Joshua Hancock,36,5,40
Bruce Chapman,9,8,20
Emily Lewis,5,10,64
John Cox,20,1,36
Lori Powell,13,8,46
Elizabeth Morales,27,2,18
Kyle Rowland,27,10,40
Scott Keller,38,2,49
Mary Hood,34,3,31
Evelyn Le,5,7,39
Tony Hernandez,30,10,62
Tiffany Valentine,31,1,34
Amy Simpson,13,1,63
Nathan Ward,24,5,46
Karen Pope,20,7,28
Scott Mccoy,23,4,57
Julie Collier,8,4,31
Jeffrey Jenkins,8,3,48
Amanda Martinez,32,3,37
Nicholas Mckinney,21,3,25
Edwin Frazier,26,8,60
Karen Anderson,22,8,45
Garrett Hopkins,38,1,30
John Johnston,23,9,55
Benjamin Murphy,17,6,35
Maria Johnson,34,1,60
Jerry Webb,19,3,57
Michelle Johnson,21,3,62
Daniel Perry,7,4,41
Sierra Martin,28,6,44
Cody Mitchell,33,3,42
Joy King,10,9,59
Juan Rodriguez,11,4,26
Natalie Mccoy,39,2,48
Brandon Friedman,28,2,46
Jim Calderon,20,1,43
Jason Harris,31,8,18
Cheryl Guzman,25,1,21
Crystal Wall,1,2,41
Eric Mcdaniel,28,4,56
Mark Oconnor,36,7,49
Gabrielle Jones,33,3,52
Nicole Reilly,11,4,41
Richard Gilbert,19,2,23
Joyce Woodward,27,3,51
Jennifer Smith,18,9,32
Robert Garner,36,7,34
Jasmine Blanchard,27,7,18
Julie Harris,3,10,46
Jackie Gilbert,19,6,32
Nathan Smith,6,2,45
Victoria Coleman,20,4,51
Theresa Willis,18,7,32
Joseph Hoover,32,2,41
James Anderson,39,4,47
Thomas Morrison,37,5,26
Shane Holland,23,10,51
Charlene Phelps,35,9,22
Elizabeth Cain,3,3,36
Derek Archer,13,7,52
Christie Hanson,14,1,52
Christine Barron,30,4,43
Albert Stewart,40,8,41
William Adams,21,5,37
Perry Dixon,12,6,22
Scott Allen,32,8,45
Kenneth Blanchard,7,7,29
Joseph Mcfarland,19,4,29
Amy Kirk,34,4,39
Joshua Hunter,33,10,60
Jared Blevins,18,1,22
Jeremy Delacruz,13,6,51
William Cox,35,4,49
Timothy Ross,37,6,37
Scott Jimenez,20,6,25
Melody Mata,22,9,62
Shawn Harvey,4,3,53
Justin Martinez,15,3,29
Kimberly Johnson,27,10,45
Hannah Walker,33,6,65
Karina Anderson,6,2,23
Timothy Peters,39,7,34
Teresa Nguyen,15,1,55
Kristen Hicks,22,4,65
Daniel Proctor,14,4,38
Darlene Baldwin,14,6,29
John Griffin,3,6,42
Shawn Rogers,21,9,53
Charles Mitchell,39,6,53
Kenneth Sharp,38,3,54
Amanda Williams,8,8,55
Emily Dixon,34,6,61
Megan English,2,10,53
Richard Jenkins,19,5,26
Bryan Walker,1,1,21
Lauren Murray,9,8,48
Justin Young,8,10,34
Henry Hammond,36,10,65
Thomas Alexander,8,7,53
Austin Griffith,19,7,28
Katherine Moore,14,9,64
Jose Davies,6,10,32
Gloria Barrett,16,7,65
Jennifer Fisher,18,6,60
Sarah Ross,16,7,49
Edward Price,37,7,49
Kimberly Garrison,7,10,56
William Wall,12,3,60
Jessica Huff,13,7,23
Maria Wood,9,2,21
Kayla Gonzalez,28,10,60
Carol Ryan,25,1,24
Isabella Baker,13,10,53
Mary Page,12,4,56
Kathryn Bailey,18,2,63
Jennifer Serrano,21,4,47
Rebecca Tanner,35,2,47
Tiffany Allen,40,6,44
Carolyn Frost,20,10,36
Jesse Howard,20,9,28
Timothy Sandoval,33,5,46
Julie Myers,23,8,38
Paula Hernandez,16,8,47
Alex Foster,35,6,32
Sandra Smith,8,2,32
Sarah Olson,34,8,45
Debra Mitchell,2,9,24
Brian Boone,8,4,41
Cynthia Martin,19,4,26
Michael Boyd,19,2,29
Stephen Michael,15,10,61
Willie Miller,15,5,19
Karen Mullen,39,9,65
Alexis Cummings,32,2,35
Jessica Jones,9,10,42
Jenna King,10,9,33
Darrell Hughes,37,9,58
Katie Burton,7,8,36
Jennifer Collins,10,4,30
Monica Ortiz,15,2,64
Cindy Hernandez,19,5,28
Stephen Morrison,15,8,18
David Perez,40,3,23
John Robbins,8,3,42
Michael Downs,1,8,23
Paul Davis,30,9,55
Adam Morris,17,2,53
Brittany Howard,12,7,39
Samuel Rodriguez,28,2,61
Joseph Jones,10,5,51
Jerry Mckinney,34,3,27
Jon Kelley,13,1,21
Kelly Garcia,16,5,61
Brandon West,36,7,51
Brian Robertson,5,5,53
Brenda Walls,15,8,32
Amanda Castaneda,14,1,24
Jennifer Baker,34,7,28
Melissa Hernandez,16,4,41
Katherine Marshall,16,8,49
Denise Foster,17,6,55
Angela Hopkins,1,8,54
Peter Navarro,37,9,60
Scott Carson,15,2,47
Jacob Graham,5,7,19
Robert Lopez,39,3,54
Robert Mclean,2,5,61
Ryan Lewis,14,6,63
Gail Park,9,2,40
Richard Weber,24,2,59
Patricia Flores,2,4,35
Shannon Campbell,5,8,53
Kevin Montoya,12,4,38
Kimberly Smith,16,7,59
Melissa Davis,37,8,58
Andrew Bishop,31,9,26
Courtney Bell,32,3,65
Brian Richard,20,7,38
Leah Kim,34,1,57
Preston Nelson,36,7,37
Stephanie Brock,4,4,55
Angela Lee,30,1,61
Karl Solomon,3,2,19
Cassidy Hansen,14,5,38
Juan Wang,17,4,34
Kyle Smith,26,1,57
Alan Parks,35,6,36
Robert Compton,5,10,44
Lauren Blake,39,4,34
Gregg Martin,8,2,64
Connie Henry,10,6,33
James Reed,35,3,64
James Powers,17,4,32
Christina Carson,29,3,47
Scott Bowen,32,6,50
Jeffrey Whitaker,30,2,29
Edward Hubbard,3,4,18
Meghan Rodriguez,16,8,41
Brittany Richards,18,2,41
Leslie Hutchinson,1,4,45
Jerome Jones,26,7,57
David Mitchell,12,1,50
Gail Evans,24,2,26
Amy Graham,35,4,25
Ricky Sutton,40,7,26
Monica Morgan,24,7,43
Amanda Williams,19,6,52
Nancy Kelly,31,1,54
Christopher Richard,13,7,32
Vicki Collins,29,8,32
Pamela Crawford,17,10,48
Courtney Wilson,17,8,65
Thomas Price,20,10,45
Alyssa Bowman,1,7,21
Kelly Payne,38,7,26
Adriana Lee,20,10,19
Emily Smith,7,3,29
James Leonard,32,7,54
Eric Perez,31,4,37
Timothy Drake,24,5,51
Carolyn Underwood,21,10,39
Steven Jennings,40,7,42
Perry Vazquez,33,2,32
Sarah Reed,30,8,33
Richard Smith,16,8,25
Andrea Kelly,35,7,63
Samuel Munoz,2,2,28
Lisa Simmons,14,10,63
Christopher Austin,9,8,63
Adam Golden,22,6,57
Steven Morris,2,4,21
Gabriel Williams,12,7,48
Christina Cruz,39,3,53
Michele Sweeney,4,1,33
Joseph Simmons,37,1,23
Lisa Meyer,7,10,32
Ethan Macdonald,36,1,56
Derrick Todd,1,5,63
Claudia Watson,7,6,26
Daniel Hall,30,6,36
Andrew Cruz,32,10,56
Christina Cummings,25,1,19
Melissa Mcdonald,19,9,24
Amy Fuller,16,1,19
Collin Hickman,28,10,36
Sydney Barker,27,3,57
Ricardo Vaughn,20,10,20
Ashlee Thompson,21,9,40
Kelsey May,24,10,40
James Lang,31,7,49
Casey Serrano,10,4,38
Helen Cooper,40,2,39
Timothy Anderson,18,1,49
Edward Andrade,24,7,22
Jesus Myers,8,8,52
Rachel Coleman,11,10,36
Susan Kent,19,8,37
John Reyes,28,1,38
Brian Jones,35,9,22
Heather Edwards,32,10,47
Rachel Beck,10,1,42
Michael Valdez,26,7,42
Paul Boyd,27,3,39
Christopher Hunt,16,6,57
Daniel Sloan,13,10,60
Bradley Gonzalez,15,8,25
Jason Weaver,15,6,53
Charles Leonard,15,2,47
Tommy Kane,11,8,18
Joseph Bridges,31,3,59
Rebecca Campbell,18,4,37
Edward Haley,33,10,57
Mackenzie Owens,21,8,27
Dustin Burns,15,10,27
Tina Lee,33,10,44
Maria Smith,15,3,54
Michael Hall,8,9,26
John Herrera,25,10,28
Vincent Mathews,17,5,36
Connor Brown,4,9,54
Sonia Watkins,19,9,22
Michael Meyer,1,3,52
Samantha Marsh,38,4,49
John Mcconnell,26,5,41
Steven Smith,28,1,29
Dennis Smith,32,8,31
Edward Oliver,23,8,30
Andrew Collins,12,8,24
Aaron Watson,26,10,28
Deborah Harris,24,2,42
Kayla Washington,27,5,56
Phillip Roberson,36,5,51
Tamara Griffin,11,6,43
Barbara Calderon,14,5,58
Jason Miller,32,7,41
Christina Franklin,32,5,21
Sonya Webb,8,1,46
Corey Wolfe,7,6,38
Miguel Silva,13,7,20
Christopher Jenkins,2,9,37
Carlos Williams,40,7,19
Sharon Phillips,21,1,56
Samuel Ford,11,6,29
Seth Boyd,2,6,53
Megan Brown,40,5,58
Sandra Benjamin,20,10,43
Patty Williams,40,5,58
Alexandra Brown,33,9,62
Justin Huerta,25,10,21
Randall Duke,26,9,55
William Glover,35,5,28
Johnathan Stone,32,6,18
Tyler Ayers,36,8,62
Pam Monroe,22,7,32
Carrie Beck,23,5,23
Curtis Vang,11,6,40
Shannon Nguyen,27,3,48
Stephanie Choi,8,1,43
Lori Roberts,38,2,53
Gabrielle Williams,40,9,42
Kimberly Bautista,28,8,63
Anne Allen,1,6,41
Matthew Giles,25,5,61
Samantha French,22,9,37
Sheila Rocha,24,8,34
Amanda Leach,10,9,21
Kelly Mcpherson,14,7,36
Kenneth Jordan,28,4,29
Samantha Williams,25,7,44
Greg Bennett,37,4,60
Johnny Hendricks,40,1,34
Priscilla Cooper,30,7,43
Christopher Lynn,16,7,30
Jessica Mitchell,18,7,37
James Reid,37,1,57
Jesse Jarvis,17,2,64
Jon Brooks,8,4,64
Diana Christian,8,9,62
Gerald Larsen,3,6,22
Patrick White,19,2,24
Stephanie Brown,30,9,41
Heather Burns,26,2,40
Michelle Potter,5,8,57
Jennifer Roy,17,2,46
Lauren Ayers,10,4,41
Taylor Davis,31,8,46
Nathaniel Fisher,16,1,64
Samantha Hernandez,20,3,44
Kevin Jordan,37,7,29
Sara Young,12,10,45
Thomas Haney,33,10,39
David Adams,30,9,63
Jessica Burke,13,8,59
Natasha Trujillo,25,8,60
Lisa Randolph,10,10,50
Ariel Mitchell,35,2,27
Angelica Garcia,13,5,45
Gwendolyn Harper,12,4,33
Tony Parker,37,8,48
John Frey,36,9,60
Tammy Gutierrez,34,10,47
Chase Harrell,21,4,65
Charles Ruiz,11,2,47
Herbert Robbins,11,9,30
Jodi Bennett,5,2,55
Michele Marquez,28,1,62
Larry Evans,29,4,65
James Morrison,25,10,19
Kristin Holmes,2,7,35
Christopher Smith,31,8,63
Stephanie White,17,5,42
Jason Smith,30,4,38
Jessica Davis,18,10,30
Stanley Martinez,5,7,60
Samantha Jones,2,2,26
Julie Perry,11,10,65
Deborah Murphy,22,8,27
Kara Padilla,39,1,51
Kimberly Johnson,11,6,62
Melissa Mooney,28,7,43
Donna Bauer,11,10,61
Deborah Wilson,20,10,49
Lisa Ho,17,5,44
Dana Ferguson,16,7,53
Haley Mcdonald,24,5,35
John Dickson,11,3,45
Allison Wood,22,8,47
Michael Scott,16,1,50
Douglas Cain,26,5,50
Nancy Jenkins,38,6,40
Robert Lewis,15,10,57
Raymond Koch,32,4,38
Douglas Gomez,37,8,65
Donna Castillo,9,1,51
Heather Perez,20,10,29
Nicole Gillespie,20,9,23
Justin Zamora,32,9,47
Kevin Barnes,23,8,36
Steven Marshall,40,10,36
Alison Marshall,33,4,56
Richard Patel,19,9,39
Timothy Avila,8,2,49
Justin Graham,23,5,24
Thomas Kennedy,14,3,63
Cassandra Noble,11,2,61
Brenda Smith,5,5,22
Melissa Ramirez,28,5,58
Zoe Merritt,10,1,63
Rachel Howard,32,3,51
Tara Johnson,4,2,59
Carly King,11,7,34
Ryan Frost,29,8,53
Victor Mcclure,22,5,42
Jerry Johnson,31,3,59
Carlos Kelly,34,8,43
Whitney Parrish,4,10,25
Antonio Anthony,7,7,52
Matthew Barry,13,6,65
Samuel Gordon,35,8,19
Danielle Martinez,40,10,61
Jennifer Howe,37,2,43
Thomas Oliver,12,8,40
Ryan Heath,23,1,57
Logan Riley,37,1,50
Derrick Thomas,26,9,22
Thomas Thompson,2,10,29
Justin Austin,21,4,58
Jacqueline Moody,34,1,44
Christopher Morales,37,8,48
James Singh,9,4,39
Cathy Hubbard,38,2,57
Mark Davis,35,10,27
Michelle Nguyen,23,9,54
Bryan Hall,27,3,32
Sandra Boyd,23,1,21
Joanne Raymond,34,3,54
Vincent Jones,37,4,34
Alyssa Diaz,27,3,38
Martin Arnold,24,5,28
Jacob Marshall,21,2,52
Melanie Arnold,30,6,43
James Hayes,34,8,42
Stephanie Thompson,35,2,55
Mary Smith,34,1,35
Isabel Rodriguez,13,10,38
Christopher Davila,30,3,36
James Carter,40,10,34
Patrick Dickson,4,8,58
Jerry Anderson,6,3,26
Rebecca Larson,32,3,46
Matthew Jackson,21,5,41
Martin Barnett,11,9,20
Laura Martinez,21,9,55
Melissa King,10,9,46
Tina Dunn,7,5,35
Joshua Decker,8,9,46
Isabella Coleman,17,3,46
Teresa Gilbert,18,10,44
Christopher Brooks,23,5,33
David Walls,3,1,57
Heather Johnson,30,5,58
Scott Mcclain,21,6,47
Jason Mckinney,32,4,46
Ann Sandoval,35,8,33
Valerie Hall,25,9,49
Lisa Wong,14,8,28
David Wu,35,8,62
Cody Fletcher,23,8,53
Jennifer Dixon,36,10,31
Samuel Wright,8,9,36
Amber Maxwell,13,3,46
Dustin Matthews,40,7,55
Karen Lee,10,2,32
Sabrina Welch,3,4,35
Steve Johnson,15,8,64
Parker Giles,2,3,59
Heidi Maxwell,16,3,35
Kenneth Smith,21,7,47
Justin Patton,25,6,46
Steven Smith,4,7,36
Ryan Ford,18,8,64
Elizabeth Jackson,23,4,28
Michael Anthony,17,10,61
Linda Williams,8,3,49
Connor Patton,37,5,41
Gary Stafford,2,10,38
Monica Wells,24,8,27
Dominic Martinez,2,6,32
Maria Torres,32,3,52
Erica Zimmerman,7,1,40
Ricky Becker,6,3,23
Benjamin Blake,19,8,33
Sarah Fox,7,6,20
Matthew Fields,29,5,35
Fernando Shelton,9,7,23
Gary Patterson,17,4,30
Michael Evans,25,7,49
Joseph Clark,30,5,49
Patty Johnson,17,3,51
Robert Alexander,9,8,47
Anthony Kim,31,1,48
Bianca Reynolds,9,2,61
Luis Bell,6,1,47
Daniel Reeves,6,10,21
Jill Hardin,36,5,47
Michelle Wilkerson,17,7,22
Jeffrey Carson,31,4,20
James Pham,25,8,56
Ashley Bates,15,2,27
Tiffany Wright,8,1,47
Dana Kennedy,34,4,33
Wesley Harris,39,1,42
Timothy Morris,2,5,21
Gregory Meyer,12,10,32
Janet Perez,3,6,29
Michael Walker,15,2,40
John Keith,12,2,51
Heather Robles,15,1,63
Michael Perez,5,10,65
Brittany Sawyer,29,4,65
Gina Lee,33,8,26
Shelby Hoover,26,2,63
Breanna Harper,30,10,30
Jeff Benitez,1,6,64
Amber Mosley,38,1,28
Richard Chen,34,9,25
Janet Mendoza,17,5,34
Cynthia Cherry,8,7,56
Mary Mann,4,1,24
Sarah Schultz,26,6,31
Robert Navarro,9,8,23
John Bush,17,10,56
Anthony Turner,9,6,24
Garrett Collins,38,10,45
David Mccullough,34,2,26
Gregory Smith,14,1,45
Christopher Velez,3,6,51
Kristine Smith,13,5,36
Matthew Wang,22,2,24
Robert Stevens,27,1,55
Misty Beltran,37,4,36
Danny Knight,27,10,34
Roberto Nolan,30,4,26
James Duncan,8,1,36
Jacqueline Lane,40,9,54
Dana Small,9,9,65
Clifford Crosby,2,3,34
David Potts,22,6,34
Cheryl Gibson,20,4,33
Kendra Cruz,33,9,58
George Jones,31,10,49
Daniel Martinez,27,8,65
Andrea Morales,35,2,48
Todd Gordon,35,5,33
Timothy Soto,36,1,42
Robert Vazquez,26,6,64
Jeffrey Keller,32,2,41
Arthur Barton,10,10,40
Henry Vaughn,34,1,41
Stephen Cohen,19,2,26
Ryan Griffin,19,10,65
Cynthia Ward,27,1,44
Jason Allen,27,5,45
Sherry Mccarthy,39,2,62
Maria Hudson,5,6,35
Megan Martinez,36,5,23
Cory Watts,11,7,60
Steven Hughes,38,8,61
Tonya Howell,12,6,47
Gregory Grant,18,6,51
Michelle Leon,16,1,38
Tracy Campos,19,1,46
Melissa Leon,26,10,29
Amanda Pena,2,4,51
Chase Lopez,33,9,64
Amanda Johnson,25,10,56
James Hudson,31,8,21
Erika Garrett,35,3,33
Ryan Nunez,16,7,35
Victoria Gibson,35,10,29
Laura Rodriguez,25,2,42
Kathy Lewis,12,5,61
Rebecca Garcia,24,7,20
Tanya Abbott,31,3,30
Jeffrey Williams,15,6,28
Erin Berry,8,8,59
Andrew Contreras,21,2,30
Lawrence Freeman,23,6,59
Erin Sullivan,40,1,44
Kayla Owens,37,8,26
Adrian Davis,5,9,53
Ann Hughes,11,1,22
Jacob Glenn,30,9,25
Jesse Cantrell,21,9,18
Robert Serrano,39,1,29
Samantha Mcgee,19,2,19
Rebecca Mckinney,27,10,47
Michael Avila,30,6,49
Heather Jones,23,9,27
Alyssa Herrera,3,3,55
Anne Moore,10,2,19
Catherine Alexander,21,10,55
Amber Brady,28,6,22
Jessica Duncan,3,9,31
Antonio Roberts,20,7,46
John Jones,21,1,27
Lori Terrell,2,9,49
Taylor Miller,3,6,45
William Thomas,33,3,37
Jason Nguyen,10,7,51
Samuel Newton,40,3,46
William Brock,13,7,21
Robert Lozano,16,3,32
Dylan Pierce,20,9,42
Amber Harmon,7,3,29
Michael Jackson,27,10,20
Stanley Wheeler,15,7,54
Erica Savage,13,3,31
Carol Lee,5,3,28
Jared Hamilton,11,5,53
Jason Booker,16,1,61
John Caldwell,5,3,52
Ashley Davis,4,5,64
Sharon Jensen,22,3,54
Carlos Delgado,8,3,21
Blake Simon,37,9,47
Lauren Martin,4,5,34
Jeffrey House,16,9,21
Paige Gomez,17,4,49
Billy Scott,23,5,46
Shannon Martinez,33,5,64
Mason Graves,29,2,58
Jessica Allen,1,6,57
Benjamin Smith,28,5,58
Mark Crane,26,10,25
Willie Rogers,34,2,26
Willie Kelly,17,8,28
Jorge Olson,14,3,61
Jeffrey Cole,22,7,58
Alexis Weaver,20,1,41
Diane Whitaker,26,10,46
Theresa Spencer,27,1,63
Bruce Morgan,24,7,63
Aimee Davis,15,1,57
Mark Clark,28,10,56
Susan Parker,7,7,24
Nathan Stone,12,10,46
Alyssa Hill,26,10,30
Teresa Lowery,14,4,64
Robert Bradley,4,7,23
Amber Brown,11,9,30
Brenda Nelson,16,2,25
Paul Reid,28,7,48
William Zimmerman,5,8,32
Dean Mendez,5,10,64
Jeffrey Barber,14,9,64
Anthony Lopez,7,1,27
Regina Berger,18,2,18
Christine Williams,17,3,32
Charles Rose,18,4,44
John Carter,26,8,36
Joseph Lyons,28,2,58
Elizabeth Petersen,35,10,28
Drew Reyes,24,2,30
Brian Molina,14,10,51
Jesse Estes,34,9,60
Rachel Quinn,5,8,34
Anthony Jones,2,4,37
