Name,Rank,CompanyNumber,Age
Michael Lawrence,37,6,19
Jordan Baker,23,4,49
Benjamin Cooley,9,9,19
Daniel Rodriguez,23,3,43
Jacob Nichols,37,10,56
Joshua Webb,25,8,23
Carlos Hunter,36,1,27
Bryce Williams,40,2,52
Michael Berry,2,1,39
Robert Romero,3,5,47
Wayne Bauer,20,4,32
Jeremy Villanueva,38,4,63
Danny Douglas,40,5,60
Phillip Parker,21,3,53
Sarah Gutierrez,37,9,18
Timothy Garcia,27,3,47
Kevin Floyd,35,4,27
Anne Rodriguez,6,5,27
Christopher Joseph,23,1,60
Christina Holland,16,3,31
Timothy Ray,6,7,62
David Cabrera,5,6,28
William Bridges,38,10,54
Mary Sutton,15,10,23
Nathan Mckay,9,5,63
Kristy Young,29,1,38
Michael Martinez,9,3,24
Denise Michael,28,1,18
Elizabeth Pugh,10,7,34
Margaret Pena,32,10,41
Samuel Holder,39,5,33
Kayla Brown,25,2,58
Andrea Kim,32,6,56
Abigail Wolf,38,6,49
Stephen Gaines,21,2,46
Nicholas Simpson,20,5,31
Jeffrey Joseph,37,8,64
Sara Vincent,40,10,24
Susan Ray,10,2,24
Diane Spears,19,10,18
Kenneth Hart,5,8,64
Monica Knight,40,4,63
Angela Glass,29,8,40
Carlos Gonzales,33,5,24
Shannon Smith,37,8,26
Emma Schmidt,3,6,27
Andrew Maynard,1,7,37
Donald Wilson,18,7,64
Dawn Alexander,20,6,40
Emma Fletcher,8,2,40
Jo Johnson,9,3,43
Gregory Garcia,3,10,27
Tamara Wang,5,1,33
Heather Fox,29,9,19
Rebecca Rodgers,38,10,19
David Richardson,18,9,25
Austin Vasquez,5,2,60
David Davis,36,8,51
Ashley Butler,35,7,59
Vicki Hanson,2,4,64
Frances Fox,38,7,50
Gary Weber,24,10,50
Christopher Robinson,23,10,18
Angie Robinson,21,6,33
Anthony Mitchell,17,8,33
Ashley Wright,31,3,22
Michael Evans,28,4,33
Anthony Romero,30,5,28
David Allen,4,7,43
Robert Fisher,10,10,18
Phillip Carey,15,4,45
Becky Coleman,39,4,49
Jeffrey Brown,25,1,54
Ryan Wood,36,3,61
Benjamin Carpenter,36,1,31
Jennifer Vance,4,9,19
Mark Gutierrez,15,7,61
Eric Rodriguez,33,5,41
Christopher Cooper,21,7,44
William Frank,33,9,23
Troy Bates,21,9,54
John Wang,30,4,54
Cynthia Walker,12,9,60
Gina Lee,19,10,51
Anthony Valentine,38,4,64
Brianna Ellis,12,1,59
Kevin Jenkins,40,5,44
Amanda Coleman,3,2,58
Eric Rogers,28,9,28
Wendy Steele,28,6,52
Carolyn Ward,14,7,48
Terri Fuller,13,3,44
Frank Day,5,6,19
Amanda Ellis,28,9,55
Shaun Patterson,22,5,48
Felicia Campbell,11,3,46
Pamela Brown,39,1,49
Krista Thompson,29,8,49
Billy Allen,17,7,64
Laura Vance,23,9,45
Christopher Lang,19,6,23
Amanda Santos,9,2,29
Christopher Wood,9,2,37
Richard Hurst,20,4,32
Scott Allen,21,8,62
Aaron Jimenez,17,6,48
Maria Perez,7,7,43
Amy Moore,38,5,37
Aaron Peterson,3,6,32
Sarah Olson,7,1,18
Carlos Gardner,11,4,47
April Garcia,10,2,35
Zachary Alexander,9,3,46
Cynthia Brown,23,6,48
Jamie Kaufman,26,2,43
Michael Kelly,8,1,51
Brian Santos,37,6,47
Jennifer Adams,25,7,58
Paul Benson,23,8,49
Sandra Pittman,1,8,36
Michael Reed,39,1,25
Paul Hansen,27,9,63
Bradley Lawrence,23,5,38
Daniel Austin,17,1,49
Teresa Miller,29,1,23
Daniel Small,13,4,65
Daniel Soto,32,2,49
Kristi Barnes,21,10,24
Jennifer Scott,19,8,38
Tamara Edwards,32,9,48
Julia Figueroa,23,9,55
Stephen Meadows,14,1,18
Christopher Castaneda,21,2,65
Darlene Smith,23,2,30
Kayla Thompson,3,6,47
Amber Mathis,3,3,29
Brenda Quinn,40,4,61
Karen Davis,7,7,32
John Perkins,19,10,60
Mark Todd,18,3,20
George Anderson,22,2,42
Christopher Pollard,16,8,38
Kim Robbins,10,1,29
Tyler Ritter,4,9,18
Robert Myers,24,1,24
Dale Morton,38,8,45
Daniel Caldwell,38,6,30
Christian Acosta,3,3,36
Amanda Edwards,32,4,21
Benjamin Green,23,5,37
Kyle Perry,24,2,35
Rhonda Sandoval,1,9,31
Ronald Smith,30,3,54
Paige White,9,8,36
Catherine Williams,13,9,60
Kristina Wang,21,10,30
Maria Aguilar,29,10,33
Michael Washington,6,1,63
Ashley Ford,40,6,47
Scott Bishop,24,5,26
Samantha Foster,28,6,40
Matthew Martin,23,9,37
Kimberly Hill,37,3,64
Mark Strong,32,2,49
Joseph Davis,17,8,19
Katherine Sullivan,11,3,51
Joan Parks,37,9,40
Valerie Brown,11,8,30
Ricardo Brewer,33,2,28
Betty Ochoa,23,2,61
Anthony Mann,18,4,53
Maria Wheeler,6,10,31
Angela Clark,11,8,33
Nancy Crosby,7,9,22
David Davis,40,4,55
Thomas Newton,7,6,57
Toni Pratt,14,2,43
Erin Chan,5,8,18
Daniel Golden,6,4,30
Stephanie Lambert,32,8,18
Allison Hunter,40,7,65
Maureen Baker,19,9,42
William Reed,16,3,52
Kenneth Williams,32,8,63
Jeremy Stewart,20,9,65
David Harris,5,1,53
Carrie Sandoval,9,9,53
Holly Nguyen,18,10,61
Alexander Simmons,32,5,45
John Wyatt,19,4,48
Zachary Dunn,31,10,34
Maria Roberts,39,4,18
Brian Ortega,15,9,65
Jorge Rogers,29,3,27
Karen Jimenez,30,10,28
Antonio King,16,3,56
John Sullivan,33,7,26
Andrea Brooks,28,6,38
Jose Matthews,4,2,63
Amy Phillips,36,6,28
Curtis Phillips,4,2,64
Sandra Rodriguez,22,7,51
Richard Stephens,5,9,54
Roberta Watts,31,8,22
Robert Griffith,21,7,36
Brenda Luna,24,9,53
Angela Murphy,19,8,46
Brandon Long,11,10,31
Kelly Reilly,11,10,33
Brittany Perry,34,4,18
Laura Chavez,5,6,36
Heather Duffy,1,10,37
Jesse Jones,5,6,18
Marissa Reed,27,9,29
Amanda Davis,3,9,27
Jeffrey Martin,27,8,27
Carol Burgess,16,9,39
Jessica Baird,26,9,33
James Fowler,8,9,29
Pamela Tanner,16,5,50
Nathan Kelly,32,1,42
Michael Arnold,37,7,41
Patrick Sanchez,35,3,64
Debra Phillips,19,4,27
Juan Hodges,40,8,60
Joshua Price,6,10,30
Amanda Rivera,40,3,42
Roger Martinez,2,9,65
Charles Campbell,32,9,35
Kevin Smith,24,3,37
Kristen Washington,14,4,23
Olivia Howard,36,1,30
Marissa Russell,30,2,44
Johnathan Wilkins,20,10,25
Bryan Pittman,23,5,53
Nancy Ramirez,28,7,49
Louis Morales,25,7,27
Christine Patel,40,1,65
Kimberly Torres,34,5,63
William Wilson,39,1,54
Christopher Gutierrez,1,3,36
Patrick Thomas,17,2,58
Nathan Williams,29,5,49
Cynthia Kline,19,6,61
Katie Henderson,9,4,45
James Smith,14,2,64
Mark Rodriguez,30,9,31
Matthew Richards,23,7,46
Valerie Burns,31,1,49
Tyler Anderson,21,9,50
Steven Johnson,30,5,49
Felicia Kerr,29,4,38
Sabrina Peters,27,5,50
Ryan Vincent,2,8,40
Nicole Kim,19,9,24
Garrett Carlson,25,2,45
Reginald Carter,1,1,28
John Williams,30,7,39
Lisa Morris,14,4,65
Gabriel Walker,37,7,25
Ana Meyers,34,3,28
John Adams,34,2,53
Philip Davis,25,4,25
Noah Sullivan,38,4,64
David Gray,20,1,28
Sharon Garcia,35,8,32
Renee Bruce,4,7,26
John Willis,12,3,36
Sarah Cruz,26,3,40
Elizabeth Davis,27,1,47
Michele Williams,6,6,39
Joseph Ramirez,8,8,57
Mariah Berg,13,4,27
Cindy Garcia,35,10,56
Joshua Turner,2,1,51
Wayne Wilson,14,9,47
Rachel Kelley,14,9,37
Dustin Gomez,20,1,36
Kirk Alexander,22,9,51
Amy Barron,3,10,58
Megan Schaefer,16,9,61
Phillip Scott,1,1,49
Gavin Scott,24,8,47
Sean Clark,2,5,28
Donna Pearson,4,1,32
Jeffrey Tyler,14,6,62
Chris Lee,22,1,26
Kimberly Davis,24,5,47
Michael Wiggins,16,2,30
Robert Diaz,21,8,44
Anita Lynch,4,5,62
Charles Colon,21,4,50
Heidi Clark,32,7,19
Jasmin Mcgee,13,4,29
Robert Mitchell,30,7,50
Vanessa Vasquez,6,8,59
Melanie Sanchez,25,7,20
Kenneth Walter,2,1,48
Dana Lozano,25,5,52
Kevin George,26,10,48
James Davis,10,2,37
Dawn Petty,19,8,34
Alec Lewis,16,2,50
William Daniels,11,3,48
Dennis Wallace,4,4,22
Jennifer Bryan,18,8,49
Jennifer Eaton,22,7,62
Erik Saunders,31,10,58
Mark Anderson,8,3,37
Patty Ramirez,5,9,37
Mitchell Henry,17,10,23
Wesley Patel,1,10,50
Kristen Mcdonald,2,2,54
Raymond Foster,1,5,28
Jason Smith,7,10,61
Bradley Steele,18,5,34
Caitlin Guerra,39,9,27
Michael Johnson,23,6,61
Alyssa Nicholson,9,4,30
Rebecca Clements,23,6,38
David Moran,7,7,41
Stephanie Dominguez,39,9,58
Ruth Johnson,7,5,44
Michael Fisher,24,5,63
Debbie King,19,1,24
Steven Schwartz,20,6,29
Michael Fletcher,20,9,58
Benjamin Ryan,21,7,23
Heather Russell,6,10,41
Tiffany Figueroa,4,9,45
Elizabeth Sullivan,26,6,45
Nathan Schneider,26,7,57
James Stephens,30,7,60
Brad Gonzalez,20,1,35
Leslie Spence,5,7,27
Heather Kennedy,18,7,57
Elaine Little,12,2,62
Shane Morrison,9,1,47
Julia Grant,17,4,35
David Smith,34,9,62
Carl Shepherd,2,3,33
Noah Richards,10,4,43
Nicole Jordan,17,9,29
Mary Meadows,38,7,44
Rachel Burns,17,10,63
Sharon Bennett,31,2,35
Frank Hernandez,4,8,26
Jessica Weber,20,8,56
Melissa Whitney,29,4,30
Stacey Kelley,23,3,39
Patricia Arellano,15,7,64
Nicholas Wright,13,9,36
Mary Jones,31,7,41
Bridget Leonard,33,5,29
Dennis Crawford,5,10,22
Jeremy Ball,39,6,64
Michael Jones,9,5,29
Laura Gordon,40,2,41
Joshua Johnson,38,9,32
Erica Dean,30,5,39
Andrea Davis,21,10,26
Paul Campbell,38,5,29
Laura Medina,21,9,45
Samuel Mack,4,7,40
Eric Keith,17,7,19
Robert Williams,19,2,51
Edward Schneider,33,6,33
Jessica Walker,38,7,55
Jonathan Torres,32,4,35
Pamela Higgins,1,1,55
Joshua Mcpherson,23,5,64
Stacey Jones,11,2,20
Shawn Baker,34,4,25
Phillip Norris,8,1,31
Juan Henry,33,5,23
Laurie Owen,37,8,61
Todd Harper,35,10,33
Kelsey Wilson,8,2,53
Heather Myers,8,5,56
Christopher Davis,12,2,51
Benjamin Day,26,5,48
Kari Preston,15,9,31
Lynn Joseph,24,2,50
Eugene Wall,26,4,55
Paul Palmer,26,7,25
Steven Brown,3,2,50
Tina Welch,5,8,41
Karen Jones,15,10,19
Wendy Holmes,40,6,29
Matthew Larson,9,1,61
Susan Reid,26,8,42
Henry Chan,27,6,62
Susan Martin,3,2,34
David Thompson,8,4,26
Kelsey Stephens,25,2,59
Rodney Benson,8,2,43
Darryl Allen,7,10,37
Kathy Adams,10,8,65
Heather Hall,23,8,26
Abigail Mcgee,13,2,20
Carlos Evans,20,1,33
William Waters,15,3,62
Matthew Myers,8,4,18
Deanna Ashley,16,7,34
Neil Cabrera,29,1,65
Courtney Morrison,19,6,18
Melinda Alexander,17,2,54
Colleen Adams,6,3,29
Anna Jones,12,7,25
Edward Smith,3,4,37
Christina Ford,8,10,46
Cindy Bell,10,5,31
Ralph Price,24,3,46
Joshua Cordova,4,10,19
Sylvia Thompson,21,6,50
Stacey Alexander,26,3,57
Brian Smith,37,5,34
Katherine Reyes,34,2,41
Mario Smith,40,2,63
Shelley Knox,34,5,62
Deanna Parker,25,6,49
Donald Suarez,10,2,27
Robert Hill,9,6,21
Elizabeth Walker,1,6,60
Natalie Wood,23,2,30
Brandy Mcneil,19,1,23
Richard Graham,32,8,31
Natalie Vega,8,4,34
David Fleming,28,1,47
Debra Ramirez,30,6,59
Daniel Herman,36,1,27
Eric Ray,22,5,50
Rebecca Hamilton,6,3,37
Julie Rojas,38,6,40
Jenna Fuller,34,5,63
Patrick Schneider,27,9,60
Christina Dominguez,11,7,28
Daniel Haynes,39,7,50
Stacy Wells,34,8,45
Mark Joseph,10,6,56
Mariah Hunter,34,8,45
Robert Henderson,15,7,50
Nicole Garcia,2,5,33
Alan Martinez,12,5,58
Christopher Harrison,37,6,36
Sheri Thompson,12,8,23
Rebecca Stephens,33,9,24
Mikayla Smith,4,4,56
Krista Lee,38,2,53
Hector Garcia,23,10,33
Amber Bernard,18,10,48
Tracy Phillips,31,5,46
Tina Phillips,7,9,32
Daniel Lambert,38,4,60
Theresa Skinner,40,2,47
Mackenzie Clark,12,10,61
Timothy Villarreal,8,10,60
Manuel Peterson,35,1,51
Chad Vazquez,14,6,26
Lee Shaw,20,1,37
Kimberly Davis,20,2,20
Bradley Luna,38,6,42
Catherine Roberts,38,2,37
Dylan Sanchez,24,6,31
Elizabeth Martinez,14,6,33
Carlos Anthony,1,8,51
Matthew Young,26,4,44
Anthony Strong,6,3,22
Megan Brown,11,4,36
Michelle Miller,32,7,33
Michelle Lee,34,1,21
Travis White,4,9,35
William Clark,11,5,52
Ashley Owens,4,2,33
Adam Chapman,31,3,32
Eric Gray,14,10,24
Ashley Townsend,13,5,37
Juan Romero,40,1,63
Nicholas Thompson,32,5,62
Donna Blackwell,15,2,38
Jacob Mccarthy,28,3,57
Allison Garrett,2,5,63
Miranda Moore,29,5,26
Cole Berg,18,9,58
Devon Allison,35,8,39
Ricardo White,35,8,27
Jason Melton,32,1,56
Glen Thomas,24,10,27
Brett Pham,33,4,35
Mary Scott,2,6,51
Laura Lester,26,1,46
Brian Huang,7,5,56
Jacob Thornton,32,5,21
Richard Allen,40,9,61
Jason Boyd,4,2,56
Emily Baker,5,10,20
Alan Reid,27,4,29
James Hanson,15,8,42
Abigail Mccoy,19,5,19
Kenneth Owens,36,1,30
Rebecca Santana,11,10,52
Jason Morales,39,9,20
Kathleen Nelson,17,5,26
Jennifer Coffey,36,1,19
Diana Solis,16,7,30
Alicia Greene,29,3,39
Marc Cole,22,7,58
Daniel Pineda,35,2,58
Nicholas Walker,26,4,24
Jenny Lindsey,27,2,49
Maureen Franklin,16,7,52
Catherine Noble,25,6,36
Cheryl Nelson,4,3,44
Dustin Green,27,3,47
Michelle Davila,28,5,47
Amy Jackson,39,2,26
Tina Fisher,28,9,33
Yolanda Arellano,13,9,42
Brian Estrada,2,6,35
Emma Smith,8,8,55
James Kim,18,8,48
Donna Phillips,20,10,26
Alicia Perkins,30,2,61
Juan Williams,27,7,37
Kim Cook,29,5,40
Danielle Cummings,1,4,60
Thomas Baker,10,3,55
Justin Barajas,27,1,25
Douglas Stanton,28,5,39
Paul Wilson,15,9,55
Rebecca Garcia,12,3,18
Jeffery Johnson,39,8,38
Shannon Anderson,16,9,39
Melissa White,28,9,38
Julie Lopez,2,5,65
Christopher Goodman,24,1,25
Patricia James,23,6,28
Raymond Woods,6,6,27
James Harmon,2,7,49
Misty Gilbert,34,8,44
Joshua Griffin,39,5,64
Joseph Boyle,37,5,62
Dwayne Torres,5,7,41
Victor Schneider,34,1,37
Matthew Gill,39,1,27
Virginia White,30,7,61
Eric Williamson,19,4,40
Eugene Meyer,40,3,35
Alexander Robinson,36,3,33
William Chen,34,2,42
Crystal Gardner,16,5,37
Mark Smith,21,9,57
Shawn Robinson,37,8,41
Jason Rojas,9,9,59
Kathryn Matthews,5,7,39
Caitlin Harris,7,3,60
Robert Garza,7,7,51
Shannon Williams,2,3,59
Crystal Beck,19,5,48
Louis Wilson,25,7,30
Alexander Park,2,8,45
Timothy Tapia,8,2,42
Jeffery Harris,5,5,63
Tammy Scott,15,1,20
Elizabeth Sanchez,26,10,25
Anthony Wright,11,6,27
Lynn Bass,33,5,22
James Fletcher,37,1,35
Lisa Rodgers,20,9,29
Stephanie Jordan,13,7,23
Stephen Goodman,29,5,44
Brian Allen,7,4,37
Brian Green,5,3,60
Kathleen Buckley,11,5,25
Holly Palmer,16,4,40
Ann Cummings,28,3,21
Bryan Davis,36,6,19
Shawn Martinez,32,5,58
Melissa Stone,7,2,56
Susan Morris,4,9,26
Frank Salinas,20,8,34
Cynthia Martin,19,5,36
Alicia Henson,3,2,54
Jeffrey Brown,36,6,52
Stephanie Lin,27,7,61
Christine Gallagher,10,4,65
Teresa Black,19,5,39
April Gardner,17,2,18
Matthew Johnson,20,5,25
Michael Edwards,39,2,19
Michael Ramirez,35,4,35
Angela Scott,10,6,45
Antonio Grimes,11,4,24
Richard Hernandez,16,8,32
John Johnson,25,3,19
Matthew Lewis,4,5,32
Joseph Wright,18,2,59
Rebecca Colon,39,8,25
Renee Farrell,30,10,23
Michael Jones,36,10,38
Christopher Diaz,19,9,25
Tyler Aguilar,11,5,31
Jonathan Sherman,13,10,49
Holly Marquez,10,7,19
Sheryl Love,30,3,21
Kimberly Martin,16,10,52
Felicia Walker,37,2,39
Sarah Randall,26,5,36
Carlos Owen,7,3,60
Frederick Padilla,7,1,39
Brian Johnson,40,9,50
Thomas Owens,13,6,62
Michael Carney,27,8,40
Robert Robertson,40,3,28
Robert Baker,1,4,41
Harold Castillo,17,1,50
Joseph Krueger,8,7,46
Jennifer Jackson,22,6,61
Jacqueline Hart,34,5,59
Isaiah Lopez,36,7,29
Jacob Chambers,19,2,44
Tiffany Smith,36,8,56
Matthew Salazar,15,10,29
Tyler Bell,36,8,63
Scott Waters,27,2,32
Edwin Thompson,19,5,33
Emily Flores,40,10,20
Lisa Sims,28,9,65
Emma Butler,32,8,62
Michelle Williams,1,2,65
Ronald Frost,19,6,49
John Leach,24,1,44
Elizabeth Davis,8,1,30
Linda Jarvis,20,6,20
Clifford Walters,39,10,50
Michelle Sandoval,30,4,22
Sheila Sherman,11,6,26
Kenneth Molina,31,9,52
Debra Nelson,21,5,25
Francisco Evans,29,9,56
Tina Rodriguez,38,6,23
Ashley Walker,8,2,57
Jenny Lane,9,7,28
Erica Barron,12,3,47
Dustin Stevens,25,9,25
Robin Horn,5,8,53
Renee Callahan,19,1,22
Richard Powell,4,6,61
Charles Ortiz,33,10,37
Katherine Moore,14,3,26
Ashley Vincent,8,9,26
Alyssa Taylor,33,3,26
Jerry Rodriguez,32,3,57
Deborah Gill,33,2,24
Stephanie Golden,26,1,65
Gary Reed,38,4,40
Kevin Hansen,8,1,40
Joseph Nunez,11,8,48
Clayton Smith,20,8,38
Tony Hernandez,5,8,59
Paige Rios,7,4,46
Amanda Hawkins,32,3,58
Daniel Underwood,11,1,47
Jeffery Tucker,39,1,34
Jessica Moore,17,9,22
Vincent Chen,28,6,59
Michael Franklin,33,5,52
Jacob Alvarado,24,5,19
Douglas Palmer,1,3,51
Tabitha Rogers,28,9,41
Christian Nelson,24,5,48
Monica Collins,8,2,23
Emily Ashley,28,9,59
Crystal Thornton,25,2,19
Lance Acosta,19,6,20
Emily Meza,8,9,37
Kevin Wolfe,15,2,57
Brandon Walker,3,10,42
Thomas Fletcher,26,5,26
Courtney Martin,3,6,51
Wendy Hammond,12,5,52
Robert Jenkins,25,10,50
Justin Martinez,32,3,43
Monique Hart,21,4,49
Alicia Bates,15,6,26
Rachel Young,3,10,50
Melissa Hampton,40,7,35
Thomas Hardy,13,8,46
Deborah Howard,17,6,42
Daniel Ward,17,6,23
Alexander Howe,34,2,27
Jacob Fox,20,7,57
Todd Burns,12,8,32
Tiffany Ramirez,10,5,20
Marc Bowen,35,6,36
Bryan Johnson,39,8,18
Annette Ramos,7,4,55
Jacob Collins,13,5,18
Jeffrey Christian,39,5,60
Ethan Snow,38,2,55
Cynthia Huynh,11,7,60
Mikayla Wall,2,2,24
Samuel Benton,17,4,45
Sarah Alvarez,27,3,25
Jasmine Mooney,39,6,62
Sara Lewis,28,6,50
Karen Jones,36,9,25
Brian Hansen,3,6,39
Robert Stevens,20,1,43
Tammy Grant,36,8,45
Joshua Jones,3,2,63
Kathryn Benson,38,4,52
Miguel Kelley,15,6,38
Julie Holmes,11,4,47
Kristina Robertson,10,5,25
Rebecca Jackson,27,4,45
Shane Hendrix,13,5,21
Thomas Johnson,22,6,23
Megan Osborne,30,4,50
Robert Garcia,27,6,27
Robyn Watkins,36,2,33
Susan Hanson,21,10,42
Thomas Barnett,13,10,57
Matthew Mckinney,25,10,23
Matthew Massey,20,8,51
Jacqueline Woods,11,6,28
Jason Rhodes,10,1,52
John Jenkins,11,4,39
Dalton Morgan,1,10,32
Deborah Mathews,16,1,57
Patricia King,14,7,29
Robert Davenport,19,4,45
Eric Wilson,18,4,35
Kellie Pearson,9,10,51
Dominique Johnson,6,8,21
Alex Hardy,29,6,19
Karen Cox,3,7,47
Bryan Whitaker,11,2,50
Craig Carter,13,4,36
Alexandra Osborn,33,2,42
John Baker,17,6,39
Renee Booth,34,10,63
Sarah Gutierrez,1,10,37
Robert Holland,12,2,30
Brandy Williams,17,4,54
William Smith,34,10,31
Ronnie Wilkinson,39,7,47
Frederick Baker,14,3,49
Alicia Clay,17,1,26
Philip Vasquez,5,9,34
Donna Lewis,12,7,60
John Oliver,29,10,42
Edward Murray,2,1,23
Eric Fox,2,2,65
Amanda Morales,8,6,55
Kevin Garcia,21,7,35
Sarah Simpson,20,5,43
Allison Obrien,29,10,51
Tanner Kirby,34,5,47
Brianna Freeman,12,1,42
Heather Ali,37,9,45
Michael Sparks,15,8,53
Stephen Cochran,10,2,54
Casey Davis,35,10,22
Emily Sanchez,39,7,50
Jacob Graham,19,7,56
Julia Reyes,7,2,24
Kayla Bautista,18,5,52
Erica Henry,34,1,32
Charles Olsen,21,5,45
Mark Hayes,30,5,19
Lisa Pierce,22,3,51
Eric Brown,21,3,38
Paul Young,4,7,51
Rick Ellis,1,8,24
Anna Gibbs,26,2,18
Warren Rosario,4,6,54
Kimberly Golden,22,5,47
Melissa Roberts,28,4,30
Rachel Smith,18,2,18
Gary Ray,2,3,22
Anthony Hernandez,8,2,60
Nicholas Perry,22,10,41
Matthew Stewart,39,5,34
Debbie Smith,26,7,58
Gregory Davis,31,4,50
William Faulkner,33,4,20
Jason Fisher,25,9,41
Amber Gray,13,5,53
Lindsey Casey,28,4,47
Jack Munoz,1,4,22
John Mueller,26,5,28
Amanda Smith,4,3,54
James Parrish,17,7,28
Christina Lopez,30,9,26
Bobby Salas,32,9,62
Amy Burns,28,9,21
Ryan Hansen,27,8,52
Jennifer Stark,12,9,22
Jessica Price,20,1,38
Elizabeth Garcia,38,1,22
Damon White,40,5,62
Amy Bailey,17,8,19
Matthew Nelson,29,5,35
Elizabeth Lopez,13,9,56
Hector Hodge,12,10,37
Wyatt Shelton,8,9,26
Carmen Rodriguez,9,1,39
Kayla Smith,5,8,28
Jacob Jackson,10,8,44
Jennifer Villa,30,1,65
Brittney Mendez,19,5,23
Andrea Pruitt,13,5,53
Michael Diaz,31,7,32
Robin Curtis,30,3,64
Toni Wilson,12,4,48
Debra Booth,32,2,33
Christopher Rodriguez,39,8,39
John Carter,8,7,40
Gregory Leblanc,24,10,59
Jessica Blair,36,6,50
Matthew Carlson,27,1,26
Jose Garza,36,7,51
Christopher Johnson,33,10,19
Johnathan Williams,16,10,50
Robert Vazquez,15,5,27
Emily Lucas,27,5,54
Natasha Scott,26,3,28
Tina Rowe,34,5,21
Micheal Jimenez,28,7,19
Michael Thompson,37,6,22
Denise Rodriguez,19,10,33
Leah Flores,15,3,37
James George,11,8,48
Brian Duncan,17,6,48
Anita Terry,8,5,61
Tommy Thompson,4,10,23
Adrian Rodriguez,22,7,36
Micheal Bradley,10,5,33
George Hart,32,3,54
Alexandra Wilson,26,6,23
Linda Robinson,8,8,61
Elizabeth Smith,37,1,59
Dean Davis,21,7,34
Cassandra Gregory,14,6,63
Jennifer Horn,24,10,49
Travis Miles,5,6,32
Thomas Graham,17,9,27
Ryan Hall,20,8,58
Tami Young,7,7,50
Angela Estrada,4,4,48
Sarah Cruz,26,10,25
Tasha Mitchell,21,6,32
Chelsea Miller,11,3,53
Jennifer Gill,20,9,19
Lori Garcia,38,9,21
Michele Hill,20,2,24
Nicole Black,2,3,18
Kara Rowe,21,2,45
Wayne Cuevas,34,4,24
Thomas Daniel,1,8,55
Kelly Butler,37,2,26
John Frederick,34,7,50
Jennifer Moore,5,10,21
Edward Smith,22,7,31
John Montgomery,31,4,52
Jordan Huang,27,4,20
Joel Johnson,25,8,24
Vanessa Campbell,29,2,43
Matthew Parsons,23,6,45
Jeffrey Garcia,13,9,29
Jacqueline Kaiser,14,4,31
Veronica Owens,17,10,49
Eric Rivera,10,5,60
Carla Martinez,5,1,27
Rodney Keller,15,4,60
Karen Duncan,28,5,64
Aaron Miller,16,7,59
Tyler Turner,27,8,36
Clifford Cruz,32,3,29
Brenda Davis,28,2,51
Amber Hampton,33,8,34
Alexis Kramer,38,2,38
Brian Mills,13,5,47
Alexander Horton,13,3,31
William Vargas,39,7,58
Anna Decker,25,6,47
Jasmine Lamb,7,7,22
Kathy Stewart,25,10,64
Matthew Perez,19,10,32
Jennifer Holland,24,6,50
Shawn Nelson,24,3,47
Chloe Williams,2,7,59
Anna Gregory,28,5,46
Karen Gallagher,17,10,54
Caroline Gomez,33,3,44
Samuel Brown,11,5,39
Natalie Welch,13,10,57
Kathleen Dennis,36,1,31
Nicole Duncan,8,4,54
Jo Jones,23,9,50
Thomas Fernandez,22,9,39
Michael Roberts,16,3,23
Alexander David,10,2,31
Nicholas Morris,2,5,38
Craig Barnett,29,5,59
Travis Wright,17,5,36
Sheryl Holmes,7,6,41
Luke Myers,9,9,63
Erika Smith,28,5,32
Eric Williams,13,10,60
John Black,13,10,33
Briana Nash,36,1,30
Tammy White,4,4,43
Amy Garcia,36,5,46
Madison Lucas,17,2,24
Frank Waller,20,4,45
Stacy Robles,20,6,65
Gregory Romero,36,7,63
Elizabeth Lindsey,6,1,34
Eric Keith,39,6,54
Jennifer Cooper,16,3,26
Jeff Edwards,33,3,51
Randall Hoffman,12,4,31
Steven May,21,9,60
Michael Morris,21,2,43
Matthew Carlson,20,9,39
Mason Hoover,33,2,62
Todd Carr,21,7,64
Monica Hickman,18,10,34
Jeffrey Gomez,3,8,62
Jennifer Higgins,37,10,39
Craig Rodriguez,10,10,41
Joseph Green,38,10,45
Jose Flores,37,7,50
Jeffery Torres,25,9,62
Patricia Lewis,9,9,28
Charles Farley,37,6,54
Richard Colon,39,6,28
Lauren Trevino,7,2,18
Natasha Allen,35,4,25
Sally Boyd,12,7,34
Wendy Fletcher,31,3,33
Katelyn Thompson,7,4,61
Tamara Copeland,22,3,30
Shannon Skinner,36,6,49
Nathan Alexander,31,8,35
Robin Kim,14,9,49
Karen Daniels,22,1,33
Brandon Chapman,34,10,61
Vanessa Adams,32,5,30
Caleb Collier,16,9,30
Rhonda Kelley,5,8,58
Joel Buck,19,1,39
Christopher Hoffman,19,7,53
Tricia Thomas,4,3,42
Sharon Williams,10,1,37
Angela Garcia,5,7,37
John Long,3,4,31
Christian Baker,24,6,43
Vicki Nelson,36,3,25
Dennis Martin,5,8,58
Robin King,37,4,46
Benjamin Padilla,3,6,63
Wendy Smith,36,3,37
Cheryl Smith,16,2,42
Sierra Hall,23,5,65
Kimberly Griffith,29,3,60
Charles Wilson,3,5,50
Mason Hubbard,37,9,51
Crystal Brown,3,7,65
Luis Pham,30,5,60
Jacqueline Vance,27,1,59
Jessica Parker,37,1,51
Amanda Castaneda,24,5,46
Timothy Lee,3,9,33
Veronica Nelson,20,5,43
Christopher Mercer,7,9,26
Leah Larson,1,2,37
Bryan Carpenter,19,10,44
