Name,Rank,CompanyNumber,Age
Edward Gonzalez,36,8,64
Tiffany Franklin,20,4,65
Matthew Guerrero,34,3,62
Michelle Campbell,2,4,31
Nicholas Ortiz,24,2,18
Felicia Oconnor,14,4,24
Gwendolyn Mata,1,1,37
Kevin Warren,16,2,40
James Estrada,12,3,44
Lauren Singleton,33,7,60
Emily Martin,10,2,22
Molly Smith,1,4,50
Tyler White,37,5,61
Emily Richardson,27,8,24
Eric Thompson,19,1,41
Patricia Hicks,2,7,32
Jennifer Miller,1,10,61
Andrew Smith,23,5,41
Wayne Sutton,9,7,20
Samantha Diaz,36,1,23
Annette Howe,15,9,50
Jessica Gonzalez,34,8,25
David Romero,13,9,59
John Reeves,12,2,28
Morgan Bass,22,8,55
Autumn Dominguez,15,5,59
Heather Peterson,39,8,29
Travis Anderson,39,9,60
Ronald Gordon,10,10,29
Dawn Odonnell,36,8,51
Rickey Schmidt,19,5,61
Aaron Gray,30,2,56
Nicholas Patrick,33,7,43
Victoria Campbell,20,6,19
Brady Gonzalez,16,6,44
Carrie Martin,29,7,63
Erika Mendez,11,7,41
Dalton Diaz,12,10,62
Noah Koch,28,7,57
Christine Stafford,19,5,49
Kaitlin Richards,24,2,45
Rachel Turner,34,8,22
Mathew Morris,22,8,18
Christopher Johnson,36,10,59
Shelia Thomas,22,2,47
John Conway,27,7,33
Vanessa Lee,14,8,29
Allison Gray,12,7,31
Stephanie Andrade,38,7,18
George Shaffer,11,3,27
Ann Brown,24,4,44
Thomas Carlson,20,9,32
Christopher Perez,19,5,21
Kristen Martin,29,2,50
Karen Ochoa,24,8,34
Selena Robertson,7,6,25
Christopher Edwards,28,7,57
Lisa Roberts,17,2,42
Thomas Thompson,13,2,33
Denise Ellison,3,2,47
Mary Nunez,30,4,45
Ricky Thompson,32,9,40
Tina Vasquez,31,3,46
Lori Chan,25,9,61
Susan Taylor,4,6,29
Courtney Lynch,38,6,32
Brandi Long,26,2,23
Pamela Lewis,14,6,57
Ashley Clark,31,8,27
Ricardo Lane,8,9,24
Stephanie Haynes,36,10,46
Daniel Morse,19,1,29
Taylor York,15,4,20
Shelly Adkins,11,5,65
Jeremy Green,26,9,38
James Clark,9,1,35
Justin Clark,40,7,65
Kristie Riley,31,5,24
James Moss,35,10,57
Jennifer Fernandez,40,6,42
Kimberly Glover,11,4,50
Renee Ayala,28,7,30
Katherine Ramos,8,6,24
Daniel Nichols,27,1,64
Thomas Cannon,20,7,23
Barbara Cruz,9,3,40
Kyle Morrow,27,4,21
Richard Miller,17,5,40
Tina Cameron,28,4,54
Debra Douglas,1,1,57
Micheal Wilson,18,3,46
Gail Ward,19,1,63
Kelsey Robinson,34,8,46
Tina Browning,35,1,23
Rachel Johnson,12,1,22
Teresa Mclean,38,7,53
Jennifer Scott,29,8,64
Ernest Nelson,20,4,19
Sherry Shepherd,24,9,30
Michael Hernandez,9,10,25
Tonya Bolton,39,1,46
Joshua Stevenson,7,7,39
Matthew Powell,9,3,21
Michelle Zavala,30,4,38
Ashley Acevedo,15,8,65
Robert Barron,33,1,60
Christopher Jennings,17,7,21
Karl Greer,40,8,39
Martin Camacho,38,3,27
Julia Dunlap,38,4,58
Kevin Henderson,19,4,62
Tony Ho,38,7,43
Dawn White,23,7,23
Karen Barton,22,10,56
Katie Miller,6,10,55
Aaron Diaz,10,5,59
Raymond Christensen,31,1,63
Todd Lopez,23,9,43
Sherry Molina,6,6,47
Katherine Clark,1,8,65
Michelle Watkins,10,6,39
Johnny Wright,10,10,31
Roger Hall,8,2,31
Allison Banks,2,4,35
Raymond Glover,14,6,44
Jeffrey Skinner,6,1,27
Natasha Bell,18,1,31
John Hall,38,7,18
Daniel Mcclure,1,10,43
Ashley Hill,20,7,32
Alex Davis,17,6,33
Susan Vargas,38,7,18
Christopher Hood,19,1,54
Curtis Curtis,11,9,49
Emily Anderson,18,2,31
Adam Nash,6,7,29
Matthew Morris,38,7,34
Laura Johnston,17,2,64
Michelle Horton,6,6,23
Jesus May,2,5,24
Karen Martinez,11,10,54
David Jimenez,28,2,46
Jonathon Smith,13,1,45
Amy Williamson,39,8,60
Jaclyn Taylor,36,1,44
Amanda Yu,34,2,32
David Martinez,4,6,18
Cindy Lucas,7,5,32
Kathleen Sims,10,1,44
Stephanie Yates,27,7,53
Kathleen Gutierrez,33,8,32
Debra Farmer,4,2,59
Edward Sheppard,17,3,22
Ronald Silva,19,8,28
Andrea Montgomery,33,1,22
Anthony Kelly,3,2,53
Michelle Rush,38,5,24
Grant Cruz,13,5,37
Joe Alvarez,7,10,37
Chelsea Wagner,34,10,51
Melanie Roth,2,2,29
Mike Potter,24,2,42
Michael Key,33,4,46
Lori Gates,12,2,52
George Hopkins,37,3,62
Ashley Bradley,32,5,42
Robert Sharp,11,10,42
Thomas Ponce,36,9,57
Erik Villarreal,31,10,41
Carrie Bailey,10,9,54
Jose Hubbard,34,9,59
Amy Jackson,1,3,53
David Perez,28,2,39
Carrie Taylor,24,10,58
Gregory Huerta,21,6,21
Patrick Garcia,15,1,32
Rebecca Zuniga,6,8,53
Debbie Serrano,9,5,38
Melissa Carpenter,2,5,58
Christine Riley,36,8,41
Jake Key,12,10,36
Chris Dean,22,1,55
Brittany Barnes,1,4,40
Mary Kelly,34,9,25
Madeline Hicks,25,6,44
Melissa Adams,1,10,48
Taylor Gibson,33,1,31
Susan Trujillo,2,1,30
Joyce Wilson,9,2,30
Wesley Peterson,3,3,65
Linda Davis,33,8,27
Anne Thompson,3,9,35
Cheryl Lee,15,6,49
Jeffrey Baker,10,8,31
Tammy Rodriguez,12,5,58
Valerie Snyder,26,2,58
Tina Weaver,21,6,56
Robert Alvarez,20,3,60
Felicia Buckley,40,9,53
Marcus Armstrong,28,7,28
Jose Roberson,26,1,51
Michael Roth,13,2,45
Brooke Estrada,10,7,48
Ryan Taylor,40,6,56
Joseph Sanders,33,7,63
Jeffrey Gutierrez,21,3,22
Derrick Ford,19,10,63
Alexis Stephens,7,8,45
Mike Martinez,14,8,20
Lauren Ellison,29,1,24
Lisa Jacobs,15,8,51
Robin Sims,17,2,49
Michelle Peterson,35,10,60
Robert Smith,10,7,35
Patrick Hernandez,5,7,64
Todd Morrison,10,8,61
Mark Turner,17,10,52
John Hardy,22,6,53
Erica Alexander,39,4,58
Vickie Atkins,5,5,65
Larry Serrano,11,1,55
Daniel Mcdowell,19,10,18
Anthony Page,5,10,43
Kevin Guerra,38,7,39
Debra Greene,30,2,60
Paige Wilkins,30,2,23
Elizabeth Wolf,38,9,46
Scott Barber,25,9,22
Mark Gonzalez,32,3,54
Nicole Ware,19,10,35
Cassandra Jones,24,1,47
John Reyes,39,8,32
Jeffrey Conley,26,4,57
James Luna,30,8,20
Brooke Jordan,4,4,31
Steven Williams,18,4,25
Michael Marshall,10,10,44
Debra Salinas,19,10,29
Sarah Wolf,10,5,64
Lynn Miller,25,9,53
Randy Wilson,27,10,20
Mary Anderson,5,4,23
Brenda Duke,36,8,47
Kirk Wilson,36,7,24
William Thomas,39,9,37
Christina West,18,2,24
Ryan Johnson,21,7,51
Mary Lawson,29,1,49
Shaun Lamb,16,5,65
Haley Watson,22,9,57
Joseph White,19,9,42
Carolyn Ferguson,40,2,18
Joseph Brooks,14,5,28
Linda Davis,1,1,56
Andrew Padilla,13,5,60
Richard Hale,2,4,40
Carla Lyons,24,3,55
Nancy Dorsey,39,6,40
Andrea Cardenas,4,10,57
Rachel Santos,29,7,52
Benjamin Santana,21,8,43
Brandon Brown,2,4,57
Timothy Smith,8,2,44
Jason Lopez,11,6,19
Marissa Howard,27,4,38
Nina Maynard,37,7,24
Renee Huerta,23,6,53
Anne White,19,6,23
Jacob Murray,6,4,24
Stephanie Barajas,29,8,54
Katherine Robles,28,1,64
Deborah Miller,28,7,18
Elizabeth Carter,19,3,24
Joshua Taylor,39,4,51
Kelli Hall,9,2,45
Carrie Lee,17,4,19
Jay Heath,11,7,32
Alexandra Myers,3,3,38
John Davis,20,7,63
Melissa Lee,29,5,24
Richard Fowler,31,1,27
Jessica Jimenez,24,3,37
Jason Miller,15,8,23
Thomas Johnson,21,7,53
Joe Jackson,8,1,33
Jesse White,24,2,61
Brandy Barrera,26,10,28
Juan Burke,35,5,18
Michael Chavez,18,6,50
Michelle Mendoza,12,10,29
Anthony Garcia,8,5,43
Joshua Escobar,11,5,54
Troy Miles,8,4,65
Judith Smith,19,5,28
Seth Barnett,18,5,43
Lawrence Ball,30,6,18
Katherine Smith,14,4,22
Sharon Baker,15,8,46
Maria Davis,17,3,65
Derek Anderson,30,7,31
Cathy Garcia,6,7,20
Crystal Shelton,17,3,40
Kimberly Foster,18,1,29
Rachael Li,24,3,58
William Reed,33,8,26
Jose Edwards,11,4,53
Valerie Mejia,21,2,23
Nathan Johnson,8,6,58
Sara Ross,32,8,41
Matthew Walls,21,2,33
Jose Rodriguez,22,4,39
Timothy Gray,19,6,28
Kenneth Yates,16,3,18
Timothy Garcia,5,6,20
Tina Gaines,23,1,54
Peter Pitts,10,7,40
Nicholas Robinson,4,7,33
Frank Larson,15,5,34
Barbara Smith,15,3,36
Willie Gordon,30,6,58
Sylvia Johnson,28,9,60
Jessica Horton,21,6,54
Stuart Levy,28,8,30
Christopher Hart,17,2,29
Kevin Webb,33,10,40
Kelly Oconnor,12,7,28
Eric Brown,18,6,30
Joy Foster,34,5,60
Matthew Reyes,17,3,34
Megan Ruiz,2,8,40
Sarah Henson,22,3,26
Stephen Cunningham,7,10,20
Aaron Mcfarland,18,9,58
Joseph Espinoza,15,7,25
Michelle Cochran,25,3,35
Elizabeth Johnson,13,8,26
Alexandria Lee,24,3,25
Douglas Evans,17,1,25
Jessica Mitchell,3,5,47
Heather Smith,22,10,55
Diane Jones,24,1,44
Savannah Baird,30,8,55
Randy Bates,12,7,37
Dennis Ortega,7,6,36
Melanie Boyd,9,7,59
Roger Morrison,10,4,62
Tina Freeman,30,7,38
Edwin Hill,31,2,46
Lacey Lewis,12,7,60
Kim Armstrong,5,10,27
Juan Johnson,18,9,36
Jason Lopez,24,9,56
Rachael Coleman,17,6,34
Brandon Herrera,31,3,47
Philip Glenn,12,4,29
Gerald Dillon,29,9,27
Dale Phillips,28,3,49
Ryan King,14,7,37
Victoria Jenkins,28,10,58
Reginald Kelley,36,7,21
John Harris,19,3,25
Samuel Sullivan,39,2,63
Dillon Sanders,1,4,57
Nichole Ballard,18,7,63
Carla Rangel,35,7,54
Anna Velazquez,18,8,31
Miranda Smith,31,10,58
Emily Young,22,5,64
Matthew Brooks,5,5,25
Aaron Schultz,10,9,34
Eric Fischer,9,4,55
Jennifer Walton,26,4,36
Erin Wheeler,28,6,55
Mark Robinson,27,7,23
Joseph Burton,18,5,38
Christopher Schwartz,4,5,21
James Johnson,15,2,22
Brian Mack,14,7,53
John Miles,7,9,18
Joshua Barrera,21,4,65
Jeremy Hines,23,7,36
Bruce Stevenson,20,7,28
Michael Baker,5,10,61
Lindsay Myers,4,5,34
Ashley Sharp,16,7,50
Brandi Rose,24,9,27
Joel Arnold,21,1,30
Brandon Pham,18,5,45
Brittany Fletcher,36,9,37
Andrew Smith,37,2,62
Jay Blair,27,6,34
Alexis Walsh,36,1,20
Douglas Martin,17,1,27
Kimberly Osborn,3,3,22
Judy Miller,31,8,52
John James,20,5,61
Kevin Shaw,10,2,25
Julia Williamson,39,5,24
Randall Hill,9,5,37
Michael Moran,7,3,48
Charles Foster,22,9,35
Elizabeth Martinez,18,7,23
Stephanie Jones,5,5,58
Roger Blake,1,1,58
Pam Brooks,1,2,18
William Roman,10,10,50
Michaela Madden,16,5,50
Mary Jones,3,3,36
Katherine Andrade,26,10,24
Rebecca Wang,14,5,38
Charles Nelson,24,5,38
Jennifer Hess,32,6,56
Devon Patterson,22,1,25
Mary Stevens,35,3,43
Chris Garcia,6,4,47
Julia Ray,26,2,25
Amy Dennis,15,2,40
Stephanie Harmon,15,7,20
William Randolph,10,8,63
Randall Castro,29,9,52
Tanner Burke,28,4,43
Phillip Parker,40,2,19
Scott Benson,38,7,28
Lauren Kelly,27,5,45
Michelle Parker,13,4,49
Courtney Davis,20,1,39
Chris Patterson,11,1,51
Melissa Jones,21,3,47
John Barker,38,9,42
Felicia Mayer,39,6,32
Julie Thomas,1,2,36
Melanie Cole,40,2,29
Amy Hall,2,7,27
Jonathan Hale,36,4,22
Cynthia Rodriguez,7,7,39
Angela Jackson,24,3,32
Douglas Johnson,16,9,37
Charles Cox,32,4,25
Christopher Garner,12,7,38
Mary Ford,19,7,39
Michael Tucker,3,4,20
Jill Stewart,12,3,24
Joseph Johnson,40,6,62
Laura Neal,32,3,38
Tracey Rodriguez,31,2,33
Donna Rodriguez,21,8,32
Edward Miller,17,4,62
Bonnie Robertson,37,8,25
Mary Banks,10,10,22
Felicia Davis,15,10,45
Brenda Holt,12,6,32
Mackenzie Higgins,40,1,35
Erin Hodge,40,2,51
John Steele,13,3,22
Robert Nelson,32,2,31
Meghan Patterson,7,2,27
Kevin Powers,12,1,50
Peter Miller,20,8,37
Blake Martin,27,4,54
Hannah Chandler,36,9,28
David Berry,30,5,32
David Robinson,19,2,26
Heather Martinez,35,7,48
Erica Hayes,18,8,55
Andrew Bailey,28,5,41
Amber Bell,35,4,32
Larry Fitzgerald,33,7,53
Dana Russell,26,3,65
Robert Wade,14,6,24
Daniel Strickland,21,6,39
Elizabeth Romero,31,2,31
Jeremy Nelson,11,4,45
Christina Lewis,25,9,27
Jason Aguilar,38,1,51
Travis Moore,23,8,59
Krista Lee,2,2,42
John Jones,33,4,55
Richard Wright,7,4,36
Debra Robinson,28,1,60
William Williams,18,5,43
Tina Johnson,1,9,50
Stacy Huang,25,8,60
Troy Acevedo,2,7,47
Larry Burke,32,7,57
Deborah Smith,19,5,37
Lori Lamb,3,4,65
Victoria Rodriguez,2,7,35
Katherine Jones,15,6,22
Jimmy Byrd,38,7,26
Sabrina Hickman,8,4,20
Amanda Ward,8,5,25
Jonathon Watts,35,1,39
Kristin Dawson,39,8,46
Brendan Fitzgerald,24,2,56
Michael Roberts,4,10,29
Derek Anderson,13,4,30
Carl Benson,1,4,59
Rachel Hendricks,30,1,57
Karen Pacheco,25,5,43
Lindsey Thomas,6,10,57
Thomas Peterson,24,7,40
Lauren Ford,32,9,43
Nicole Gardner,6,1,37
Luke Smith,5,10,26
Sean Lucas,13,8,33
Connie Thomas,39,3,62
Michael Riley,38,5,34
Scott Ruiz,4,9,55
Joseph Green,36,7,58
Alexander Rosales,12,9,54
Thomas Alvarez,20,5,64
Nicholas Green,36,5,20
Jacob Thompson,7,3,19
Lynn Jones,28,5,40
Denise Barnett,29,5,52
Derrick Burgess,19,5,23
Connie Martinez,8,7,57
Mary Carney,34,5,27
Allison Cook,21,1,26
Frank Patel,39,1,56
Aaron Silva,31,6,44
Erin Watts,22,9,57
Brian Williams,7,10,64
Elizabeth Lynch,6,5,53
David Berry,16,2,64
Jessica Baker,10,1,20
Victoria Smith,32,8,39
Kyle Smith,22,2,60
Don Smith,14,8,34
Mark Myers,34,4,34
William Castaneda,36,10,56
Gail Gibson,39,3,58
David Trujillo,31,2,41
Jessica Butler,13,4,25
Ashley Wilson,2,9,43
Stephanie Cobb,4,10,46
Dalton Black,16,4,51
Mandy Barnes,4,5,35
Billy Wade,22,1,44
Scott Lee,28,2,22
Linda Cardenas,26,2,44
Martha Hansen,25,5,44
Hannah Logan,7,2,36
Kimberly Stevens,29,2,32
Jennifer Davis,12,3,61
Gabrielle Hester,21,6,36
Kent Davila,19,5,38
Wesley Thomas,16,6,45
Kyle Hogan,31,9,38
Heidi Stone,29,10,46
Sophia Davis,40,3,57
Christine Gaines,20,6,20
Jill Dunlap,32,10,21
Albert Jackson,17,6,37
Christopher Flores,1,10,19
Nicholas Miller,38,9,25
Melinda Glass,22,3,59
Michael Mendoza,31,3,63
Holly Farley,40,10,59
Brian Santana,21,3,27
Gabriela Cole,14,2,45
Matthew White,31,4,57
Jacob Johns,11,9,18
Bruce Foster,38,7,45
Troy Smith,18,1,24
Cheryl Burns,15,2,59
Gabriel Garrison,2,2,47
April Thompson,24,1,63
Sandy Berry,18,7,50
Joshua Webb,7,7,24
Amber Bell,32,4,41
Christopher Dunn,18,3,60
Brianna White,3,1,47
Zachary Bowman,20,5,52
Patrick Lee,35,5,54
Christian Cross,25,2,53
Thomas Spencer,6,9,28
John Lopez,23,4,36
Joseph Collier,16,7,56
Rachael Mcgee,40,6,65
Patricia Miller,8,8,19
Richard Russo,17,8,47
Tonya Franklin,4,7,63
Timothy Dunn,2,5,39
Rachel Flores,14,2,51
Brandy Martin,37,9,27
Ryan Thornton,27,6,39
Randall Hall,8,1,36
Michael Mason,10,8,30
Angela James,12,6,36
Tiffany Velez,25,4,19
Michael Turner,14,9,29
Miguel Martinez,4,6,44
Ashley Stone,18,3,27
Katrina Olson,21,7,37
Jessica Sullivan,17,7,48
Steven Johnson,12,9,64
David Carter,21,7,62
Laura Hart,2,7,45
Brady Pope,11,9,27
Tracy Wilson,16,3,20
Kimberly Morgan,24,5,46
Sylvia Hardy,7,1,54
Anthony Ramirez,37,8,43
Cheyenne Smith,6,5,31
Jennifer Carter,36,7,54
Gail Sanders,36,2,55
Kelsey Roth,1,3,59
Ana Austin,19,7,37
Patrick Yu,39,3,61
Emily Schmidt,18,9,59
Amanda Barker,39,3,19
Ashley Lee,12,9,25
David Barrett,26,4,43
Brian Torres,22,1,26
Lisa Hall,1,5,44
Megan Nguyen,6,2,18
Kathy Smith,1,1,54
Nicole Sanchez,36,6,41
Lisa King,27,9,51
Frederick Jackson,5,1,45
Sandra Nguyen,8,8,64
Paul Snyder,33,2,19
Rachel Gonzalez,1,8,38
Kristin Bowen,32,6,54
Jon Brown,8,10,19
Shaun Schroeder,9,6,34
Cindy Scott,6,2,32
Matthew Rodgers,8,1,40
Michelle Morton,21,3,62
Benjamin Martin,19,1,46
Charles Michael,27,4,28
Cameron Becker,10,10,31
Michelle Cooper,38,6,59
Christopher Rogers,24,7,50
Eric Shaffer,12,1,64
Teresa Flores,32,5,58
Suzanne Torres,5,9,31
Frances West,30,4,30
Laura Hall,39,10,37
Laurie Dunn,11,2,27
Sabrina Burke,11,5,42
Jimmy Mcbride,5,10,36
Sarah Campbell,25,9,54
Samuel Armstrong,8,10,43
Jonathan Freeman,20,1,53
Kathryn Green,35,5,57
Joshua Thomas,22,9,46
Sarah Oconnell,40,4,27
Joseph Gonzalez,37,4,46
Mallory Finley,32,5,53
Carol Kelly,36,4,18
Alisha Craig,38,10,37
Michael French,1,1,49
Brent Williams,31,4,46
Jill Brown,16,9,58
Julie Young,1,7,23
Cynthia Gonzalez,9,5,36
Robin White,16,7,63
Michael Crane,5,9,41
Donald Ferguson,32,1,55
April Cortez,38,2,38
Adrienne Martinez,19,4,30
John Garcia,35,6,35
Brian Davis,15,3,32
Marie Perry,28,2,25
Aaron Downs,34,9,59
Makayla Williams,5,5,50
Keith Smith,7,2,48
Katherine Clark,28,8,56
Isaac Gordon,31,5,48
Sarah Johnson,5,10,36
Larry Kaiser,23,8,18
Kyle Mcdaniel,31,1,27
Samuel Franklin,29,2,63
Jacob Rojas,36,5,37
Suzanne Dorsey,15,5,28
Kevin Perez,14,9,30
Joshua Miller,21,1,33
Lisa Wilson,28,8,51
Jennifer Brown,26,8,60
Julie Morris,7,10,50
David Hanson,40,5,53
Richard Munoz,20,1,22
Wendy Miller,25,5,53
Timothy Cantrell,4,5,39
Elijah Carr,35,5,33
Barbara Ritter,39,7,58
David Vega,27,3,56
Steven Reed,23,6,42
Jaclyn Potter,16,6,50
Traci Tran,38,1,46
Scott Johnson,3,1,38
James Christian,7,1,44
Dylan Sims,4,2,42
Justin Goodwin,9,1,39
Jennifer Sutton,10,2,46
Samantha Townsend,29,5,18
Sierra Mcintosh,30,10,42
Renee Campbell,31,3,44
Alexander Warren,20,2,20
Jennifer Rich,14,10,64
Michael Flores,16,6,45
Elizabeth Smith,17,2,44
Nicholas Thomas,35,10,45
Raymond Phillips,13,10,58
Christopher Moore,25,2,20
Jason Ortega,3,3,52
Sierra Turner,19,9,29
Thomas Blake,21,8,50
Michael Riley,35,8,27
George Johnson,37,3,34
Stephanie Ball,11,8,45
Tina Black,39,7,63
Joel Ayers,14,2,35
Scott Lewis,14,7,53
Michael Santos,14,2,60
Christopher Mendoza,34,9,19
David Rangel,3,9,35
Amber Huynh,4,6,54
Karen Lewis,2,1,59
Matthew Carter,22,8,50
Karen Christian,18,5,28
Kimberly Foley,27,5,57
Marissa Dyer,2,5,36
Heather Moyer,37,4,39
Nicole Blackwell,17,3,37
Stacy Nelson,1,2,19
Roger Davidson,18,4,64
Joseph Wilson,33,3,39
Mark Mckay,29,8,48
Michael Johnson,4,4,42
Amy Price,36,1,35
Taylor Howard,25,10,61
Karen Smith,29,5,20
Gregory Curry,38,7,25
Alexander Flores,2,10,38
Vanessa Wilson,31,8,25
Keith Rhodes,26,3,30
Crystal Hughes,3,1,58
Ronald Norman,5,6,36
Brian Lewis,31,5,61
Michael Cox,8,10,24
Douglas Howe,23,10,58
Andrew Ray,34,1,55
Joel Colon,21,10,23
Matthew Casey,10,5,31
Nathaniel Norris,14,6,28
Kristen Rush,38,10,51
Robin Matthews,35,9,36
Traci Brown,7,9,42
Paul Smith,13,2,36
Brian Stanley,10,9,63
Aaron Wolf,20,8,33
Vanessa Marsh,38,5,50
John Holland,35,7,39
Roy Allen,35,2,30
Debra Garcia,22,4,64
Shannon Graves,6,7,18
Charlene Hobbs,23,9,41
Kim Boone,36,2,46
William Watson,21,4,29
Brian Walters,1,2,37
Robin Swanson,40,2,63
Elizabeth Jensen,26,7,32
Scott Colon,9,3,36
Dorothy Hicks,10,9,51
Ann Smith,14,7,55
Nicole Melendez,25,5,44
John Campbell,7,7,35
Jeffrey Simmons,27,4,38
Lauren Monroe,18,9,42
Alison Combs,3,1,64
Mario Arias,22,2,62
Shannon Morris,8,7,30
Anne Sanders,31,9,36
Victoria Harvey,38,8,23
Penny Rodriguez,4,7,63
Tyler Hernandez,24,10,27
Austin Wiley,37,5,22
Eric Mitchell,7,6,52
Evan Marshall,26,6,53
Stacie Ruiz,33,10,42
David Manning,36,4,46
Kimberly Thompson,22,6,59
Kelly Williams,26,2,46
Shawn Edwards,21,2,25
Angela Alvarez,28,5,45
Beverly Richards,12,2,63
Sydney Torres,8,7,36
Patrick Cohen,16,10,59
Eric Mejia,23,1,57
Heather Gomez,5,9,61
Mary Curtis,20,7,58
James Davis,7,3,44
Sherry Wood,24,10,59
Diane Cantu,5,1,27
Edward Bradley,35,4,50
Timothy Mcclure,26,6,19
Lee Miller,6,6,63
Cynthia Brandt,32,7,25
Kristina Meza,28,8,59
Sydney Miller,7,3,38
Elizabeth Torres,29,6,19
Dawn Henry,7,6,60
Brandy Adams,24,9,39
Jean Abbott,7,4,46
Bernard Brandt,17,9,47
Matthew Garcia,37,9,46
Betty Fisher,11,6,20
Steven Wyatt,8,1,25
Vanessa Russell,20,3,61
Kaitlyn Valencia,17,4,38
Valerie Fischer,17,5,25
Shawn Kennedy,4,8,22
Adam Shannon,28,3,31
Kevin Torres,21,2,63
Miranda Fisher,3,3,20
Taylor Lawrence,36,10,63
Patrick Ramos,20,1,27
Kathleen Mccarthy,18,9,44
Daniel Fitzgerald,11,2,38
Patricia Guerra,8,9,45
David Wallace,14,3,65
Marie Campos,35,1,34
Zachary Davidson,10,7,42
Jennifer Gonzalez,4,7,30
Brenda Raymond,19,2,22
James Smith,8,10,33
Tina White,4,3,22
Jorge Rose,12,5,54
Joshua Hernandez,39,2,39
Laura Martin,25,6,42
Matthew Bush,30,6,37
Sylvia Stephens,36,7,32
Joseph Bartlett,22,2,48
Evelyn Baldwin,6,5,22
Jacqueline Jones,21,7,19
Anthony Ramirez,2,9,19
Christopher Heath,37,6,58
Justin Mcclure,23,4,41
Daniel James,16,6,25
Heidi Ware,38,2,58
Cindy Jackson,36,2,43
Cynthia Pierce,34,8,57
Sarah Doyle,29,9,43
Darren Hinton,34,1,31
Shawn Roberts,13,6,18
Abigail Tate,11,9,44
Krista Carter,18,7,27
John Perez,25,9,50
Andrew Allison,30,10,43
Jennifer Moore,2,3,59
Lisa Wilson,9,10,58
Abigail West,17,10,32
Ryan Fox,1,7,29
Rita Hernandez,32,2,25
Christine Spencer,1,10,40
Ashley White,17,6,62
Lauren Potter,16,9,46
Shelia Bell,1,9,48
Michele Washington,14,1,58
Richard Reyes,4,7,28
Cheyenne Williams,32,3,62
Juan Burgess,25,10,49
Lindsey Gillespie,26,6,22
Eric Contreras,18,2,48
Shannon Smith,30,3,64
Eric Green,27,9,57
James West,31,6,53
Heather Castro,31,7,39
Shawn Henry,17,9,39
Benjamin Freeman,26,6,36
Christina Smith,13,9,62
Anita Klein,5,4,30
Madison Gibson,22,6,28
Lawrence Anderson,21,2,59
Shirley Russell,5,4,58
Aaron Wood,4,10,64
Kim Mcfarland,6,1,61
Bruce Martin,22,1,62
Rebecca Garcia,14,2,45
Stefanie Reyes,19,4,57
Miranda Dunlap,2,3,57
Angela Smith,20,3,60
Rachel Ramos,36,9,63
Shawn Owens,7,4,38
Gina Briggs,22,5,30
Phillip Wright,33,8,34
Alexis Weber,5,8,57
Tracy Kim,24,7,19
Ana Gonzalez,29,6,22
Michael White,5,1,27
Lisa Brown,36,7,62
Karen Jenkins,32,6,28
Angela Byrd,2,4,43
Noah Juarez,2,2,21
Robert Clark,37,4,20
Mark Smith,20,6,40
Jill Reed,40,1,38
Carrie Meza,34,5,46
Calvin Henderson,4,5,33
Richard Payne,20,5,39
Vincent Walsh,1,5,40
Hayley Burns,8,2,40
Robyn Mayer,3,10,55
Cassandra Smith,27,7,27
Kristina Nelson,36,6,50
Laura Dixon,32,7,57
John Wells,26,4,25
Gary Proctor,32,3,38
Donna Murray,40,2,55
Michael Hartman,7,5,39
Keith Hill,7,5,48
Robert King,4,3,33
John Caldwell,22,1,54
Tanya Jones,3,1,61
Nicholas Jefferson,18,3,58
Michelle Sanchez,2,5,58
Richard Roberson,26,2,29
Jason Santiago,9,7,27
Frank Davidson,17,10,20
Stephanie Gentry,16,1,62
Molly Robertson,37,3,50
Natalie Gutierrez,14,1,50
Corey Ramos,40,1,63
Cindy Fisher,6,9,59
Pamela Anderson,20,2,53
Kelly Barber,16,1,26
Cameron Hooper,2,6,23
Wesley Warner,35,7,59
William Miller,15,9,46
Brandon Taylor,31,2,41
Jenna Thompson,33,7,58
Kimberly Spence,24,10,59
Ashley Lynch,11,2,40
Angela Bailey,27,7,21
Chris Brown,26,4,24
Stephen Ramsey,36,7,32
Vincent Walsh,39,5,55
Christina Carpenter,30,10,34
Ronald Davis,5,9,35
Elizabeth Taylor,24,7,64
Andrew Banks,6,7,45
Andrea Daniels,21,9,54
Daniel Brown,12,9,58
Thomas Deleon,30,10,50
David Jennings,18,7,63
Philip Brown,2,4,50
Taylor Garcia,14,5,36
Natasha Preston,39,10,58
Michael Garcia,14,9,33
Kristine Powell,30,8,23
Cindy Harris,14,1,45
Victor Hunter,24,6,49
Derek Coleman,30,1,47
Tammy Oneill,30,7,60
Juan York,32,10,32
Courtney Hansen,5,8,34
Christina Thomas,40,8,51
Steven Young,10,7,25
Mary Hughes,20,7,44
Joshua Lee,29,10,33
Krista Armstrong,31,9,61
Christopher French,22,2,63
Lisa Lopez,27,2,52
Brian Fitzpatrick,37,6,62
Nicholas Ramos,6,2,23
Matthew Hanson,38,10,19
Brandon Lee,4,4,25
Danielle Baldwin,27,9,65
Matthew Snyder,26,6,33
Brittany Stanley,1,5,26
Diana Williams,37,4,26
David Burns,6,9,40
Jason Campos,18,6,59
Jessica Cameron,34,8,20
Rachel Swanson,3,8,48
Briana Dixon,34,8,56
Alyssa Webster,33,2,21
