Name,Rank,CompanyNumber,Age
Julie Stokes,25,6,65
Jesus Garcia,9,5,41
Caroline Mahoney,8,9,55
Kenneth Peters,34,8,54
Mitchell Lopez,15,8,47
Stephanie Simmons,8,4,22
Carrie Spencer,16,9,23
Becky Compton,20,8,57
Raymond Kelley,11,10,18
Justin Yoder,19,5,32
Ian Rich,8,8,41
Lucas Farrell,34,4,24
Jennifer Wells,22,6,30
Aaron Jackson,28,10,33
Cassie Williams,34,4,61
William Rodriguez,27,1,38
Erica Nelson,33,10,56
Jessica Cochran,18,8,51
Chelsea Keller,31,6,52
Karen Thomas,22,5,24
Kathleen Hopkins,36,4,64
Breanna Ward,20,7,19
Connie Hunter,6,4,32
Elizabeth Johnson,37,7,55
Kenneth Hall,15,6,20
Pamela Tucker,33,9,27
Sandra Stephens,12,2,52
Adam Johnson,29,1,56
Danielle Armstrong,20,5,41
Ashley Jimenez,19,1,34
Scott Taylor,28,7,42
Rebecca Davis,23,5,65
Barbara Stewart,38,10,56
John Rodriguez,17,8,31
Cody Smith,8,9,30
Michael Sanchez,22,9,65
Gary Brown,33,5,30
Courtney Walls,27,1,19
Tara Hodges,20,8,38
Shawn Mitchell,6,10,19
Brittany Moore,32,8,47
Aaron Powers,17,9,22
Paul Love,9,9,41
Glenn Roth,32,9,61
Sara Hale,4,1,50
Anthony Young,22,5,55
David Weaver,35,5,21
Hannah Moyer,3,2,18
Amber Stephens,29,1,56
Alexandra Smith,3,8,21
John Ramos,17,8,35
Rachael Mcdonald,30,7,63
Brandon Mcbride,7,1,39
James Grant,9,9,47
Thomas Hobbs,29,1,54
Christopher Morrow,37,3,64
Timothy Smith,13,8,47
Veronica Patton,5,3,53
Stephen Gallagher,40,2,39
Elizabeth Townsend,16,3,18
Richard Anderson,30,10,58
Yvonne Anderson,12,7,56
Garrett Acosta,7,4,20
Shannon Smith,12,2,33
Kimberly Brooks,29,8,55
Annette Jones,14,9,52
Amy Baker,37,2,53
Andrea Richards,10,8,29
Jessica Hawkins,16,5,22
Kelly Hancock,1,10,22
Gregory Lopez,21,3,57
Diana Gardner,24,7,43
Ashlee Baker,33,10,64
Donna Hill,27,4,50
Matthew Young,36,6,39
Wendy Sanford,22,10,28
Lindsey Kennedy,13,9,54
Heather Cunningham,14,9,20
Heather Kelley,4,1,21
Amber Smith,7,2,49
Brian Ashley,21,7,52
Ashley Alvarado,3,7,31
Joshua Caldwell,32,2,23
Michelle Li,12,6,55
Edward Harris,34,5,59
Michael Padilla,31,1,35
Sarah Adams,34,8,33
Duane Hoffman,34,10,26
Joy Smith,8,7,27
Julia Roberts,10,7,26
Alyssa Keller,26,6,64
Stephanie Powell,24,6,30
Anthony Daniel,22,7,56
Charles Wall,10,5,42
Gary Rice,16,8,51
Russell White,33,6,34
Charles Davis,35,5,33
Sean Gonzalez,10,10,54
Nicholas Wilkins,3,4,51
Veronica Hobbs,21,4,55
Justin Aguilar,19,6,30
Natalie Park,38,4,19
Joshua Jackson,20,7,35
Ian Miller,25,8,57
Samantha Greene,6,6,23
Denise Taylor,31,3,22
Melinda Blankenship,28,2,57
Scott Mccormick,9,4,29
Timothy Bauer,28,4,38
Courtney Lopez,11,9,36
Meghan Roberts,27,1,19
Shawna Jenkins,40,1,20
Henry Dunn,20,3,38
Ricardo Davis,27,7,51
Jon Mcguire,37,6,32
Michael Carroll,33,4,23
Patrick Fleming,29,7,50
Lauren Smith,30,4,40
Jesse Calderon,22,7,44
Michael Bryant,27,4,50
Danielle Zamora,2,10,26
Nicholas Wells,39,6,36
Tanya Zimmerman,27,3,20
Catherine Graves,5,3,36
Blake Knight,9,5,63
Paul Wood,25,6,50
Alicia Harvey,9,5,58
Melissa Smith,31,3,24
Javier Morgan,2,8,57
Brandon David,6,4,39
Jennifer Campbell,24,10,36
Laura Gonzalez,5,3,18
Tyler Bennett,6,6,32
Kevin Turner,20,6,52
Steven Carr,1,10,23
Elizabeth Chen,2,4,48
Gloria Beltran,3,4,18
Melissa Peterson,30,10,51
Kevin Cline,30,6,29
Donna Sanders,6,5,64
Christopher Goodwin,13,1,31
Shannon Delgado,3,7,35
Samuel Hampton,3,6,31
Rachael Delgado,26,1,60
Victor Villanueva,1,10,32
Natasha Moore,5,1,25
Colin Reilly,17,5,61
Timothy Solis,27,7,25
Jimmy Aguilar,31,6,59
Cory Torres,26,5,36
Stephanie Lee,35,10,18
Julie Rogers,23,10,42
Christopher Ferrell,29,10,37
Jennifer Peck,13,10,41
Kimberly Lee,35,10,53
Christopher Perez,1,7,22
Kenneth Barker,2,8,58
Patricia Wilkinson,22,4,24
William Stark,3,10,46
Kristie Powell,30,8,59
Sarah Gonzalez,19,10,64
Michele Garrison,33,8,22
Cathy Keith,37,3,60
Danielle Logan,30,1,44
Christina Anderson,36,8,29
Danny Wolfe,19,6,20
Dylan Mendez,13,8,41
Nicholas Lane,38,1,29
Brittany Cline,30,5,42
Lori Stone,18,8,48
Sally Avila,17,8,43
Michael Rice,4,3,56
Lisa Navarro,2,7,40
Terry Jones,8,10,46
Jennifer Smith,38,3,28
Angela Olson,9,6,56
Stephanie Miller,18,8,55
Heidi Lane,16,6,58
John Nelson,15,4,45
Barbara Jenkins,10,3,45
Dawn Spears,23,5,61
Maria Cox,26,9,61
Michael Shelton,10,3,59
Anthony Mcconnell,19,5,36
Amy Collins,39,4,20
Amber Bernard,11,6,20
Joshua Gonzalez,23,2,21
Savannah Evans,20,9,36
Randy Adams,37,4,45
Amanda Bowen,29,6,41
Nancy Davis,6,6,55
John Watson,34,9,55
Sarah Molina,11,10,53
Terri Gordon,3,8,41
Jeffrey Hogan,20,4,42
Elizabeth Montes,38,2,34
Brian Moore,8,2,61
Debra Simmons,26,4,28
Samantha Mathews,18,4,39
Ronald Caldwell,35,10,24
Joe Smith,33,10,57
Catherine Knapp,32,7,56
Jordan Knight,8,1,39
Trevor Harvey,17,1,42
Eric Shepard,8,9,27
Brittney Cook,26,6,60
Rita Stanley,17,2,55
Justin Garcia,34,3,19
Kyle Thomas,22,6,27
Robert Castillo,10,6,48
Kyle Beltran,14,3,35
Sandra Willis,20,5,24
Lisa Cooper,29,5,39
Barbara Pineda,17,8,20
Julia Myers,19,2,56
Kayla Hall,22,3,34
William Baldwin,22,10,24
Nicole Martinez,7,7,38
Audrey Manning,1,7,18
Ruth Jones,19,5,57
David Perez,26,1,42
Sandra Graves,32,5,55
Brian Stevenson,25,5,62
Toni Yates,6,1,23
Elizabeth Perry,36,7,35
Shane Thornton,15,5,30
Brian Gordon,35,8,63
Yolanda Rodriguez,30,1,51
Larry Schmidt,26,6,51
Katherine Willis,7,10,33
Karen Wagner,20,10,18
Thomas Aguilar,2,7,54
Heather Bowman,7,2,45
Jennifer Giles,40,1,55
Jeffrey Gonzalez,22,4,35
Brian York,30,2,25
Christopher Lewis,26,1,21
Matthew Garcia,15,3,37
William Chapman,2,7,45
Jennifer Donovan,34,10,62
Adrian Owens,21,3,38
Zachary Coleman,8,3,62
Katie Ramirez,30,10,18
Phillip Jones,15,1,47
Kevin Moore,33,10,57
Marie Singleton,17,3,26
Andrea Mills,37,10,21
Jeremiah Hart,1,9,44
Cassandra Alvarez,38,6,20
Bryan Russell,22,8,53
Debbie Murray,6,10,36
Christopher Knox,3,4,54
Brian York,6,6,40
Alicia Owens,8,7,61
Robert Robbins,12,10,20
Adam Jones,39,10,47
William Christensen,23,9,47
Debbie Alvarez,28,9,24
Patrick Mcdowell,29,4,51
Seth Taylor,22,9,46
Destiny Armstrong,13,2,41
Sarah Lewis,14,4,35
Gail Knapp,32,9,34
Derrick Lopez,14,7,44
Ashley Kane,2,4,57
Joseph Noble,11,5,25
Charles Evans,13,3,60
Judy Ali,17,8,62
Cody Rogers,16,1,61
John Mcdonald,40,1,33
Crystal Robinson,29,2,40
Maria King,12,4,21
Tanya White,37,9,49
Christopher Kelley,17,8,26
Kristine Smith,14,10,46
Jeffrey Rhodes,28,3,61
Elizabeth Tran,8,8,27
Jennifer Martinez,24,8,19
Erin Campbell,21,7,34
Daniel Le,22,5,51
John Wright,12,10,35
Jose Edwards,25,2,19
Sean Nunez,40,2,56
Jeanette Simpson,4,2,34
Charles Morrison,27,5,55
Stacey Mann,39,2,25
Brittany Keller,20,1,52
Wanda Ramsey,31,8,42
Stephen Preston,15,4,54
David Bailey,33,8,40
Paul Olson,17,10,36
Brenda Bell,16,3,19
Lauren Gutierrez,39,4,21
Traci Moreno,9,7,49
David Montgomery,24,6,63
Christopher Cook,14,7,43
Angel Ferrell,36,4,21
Daniel Lucero,14,5,35
Michael Hess,4,5,25
Dennis Montgomery,39,9,49
Carla Ramirez,36,10,41
Elizabeth Andersen,12,2,45
Jack Shelton,37,4,55
Tristan Burch,6,2,19
Michael Gibbs,27,5,56
Joann Cabrera,34,7,36
Nancy Johnson,8,8,44
Crystal Gonzalez,36,6,19
Laura Hardy,12,8,47
Janice Collins,8,7,39
Steve Ross,12,1,38
Caitlin Alvarez,35,7,37
Alexandria Little,27,8,25
Kevin Williams,28,7,26
Victoria Moreno,28,7,38
Michael Ryan,17,9,54
Sydney Smith,32,8,46
Patricia Alvarez,23,3,22
Richard Mcmillan,25,5,30
Cynthia Stone,12,6,40
John Martin,9,8,29
Daniel Sanchez,3,10,44
Gary Arellano,5,10,28
Dwayne Allen,32,2,41
Gwendolyn Patrick,5,1,25
Eric Gomez,37,7,48
Neil Edwards,26,7,56
Jennifer White,11,7,18
Adam Young,21,7,37
Jeffery Patel,6,8,47
Charles Clark,14,2,56
Jason Hooper,35,8,50
Anna Wood,21,4,49
Tracy Glover,6,7,60
Bruce Martin,12,6,24
Steven Rodriguez,6,7,43
Joshua Williams,27,9,64
Natasha Martinez,17,3,19
Marvin Sanchez,24,5,50
Katherine Johnston,4,1,52
Nancy Lopez,33,5,33
Jeanette Garcia,3,8,65
Eric Dawson,2,9,51
Curtis Gallagher,25,1,25
Jennifer Hensley,7,4,29
Michael Barnes,2,2,34
Dawn Shelton,28,8,28
Justin Perez,1,3,51
Gina Mccullough,9,1,51
David Schwartz,18,9,30
Ryan Willis,18,9,25
Latoya Dalton,25,7,42
Tami Hall,17,6,65
Nicholas Lane,6,3,65
Joshua Howard,5,5,38
Patricia Thompson,34,9,24
Lisa Jones,10,2,26
Steven Mitchell,16,1,63
Ashley Duran,30,9,37
Julia George,24,1,24
Jessica King,28,6,26
Jeffrey Cruz,14,10,55
William Lee,6,8,39
Patrick Palmer,22,1,35
Stephanie Holmes,10,2,47
Michael Lawrence,23,8,27
Elizabeth Clark,4,1,65
William Coleman,20,4,46
Tiffany Wilson,23,1,28
Melissa Petersen,3,9,26
Joseph Sanders,6,3,18
Carmen Holmes,38,5,18
Kristy Bradford,39,2,29
Matthew Oneal,10,7,54
Timothy Kim,24,3,52
Rachel Pacheco,15,5,45
Caleb Morales,17,3,48
Susan Poole,13,5,36
Andrew Clark,7,1,40
Jeremy Thomas,36,5,38
Briana Melton,19,10,33
Brianna Ruiz,40,7,44
Allison Arellano,5,8,19
Leslie Young,31,5,64
Amy Waters,3,4,61
Jacqueline Nguyen,17,10,41
Zachary Hill,36,9,18
Megan Baker,11,8,60
Craig Davis,20,6,20
William Collins,1,7,23
Rachel Campbell,19,10,37
Kristen Johnson,31,9,44
Samuel Miller,40,9,60
Adam Fox,34,2,59
Sandra Thomas,38,8,45
Kayla Thompson,10,3,20
Catherine White,31,7,60
Holly Freeman,22,2,33
Joshua Jones,37,6,19
Cassidy Miller,20,2,31
Richard Obrien,16,9,65
Veronica Hubbard,5,7,28
Robert Carlson,29,2,42
Thomas Moore,14,2,43
Hannah Hall,1,1,56
Charles Palmer,8,8,19
Donald Church,28,10,20
Eduardo Moreno,31,2,25
David Martinez,12,10,47
Marcus Contreras,23,6,60
Pamela Miller,6,5,37
Anthony Mccarty,25,6,42
Tanya Welch,7,9,60
Robert Simmons,1,10,35
Trevor Calderon,10,8,58
Sheila Armstrong,10,5,28
Jordan Chan,10,4,63
Morgan Woodward,31,10,34
Christy Fernandez,25,9,32
Kyle Mccoy,16,3,48
Nathan Garcia,15,7,64
Yesenia Hernandez,13,5,46
Rhonda Nielsen,19,2,21
George Potter,21,8,23
Maria Wilson,10,8,30
James Moore,22,4,55
Jeremy Delacruz,5,5,48
Christopher Peters,34,8,34
Lisa Martin,12,3,45
David Cain,2,9,24
Kevin Martinez,10,8,64
Dwayne Williams,9,3,33
Jason Kennedy,7,5,48
Gregory Thompson,24,2,62
Daniel Moore,29,8,45
Lindsey Petty,34,4,63
Jennifer Byrd,26,10,48
Jennifer Collins,11,10,46
Melinda Kelly,1,9,62
Crystal Herrera,19,6,46
Timothy Hale,21,1,18
Jennifer Miles,33,4,50
Erik Scott,29,2,18
Janet Jones,28,8,20
Stephanie Stark,17,2,29
Jacqueline Glass,24,2,22
Adam Whitaker,15,4,41
Larry Rowe,33,10,22
Ruben Johnson,31,3,43
Robert Lee,15,9,57
Brent Vazquez,9,7,31
Susan Moore,2,2,61
Jeffrey Taylor,37,6,24
Laura Freeman,2,6,30
Mark Stevens,27,6,26
Heather Brock,1,3,44
Courtney Martin,24,5,35
Douglas Smith,40,6,58
Tonya Kelly,29,4,62
Ann Davis,40,4,60
Jesus Gray,14,5,33
Jennifer Henry,19,6,25
Jack Richardson,21,2,28
Chad Stewart,16,1,44
Chad Crosby,7,9,20
Michael Irwin,37,9,34
Chelsea Mccarty,22,9,45
Catherine Morgan,12,8,42
Matthew Hayes,13,4,60
Michelle Garza,32,2,24
Elizabeth Powell,5,9,48
Brandi Byrd,28,5,57
Linda Mendoza,31,2,48
Nicholas Harmon,38,1,54
Kristy Johnson,25,8,57
Christopher Malone,25,3,24
Sarah Mcdonald,40,4,36
Brandi Bailey,24,1,61
Donna Elliott,30,2,55
Patricia Scott,17,6,31
John Daniels,5,2,20
Chad Hawkins,20,5,51
John Ford,34,2,61
David Owen,15,2,29
Anthony Moore,26,9,22
Cory Hart,30,5,19
Kimberly Torres,24,6,25
Julie Berg,9,8,23
Vicki Murphy,34,8,44
Megan Hood,40,5,45
Michael Hayes,39,2,37
Gloria White,3,2,47
Jill Farley,24,4,42
Nicholas Taylor,31,9,31
Tyler Terry,23,9,64
Diane Jordan,27,2,60
Norma Short,5,4,46
Connie Bryant,18,6,42
Meredith Jenkins,25,7,53
Dean Martinez,25,8,32
Wendy Pena,6,4,61
Jonathan Bean,9,8,47
Dennis Williams,35,8,51
Kristen Blackwell,26,6,55
Scott Anderson,18,8,23
Julie Butler,37,1,65
Teresa Johnson,18,4,41
Eric Long,16,1,56
Vincent Lee,2,5,58
Joe Wilson,27,6,32
Erica Green,2,10,49
Judy Johnson,3,9,48
Amanda Ray,11,1,53
Scott Meza,12,1,58
Adam Stanton,11,5,22
Mario Jacobson,27,1,49
Melissa Shaw,22,4,63
Robert Johnson,23,6,53
Jennifer Patel,23,2,56
Anna Harris,36,2,57
Karen Bowman,13,8,37
Jay Watts,10,4,56
Tara Lara,13,7,57
Kristy Thomas,1,7,23
Zachary Oneal,22,5,51
Melissa Edwards,14,6,33
Cheryl Mckinney,37,2,53
Phillip Wood,30,3,65
Derek Arellano,20,6,46
Steve Craig,40,5,36
Tracy Berry,8,8,18
Deborah Burgess,16,1,38
Sarah Fields,11,5,20
Jill Johnson,8,3,49
Gregory Lara,7,4,32
Julie Hale,26,5,43
Bruce Smith,17,6,41
Stephanie Moore,25,10,32
Robert Howell,7,3,48
Kevin Smith,5,10,43
Tina Jones,16,7,55
Eric Fernandez,38,5,58
Teresa Juarez,6,3,31
Carla Sullivan,4,7,44
Sarah Bolton,38,3,29
Ryan Mason,30,8,29
Peter Lopez,21,2,59
Alicia Carter,24,10,63
Kendra Williams,40,6,63
Kenneth Frye,29,8,42
Rose Warren,20,6,22
Maria Cooper,13,1,61
Kristy Gonzalez,7,4,43
Larry Carpenter,8,10,23
Gina Gilbert,20,3,36
Alicia Schwartz,11,5,31
Andre Fernandez,22,8,20
Dawn Delgado,39,3,37
Tamara Smith,23,6,22
Mark Mcbride,37,3,43
John Barron,19,5,19
Marcus Rosario,19,7,50
Christine Bentley,2,7,32
Joe Vargas,33,1,61
Robin Cooper,3,6,51
Kristen Day,16,5,43
David Miller,37,8,60
Stephanie Christensen,37,8,32
Ashley Hill,21,5,36
Sarah Randall,23,5,47
Jerome Murphy,6,9,26
Stacey Mcguire,31,10,41
Luke Cruz,14,7,61
Steven Crawford,3,2,55
Albert Williams,2,3,23
Thomas Lewis,27,5,20
Valerie White,30,4,62
Donald Hampton,10,9,61
Michael Powell,4,5,37
Paul Dean,10,10,65
Cesar Patrick,14,7,32
Mary Anderson,20,2,60
Jose Murphy,3,5,43
Jeffrey Gray,5,5,34
Lindsey Jones,19,5,21
Brett Barnes,5,10,49
Dakota Cunningham,33,2,24
Kristie Knapp,4,9,65
Elaine Brown,40,3,24
Robert Ali,14,4,30
Jennifer Fuller,32,6,53
Melanie Lawson,20,6,57
Meagan Allen,24,2,40
James Martin,38,8,37
Robin Burton,18,7,29
Robert Curry,25,1,62
Christopher Day,18,2,63
Robert Diaz,19,10,61
Robin Smith,18,8,27
Danielle Evans,27,9,27
Scott Carlson,13,2,42
Patrick Ferguson,24,8,54
George Mckenzie,33,10,63
Erik Frank,11,3,28
Jonathan Gilbert,7,2,23
Katherine Allison,30,4,36
Joseph Burns,30,6,34
Sherry Robbins,16,4,63
Brittany Smith,27,7,33
Edward Stark,37,5,56
Richard Murray,31,6,19
Melanie Sanchez,1,4,29
Joseph Parsons,4,1,59
Carl Mason,12,6,41
Kimberly Rivera,35,5,31
Laurie Thomas,14,6,55
Adrienne Bailey,21,7,23
Brian Jones,31,1,25
Megan Berg,14,3,65
Rita Peck,29,8,65
Mark Nguyen,40,3,37
Ivan Miller,33,8,61
Brandy Christensen,25,9,53
Ryan Alexander,13,5,23
Scott Stephens,30,5,53
Leslie Ramsey,25,10,62
Richard Sanchez,28,6,33
Bobby Jacobson,4,2,39
Jeremy Flynn,40,7,27
Amanda Case,6,1,21
Eric Robinson,33,9,49
Allen Lee,28,7,21
Brittney Ward,25,10,37
Joshua Cantrell,10,8,19
Kelly Rodriguez,15,3,42
David Cole,1,10,65
Christine Heath,26,6,58
Brittany Odom,4,6,24
Curtis Smith,29,6,62
Elizabeth Khan,40,9,51
Brandon Williams,8,2,34
Andrew Bridges,23,4,18
Jasmine Clark,20,2,46
Lisa Obrien,23,4,25
Norman Nguyen,13,3,20
Maria Ramirez,11,9,51
Joseph Nichols,11,2,27
Michael Higgins,17,3,22
Margaret Guerra,4,7,25
Alyssa Perez,5,9,51
Megan Hall,1,2,20
Julia Miller,39,3,29
Paula Brown,38,5,38
Madeline Cruz,8,10,21
Carolyn Gomez,22,6,59
Samantha Oconnell,39,9,47
Kylie Lopez,26,5,51
Jesse Gomez,40,10,47
Jacob Peterson,8,7,23
Donald Hall,7,7,53
Daniel Hernandez,31,7,40
Matthew Lee,19,9,47
Matthew Schneider,19,9,63
Bob Stark,21,4,34
Michael Adams,40,8,31
Mark Aguirre,14,9,41
Kristy Powell,23,6,45
John Ponce,19,7,20
Mary Lewis,5,6,35
Tammy Harris,22,10,59
Andrea Miller,27,5,64
Phyllis Williams,34,1,40
Timothy Combs,18,7,49
Lisa Winters,29,7,34
Robert Young,8,1,30
Sylvia Gonzalez,40,6,23
Garrett Gray,38,4,37
John Phillips,4,3,27
Sean Koch,8,7,62
Patrick Acevedo,5,4,51
Tyler Garcia,24,1,36
Morgan Stokes,22,1,58
Maria Olsen,8,5,46
Kevin Crane,13,8,25
Johnny Neal,26,3,46
Holly Gonzalez,5,9,29
Megan Cervantes,7,4,33
Nancy Morrison,3,1,38
Jeremy Johnson,29,9,51
Bryan Cook,34,8,41
Lisa Bush,33,2,52
William Curtis,27,10,43
Vicki Peck,15,2,35
Lauren Taylor,34,4,33
Tanya Bullock,15,4,48
Valerie Murphy,22,3,65
Mary Lewis,29,3,60
Shelby Miller,10,10,44
Nicholas Williams,22,7,63
Marissa Lopez,31,10,56
Katherine Burton,11,10,29
John Miller,8,3,57
Scott George,26,4,53
Martha King,33,8,32
Eric Martin,29,6,24
Lauren Gomez,2,4,37
Sarah Roberts,22,2,64
Marie Graves,33,2,60
Courtney Cook,17,7,65
Virginia Green,14,3,19
Caitlyn Welch,37,2,20
Christopher Taylor,27,4,47
Amanda Perry,6,8,38
Maria Barrett,27,10,54
David Ballard,7,3,51
Rebecca Fox,37,2,50
Tasha Ingram,19,9,52
Lauren Lambert,22,10,21
Anthony Ritter,27,9,33
Julie Cummings,38,3,38
Omar Castro,33,4,63
Brittany Lutz,34,8,49
Hunter Freeman,26,5,21
Ashley Washington,2,10,51
Stephanie Ryan,19,10,60
Stephanie Smith,26,9,44
Ralph Thompson,7,3,60
Amy Johnson,24,5,49
Matthew Arnold,7,4,61
Vanessa Vaughn,22,1,40
Rodney Johnson,9,6,54
Deborah Montgomery,38,8,26
Angela Ward,2,9,22
Daniel Cox,3,10,25
Ryan Cole,9,1,50
Jeffrey Lamb,28,6,44
Gregory Singleton,12,9,60
Stephanie Jones,4,5,63
Stephen White,27,1,19
Rebekah Williams,8,7,39
Nicholas Allen,25,5,43
Kevin Barnes,33,2,31
Amy Martinez,28,1,31
Nicholas Nolan,33,5,48
Debra Gallagher,28,10,59
Linda Webster,32,10,57
Karen Herrera,28,6,51
Kristen Hudson,1,9,38
Nicole Duarte,1,4,64
Michael Rivera,3,9,49
Dylan Johnson,32,6,40
Cindy Perez,33,5,22
Lisa Rojas,14,9,40
Matthew Mclaughlin,12,1,26
Teresa Morrison,1,2,45
Brian Carlson,23,5,55
Ariana Hall,19,9,44
Emily Hayes,11,10,57
Miranda Johnson,10,6,22
Derek Peters,1,5,26
Ashlee Chen,30,4,29
Lauren Thompson,11,4,29
Jennifer Johnson,18,7,64
Becky Smith,16,7,41
Amber Hoffman,33,10,51
Tammie Galloway,27,10,24
Joseph Phillips,15,4,22
Randy Davis,30,5,18
Valerie Mercado,38,2,46
Paul Bowen,36,6,20
Wesley Gonzalez,39,3,18
Michelle Dunn,24,7,60
Erin Nelson,29,4,27
Vickie Gonzales,14,2,30
Roberta Bowen,8,1,47
Valerie Jacobs,23,5,52
Julie Young,14,2,20
Dennis Rodriguez,16,2,44
Maria Mcguire,3,6,24
John Smith,24,1,45
Victoria Cantu,14,3,40
Dustin Adams,36,6,25
Erik Davenport,30,2,57
Melissa King,32,1,47
Christopher Kelley,4,9,64
Michael Smith,24,9,64
Chelsea Phillips,6,6,40
Diane Patel,24,5,50
John Hughes,26,4,65
Heather Reed,38,3,43
Joel Long,30,6,42
Patricia House,26,4,42
Marcus Christensen,9,9,31
Kelly Benitez,24,1,37
Nicolas West,8,10,18
William Smith,12,9,28
Jeffrey Nelson,6,10,55
Cindy Wu,6,8,52
Sandra Watkins,22,8,63
Allison Steele,36,10,40
Brent Pierce,10,8,26
Kyle Newman,20,5,28
Stephanie Chang,10,9,40
Krystal Ellis,21,1,18
Stephanie Mendez,22,10,46
Walter Guzman,34,6,60
Michael Trevino,26,4,35
Mary Turner,7,6,63
Jessica Beck,5,9,47
Kara Davis,9,4,23
Edward Washington,27,9,35
William Bell,15,2,23
Ashley Rich,35,8,48
Lynn Lucero,1,2,35
Taylor Gilbert,27,5,46
Kendra Williams,33,10,32
Chelsea Guzman,15,8,61
Christian Hoffman,24,2,60
Tracey Cortez,23,10,40
Justin Beasley,17,4,20
Kim Greene,4,1,18
Anthony Nelson,6,10,23
Timothy Williams,3,8,29
Tom Garner,18,6,38
Michael Abbott,7,4,22
Jennifer Ball,13,10,19
Katherine Sullivan,1,8,37
Kevin Thompson,39,1,46
Zachary Walker,2,5,49
Brittany Collier,20,1,62
Albert Mcgrath,40,3,57
Timothy Johnson,37,8,59
Nicholas Stewart,10,2,52
Christina Miller,2,8,36
Michael Parker,2,6,37
Zoe Robbins,40,10,58
Christina Mitchell,32,5,45
Aaron Rivas,7,4,42
Robert Lewis,29,4,46
Jessica Carter,40,10,25
Bridget Jefferson,15,4,24
Joseph Fox,21,3,62
Jodi Smith,32,8,50
Angela Kelley,26,9,19
Leslie Robinson,12,7,35
Julian Neal,27,6,24
Dean Mathis,14,6,33
Robert Martinez,4,3,30
Danielle Chaney,37,7,37
Kimberly Cox,24,6,33
Martha Decker,1,10,25
Renee Perez,10,1,19
Ana Burnett,37,1,52
Steven Olson,9,2,39
Hannah Ferguson,2,6,53
James Howard,18,5,52
Michelle Blackwell,10,10,30
Kenneth Hodges,14,5,21
Courtney Pham,36,4,36
Steven Miller,13,8,56
Eric Anderson,12,10,59
Jessica Roach,11,10,27
John Walker,4,9,51
Amber Sandoval,1,9,44
Teresa Reed,33,2,24
Eileen Hammond,40,7,48
Michelle Craig,7,4,24
Anna Turner,22,10,29
Mario Turner,17,8,39
Troy Gutierrez,9,6,58
Mark Griffith,29,2,28
Justin Compton,7,8,29
Krista Wilson,26,2,61
Tiffany Price,3,5,23
David Mcdonald,9,1,22
Arthur Ramirez,17,4,25
George Carlson,23,7,22
James Long,37,5,62
James Manning,2,3,63
Richard Frey,35,3,30
Victor White,15,9,59
Ian Ramirez,29,7,18
Joseph Burns,10,9,61
Timothy Johnson,35,6,34
Sandra Pugh,8,8,54
Stephanie Kelley,29,5,60
James Burns,31,6,37
Charles Smith,38,6,19
Jacob Wade,39,7,30
Christine Sellers,4,10,25
Kenneth Brooks,29,2,29
Meagan Robinson,6,2,26
Evelyn Ferrell,8,1,25
Emily Contreras,5,4,23
Anthony Smith,39,5,28
Mary Foster,4,7,40
Zachary Medina,31,8,63
Curtis Rich,3,8,48
Patricia Graves,10,1,28
Bryan Mendez,11,5,59
Jack Williams,25,1,46
Norma Mclaughlin,4,6,65
Richard Shelton,20,8,65
Sheri Rodriguez,27,2,48
Christina Roberts,14,8,52
Stephen Velasquez,8,9,37
Cynthia Green,9,7,52
Ashley Dawson,20,8,64
Erin Santos,23,3,46
Andrew Butler,28,2,23
Kristin Austin,17,1,50
Francis Small,9,2,24
Erin Flynn,26,1,39
Scott Moore,11,10,43
Christopher Huynh,4,5,28
Felicia Fuller,25,10,24
Felicia Fox,35,9,65
Nicole Andrade,13,7,36
Jessica Collins,23,6,25
Mark Werner,33,5,33
Joseph Humphrey,32,4,43
Cory Mathis,11,4,48
Jacqueline Taylor,24,3,27
Denise Irwin,26,5,45
Michael Ramirez,35,2,62
John Parks,2,4,62
Kayla Smith,13,6,62
Christina Valdez,30,8,62
Jeremiah Fowler,27,8,32
Sherry Dalton,34,5,54
Adam Nguyen,23,8,54
Mary Evans,27,7,57
Justin Peters,23,9,40
Brian Newton,12,2,29
Derek Ward,37,1,42
Edward Hatfield,3,5,19
Travis Gomez,16,2,60
Curtis Cochran,20,5,49
Robert Holt,13,3,34
Kelli Espinoza,18,7,60
William Turner,1,3,24
Christopher Black,39,8,53
Caleb Castillo,3,10,49
Chad Cook,6,10,50
Anthony Manning,2,8,18
Pamela Richardson,1,10,50
Connor Porter,35,9,46
Jonathan Solis,18,2,47
Kathryn Perry,24,9,40
Gina Vazquez,36,9,35
Sharon Durham,15,10,49
Jasmine Mendoza,25,8,25
Rita Rowland,8,8,65
Anna Wood,24,6,38
Karen Delgado,36,10,56
Jon Smith,12,10,47
Christopher Howe,15,10,58
Dana Smith,32,8,38
Cesar Calhoun,17,4,62
Elizabeth Lowe,33,8,49
Melissa Perry,7,7,24
Sarah Warren,35,3,25
Matthew Parks,33,6,37
Peter Miller,8,1,37
Jennifer Kelley,39,6,64
Meghan Strickland,6,3,22
Christy Charles,2,4,31
Stephen Aguilar,23,5,42
Rebecca Douglas,12,10,36
Stephen Oconnor,27,4,28
Jason Brown,1,6,34
Kevin Campbell,3,10,24
Michelle Clark,22,7,55
Samuel Clark,24,4,59
Monica Nolan,2,10,62
