Name,Rank,CompanyNumber,Age
Elizabeth Davis,36,7,48
George Whitehead,27,9,38
James Reese,18,7,44
Lisa Collins,23,6,29
Samuel Kim,9,8,43
Christy Bernard,3,3,51
Rebecca Fletcher,33,1,29
James Flores,39,10,36
Kevin Howell,20,3,33
Natalie Hull,24,10,34
Laura Martinez,6,4,20
Peter Lee,11,2,57
Deanna Thompson,27,7,60
Jacob Martinez,9,4,63
Sharon Cortez,29,5,20
Rhonda Decker,29,2,27
Patrick Moody,12,4,38
Christie Lamb,36,6,42
Michelle Martinez,35,7,36
Jeremiah Daniel,2,5,23
Michelle Sanchez,11,2,50
Jeremiah Larson,34,8,61
Penny Powell,33,5,49
Rebecca Lyons,29,5,59
Jacob Roberts,21,5,64
Zachary Villanueva,22,4,33
Stephen Guerrero,26,4,36
Alexis Sanchez,10,10,34
Tamara Francis,24,5,27
Patty Herrera,32,4,27
Mike Owens,9,1,63
James Campbell,26,7,46
Robin Morgan,3,10,31
Raymond Wong,20,3,24
Steven Green,4,1,23
Beth Jones,35,3,45
Brian Schwartz,3,1,58
Brittany Graham,4,6,27
Beth Anderson,13,2,38
Leslie Sweeney,12,1,46
Amanda Carter,11,7,35
Cesar Miller,22,8,37
Ashley Mccoy,5,4,43
Jacob Parker,17,7,33
Debbie Lewis,38,7,34
Jessica Stevens,3,9,29
Alejandro Ryan,23,3,43
Kristin Kemp,22,5,43
Tammy Clark,38,3,31
Katie Thompson,36,1,27
Michelle Wright,35,5,37
Joseph Romero,38,4,28
Richard Harris,1,10,61
Randy Parks,15,9,44
Marisa Walton,15,1,38
Alyssa Chan,37,10,59
Justin Williams,2,4,22
Elizabeth Jones,39,10,28
Lucas Lopez,3,3,42
Holly Roy,35,1,62
Kurt Maxwell,18,2,58
Stephanie Ramirez,9,2,32
Melanie Taylor,16,4,55
Elizabeth James,4,6,37
Gina Brown,3,1,51
James Hoffman,18,2,63
Christine Morales,16,1,34
Roy Taylor,18,1,34
Sharon Brown,6,5,41
Kevin Williams,29,1,59
Kaitlyn Rios,16,8,62
Melissa Sanders,9,2,58
Rachel Finley,39,7,59
Adrian Perry,26,7,29
Dylan Gomez,39,3,50
James Morales,11,7,20
Patricia Hill,5,1,49
Kathy Jones,40,3,58
Dominique Cruz,12,1,26
Heather Richard,22,6,30
Dana Young,31,6,57
Patricia Carter,3,2,39
Katherine Ramos,40,10,23
Katherine Hall,35,7,49
Alan Bowers,12,5,18
Linda Freeman,21,9,28
Michael Hunt,3,1,59
Douglas Adams,10,1,27
Amy Morris,16,10,37
Kevin Padilla,26,1,31
Adam Nichols,32,9,38
Thomas Spears,15,5,43
Kyle Clay,25,2,41
Chelsey Lane,16,6,20
Aaron Cummings,5,3,54
Madison Hernandez,7,10,34
Jose Day,22,5,37
Bradley Jackson,10,5,28
William Reyes,4,2,48
Melissa Harrison,14,6,59
Alison Colon,23,10,50
Joshua Casey,26,7,29
Blake Weiss,39,9,33
Margaret Jones,17,1,58
Daniel Cervantes,17,9,59
Monique Perry,25,5,32
Vanessa Campbell,19,7,28
Yesenia Hernandez,13,8,57
Linda Miller,26,1,41
Brian Fry,24,6,28
Alexis Tyler,6,4,60
Steve Martin,2,5,51
Melissa Jones,25,3,45
Donna Jacobs,10,8,48
Christine Miller,40,1,54
Jesse Powers,30,7,65
Karen Davis,34,2,24
Andrew Meyer,2,4,65
Thomas Jacobson,31,1,28
Kim Reyes,13,5,34
Henry Hines,3,1,22
Wanda Krause,25,8,50
Jesus Quinn,39,2,24
Yvonne Marks,31,10,18
Deborah Marshall,22,6,19
Jason Foster,20,4,55
James Fuentes,18,1,32
Ana Hahn,4,2,25
Rodney Mcdonald,13,2,45
George Brown,7,5,19
Troy Kennedy,10,10,23
Darryl Simpson,1,7,27
Samantha Dunn,34,4,22
Sylvia Knight,18,9,30
Holly Vincent,25,6,49
Ronald Fuentes,27,6,19
Jessica Hill,26,7,52
Justin Henry,5,3,26
Keith Bailey,1,10,47
Kathleen Hurst,22,7,50
Seth White,6,3,23
Andrew Chavez,17,1,54
Kiara Phillips,4,4,64
Allen Bartlett,29,10,33
Russell Olson,38,9,48
Natasha Campbell,33,3,52
Mark Rodriguez,40,4,51
Erica Davis,11,7,24
Jessica Shannon,33,10,27
Ian Robinson,28,1,41
Robert Cruz,8,4,40
Laura Davis,37,7,55
Catherine Morrison,10,2,56
Jeff Chen,8,10,47
Scott Hayes,11,1,21
Sabrina Duarte,7,5,64
John Delacruz,27,10,50
Lindsay Smith,13,6,30
Alex Gardner,32,4,60
Mindy Sharp,40,7,31
Shawna Ramos,3,5,64
Chloe Pacheco,15,5,40
Ashley Jordan,22,9,56
Samuel Brown,4,10,23
Brian Hanson,25,8,53
Jennifer Bartlett,3,6,43
Zachary Hall,25,3,44
Jeremy Johns,15,5,40
Linda Hartman,37,9,45
Jessica Hanson,28,3,33
Christine Peters,39,2,60
Tara Strong,36,10,36
Megan Perez,16,4,53
Janet Huffman,3,6,25
Destiny Sanders,25,10,47
Anthony Walls,7,7,29
Sara Miranda,13,6,55
Nicole Lynch,8,1,44
Courtney Hess,9,2,57
Margaret Hill,6,8,21
Sandra Flores,10,7,30
Melissa Jackson,13,9,20
Lisa Mejia,8,5,50
Denise Smith,15,8,61
John Gutierrez,2,6,47
Holly Odonnell,27,1,19
Benjamin Davis,35,7,35
Michael Robbins,37,1,49
Olivia Allen,38,2,41
Ronald Gonzalez,23,4,26
Susan Foster,29,2,35
Levi Mathis,11,5,28
Edward Baker,19,5,25
Anthony Underwood,28,9,63
Adam Perez,7,1,56
Stephen Meyer,9,6,64
Olivia Lewis,33,9,18
Clifford Leonard,36,5,26
Matthew Peterson,12,8,20
Jeff Andersen,22,9,24
Rachel Meyer,29,8,18
Alicia Powell,18,1,43
David Lynch,18,7,30
Kayla Rose,16,8,57
Jose Richards,18,3,52
Krystal Wilson,5,4,56
April Burke,11,9,23
Charles Schmidt,37,2,65
Tammy Martin,25,9,64
David Silva,11,6,26
Lisa Rhodes,8,2,28
Sandra Carlson,30,6,32
Jessica Marks,7,3,24
Aaron Sherman,4,10,58
Michael Tyler,37,10,54
Richard Williams,1,7,32
Megan Walls,21,1,52
Ana Hartman,32,1,22
Cristian Cline,25,8,23
Brian Henson,20,7,50
Chad Hines,27,10,37
Lindsey Friedman,26,1,20
Jose Tucker,39,10,31
Haley Gibbs,8,3,30
Brady Boone,38,10,52
Derek Thornton,34,7,40
Karen Clayton,6,4,63
Sarah Calderon,37,8,22
Ricardo Allen,34,8,49
Alec Thomas,40,8,34
Jennifer Farrell,12,8,24
Megan Roberts,40,10,24
Jennifer Norris,25,7,59
Jason Chung,34,5,38
Benjamin May,31,6,59
Michael Boone,10,2,22
Connie Armstrong,25,6,35
Tina Fitzgerald,10,7,35
Jeffrey Evans,38,7,31
Danielle Harper,23,4,60
Alexander Brown,8,3,52
Rebecca Jackson,38,9,49
Gregory Schmidt,29,8,19
Rita Conley,3,1,37
James Crane,34,6,22
Mario Martinez,16,1,55
Darren Oliver,35,5,37
Melanie Sanders,9,2,43
Andrea Martin,38,5,36
Christine Hatfield,11,10,30
Stanley Wilkins,22,9,46
Brian Davis,27,9,50
Justin Sanchez,27,2,18
Colin Lowe,13,2,59
Linda Wilson,20,4,44
Mary Phillips,18,10,55
Bryan Smith,21,4,38
Sophia Henderson,14,3,61
Bruce Johnson,28,6,64
Molly George,32,2,26
Suzanne Payne,12,9,53
Erin Whitaker,4,1,36
Danielle Burch,30,4,65
Melissa Wilson,17,9,50
Ian Mack,19,8,58
Jessica Young,31,7,25
Gary Noble,7,10,18
Brian Johnson,15,4,50
Tina Martin,20,2,36
Crystal Marshall,6,4,38
Brittany Mitchell,10,5,35
Charlotte Brown,9,3,30
Christian Parker,18,10,47
Michelle Allen,9,5,52
Henry Hawkins,2,2,24
Donald Kennedy,39,10,22
Tracey Cook,15,2,42
Samantha Morrison,24,3,51
Richard Petersen,4,10,42
Michael Kline,35,4,49
Anthony Walton,33,2,25
Brian Vance,35,3,26
Kimberly Sexton,38,4,26
Devin Hutchinson,8,6,54
Jared Reeves,9,3,23
Christopher Francis,36,8,52
Bradley Figueroa,29,8,37
Todd Kelley,18,4,47
Brandy Alvarado,14,3,22
Timothy Grimes,35,9,55
Ryan Thomas,18,3,40
Jessica Ramirez,10,3,22
Ryan Holmes,23,7,54
Katie Davis,21,7,42
Derek Lambert,40,9,46
Danielle Davis,12,1,19
Lisa Peterson,24,4,52
Anna Riddle,5,4,59
Kevin Ballard,21,4,39
Carrie Elliott,27,3,59
Joseph Williams,26,4,34
Stacey Lowe,22,5,49
Heather Garcia,37,1,45
Christine Martinez,15,3,20
Martin Hayes,23,6,30
Daniel Contreras,36,1,24
Richard Green,18,8,44
Dylan Cunningham,25,5,26
Richard Johnson,19,8,21
Jasmine Taylor,28,3,43
James Fuentes,21,2,18
Vincent Rush,26,4,55
Rebecca Wilson,4,5,48
Amanda Daniels,19,4,59
Charles Garrison,13,3,49
Steven Brown,12,9,54
Steven Roberts,15,3,60
Jose Richards,32,6,50
Katie Wilkerson,14,4,39
Shelley Johnson,5,8,18
Kelly Marquez,3,8,30
Marc Clark,22,4,58
Paul Anderson,18,9,59
Michael Brown,13,8,23
Christopher Montgomery,17,5,57
Jessica Jacobson,4,2,32
Robert Ayers,8,7,27
Jonathan Nelson,33,8,28
Kayla English,13,8,20
Mary Hamilton,30,2,42
Steven Lee,13,2,53
Whitney Fletcher,17,2,19
Thomas Rogers,40,9,38
Mindy Mendez,12,10,36
Megan Hudson,4,10,43
Felicia Sullivan,16,6,19
Eric Thompson,34,1,53
Dave Lynch,16,6,28
Matthew Orr,30,6,22
Jennifer Martin,9,8,40
Regina Palmer,4,4,19
Grace Keith,20,4,22
Curtis Peterson,33,2,34
Frederick Butler,36,7,45
Nicole Jimenez,39,10,57
Matthew Williams,2,8,26
Robert Knapp,39,5,22
Kevin Reilly,39,9,30
Jackson Tyler,21,5,29
Katie Nelson,26,5,30
Gina Ford,35,6,55
Kevin White,31,5,19
Sabrina Cox,31,9,29
Charles Kline,38,6,62
David Levine,32,3,38
Maria Rodriguez,40,4,54
Rebecca Baker,32,5,58
Timothy Barton,1,6,60
Carla Cunningham,35,7,24
Christopher Becker,23,3,58
Destiny Roberts,18,2,29
Tonya Campbell,29,1,48
Jennifer Stone,16,1,63
Margaret Winters,37,1,37
John Everett,37,3,48
Nicole Kennedy,33,8,41
John Thompson,10,8,50
Matthew Elliott,21,1,50
Carla Vance,28,4,58
Mark Myers,31,4,65
Kimberly Ramirez,12,6,47
Robert Pham,34,7,30
Kiara Adkins,22,8,55
Hannah Tanner,34,10,64
Laura Combs,29,3,45
Kevin Sanders,2,3,20
William Jenkins,34,2,26
Zachary Foster,6,1,57
John Ryan,23,4,41
Morgan Riley,10,6,21
Ryan Moore,7,10,47
Benjamin Williams,8,4,59
Derrick Phillips,9,1,28
Brian Reynolds,19,7,20
Brenda Jenkins,16,5,40
Martin Coleman,38,4,56
Dawn Lewis,34,1,38
Bryan Clark,9,9,30
Keith Romero,39,6,27
Craig Thomas,21,4,40
Michelle Morrison,3,10,56
Michael Lopez,12,1,25
Michael Moore,14,7,55
Joanne Collins,18,8,35
Brian Stevens,12,2,55
Samuel Fletcher,36,10,23
Julie Gray,30,1,58
Daniel Gentry,40,5,46
Crystal Hernandez,11,4,24
James Holmes,7,7,28
Nicole Pope,32,1,49
Catherine Austin,40,6,42
Robert Yates,5,10,23
Amanda Fowler,2,3,19
Sean Campbell,3,8,46
Natalie Dawson,1,7,32
George Allen,33,9,23
Adam Vaughan,12,4,28
Maria Murphy,28,9,62
Juan Mcintosh,34,3,64
James Hardy,36,8,51
Christopher Clark,9,7,55
Elaine Carrillo,9,6,61
Michelle Bell,28,8,39
Stacey Garcia,37,8,65
Daniel Crane,19,9,20
Tina Cummings,10,9,60
Alan Rios,30,2,56
Alyssa Oliver,19,5,52
Toni Page,30,3,42
Ashley Snyder,29,10,65
Robert Vega,1,8,58
Eric Roberts,31,1,59
Teresa Ramirez,36,4,65
Carrie Klein,35,1,58
Michelle Montes,15,3,32
Kim Gonzalez,23,8,26
William Brown,2,4,26
Jeremy Torres,30,10,33
Joshua Griffin,11,6,25
Jessica Santos,8,8,26
Terri Ortiz,21,4,44
Jennifer Mcfarland,17,8,55
Brian Mercer,3,5,57
Teresa Benson,1,6,36
Laura Howard,39,9,63
Michael Hull,22,10,44
Kevin Henry,31,6,33
Linda Liu,32,3,32
Gloria Rodriguez,3,5,22
Adam Edwards,29,2,49
Christopher King,25,3,63
Matthew Garcia,26,4,42
Cassandra Huffman,5,9,20
Jonathan Silva,15,10,26
Amber Bates,15,4,54
Bradley Washington,9,6,44
Karen Fernandez,27,3,56
Fred Arnold,10,8,38
Marie Prince,34,10,25
Dawn Murphy,1,7,29
Alexander Harmon,33,7,63
Jason Sanchez,40,1,30
Shirley Dunn,29,1,24
James Tate,20,7,53
Cassandra Bass,10,1,48
Alexandra Jones,13,1,53
Lindsay Holmes,11,6,29
Megan Mccarthy,2,5,27
Danielle Perry,13,6,47
Kevin Cruz,14,10,36
Christian Kelley,9,8,40
Emma Vaughan,39,8,42
Dawn Moore,28,10,20
Tiffany Carlson,27,6,39
Angela Deleon,7,10,45
Ian Berry,25,3,62
John Berry,23,7,29
Jared Benjamin,25,1,41
Kyle Lopez,5,8,30
Carly Miller,19,9,53
Michael Reyes,6,6,49
Andrea Nixon,1,7,63
Billy Nguyen,40,3,60
Julia Wright,28,5,44
Daniel Wilson,1,9,57
Michael Lane,26,8,46
David Walker,23,3,18
David Walters,12,1,38
Greg Massey,36,1,49
Jessica Powers,28,9,52
Randy Russell,7,7,63
William Fowler,34,7,57
Jennifer Moran,20,5,58
Mary Henry,36,6,23
Sarah Dixon,14,9,18
Matthew Jarvis,20,7,55
Matthew Wilson,4,4,45
Michael Butler,30,5,57
Jennifer Cummings,27,10,42
Jennifer Ray,21,4,52
Kevin Burton,14,3,39
Natasha Perry,9,2,20
Toni Davenport,17,1,29
Matthew Evans,22,7,65
Laura Le,4,2,48
Lisa Thompson,2,6,51
Jackson Wolf,1,6,26
Jason Thomas,3,3,19
Haley Brown,21,10,32
Nathaniel Torres,35,9,62
Rebecca Thompson,8,9,58
James Wright,16,3,43
Meghan Middleton,32,2,58
Brian King,7,3,64
Kelly Thompson,18,5,43
Charles Johnson,40,2,46
Jennifer Trevino,32,6,41
Melissa Chambers,35,9,49
Shawn Roberts,25,5,26
Jackie Martinez,15,10,40
Deanna Pitts,14,3,63
David Scott,18,10,38
Michael Gordon,28,9,34
Christopher Daugherty,36,1,30
Alan Hensley,26,7,34
Sharon Foster,20,1,59
Larry Ward,7,10,52
Donald Parker,31,5,36
Jamie Mendez,11,1,62
Rebecca Campos,16,5,42
Stephanie Rasmussen,28,10,27
Douglas Austin,36,8,65
Curtis Lara,18,3,61
Regina Harvey,35,7,24
Heather Diaz,3,2,19
Ryan Robertson,8,8,30
Sean Rios,21,4,31
Douglas Torres,9,4,52
Brandon Ferguson,27,6,25
Rebecca Parker,27,7,39
Martin Kennedy,19,5,43
Nicole Hawkins,28,10,36
Ronald Ramirez,19,1,35
Daniel Martinez,30,4,58
Steven Hawkins,1,5,38
Justin Campbell,33,8,25
Heidi Henderson,11,2,58
Troy Wade,40,1,35
Tracy Terry,1,8,31
Patricia Marsh,15,8,22
David Huffman,13,4,31
Justin Bruce,6,3,52
Ashlee Russell,7,7,64
Lisa Berry,34,10,21
Kimberly Anderson,4,6,46
Shawn Brown,11,5,27
Jessica Shannon,14,8,49
Jennifer Mckay,5,8,38
Elizabeth Hansen,15,9,33
Brian Massey,28,2,24
Timothy Hood,4,7,61
Hunter Goodwin,15,6,20
Alexander Hoover,26,3,56
Lauren Ross,30,2,42
Rebekah Gonzalez,14,4,19
Angela Ramos,32,9,42
Miranda Matthews,34,5,27
Bianca Green,7,2,37
Andrew White,1,9,31
Jack Orozco,28,10,39
Wendy Edwards,16,1,36
David Moore,32,4,44
Kara Rowe,28,5,29
Bernard Frost,28,1,61
Colleen Hamilton,30,4,43
Megan Miller,27,3,56
Marc Morris,29,1,44
Jason Silva,4,10,59
Isabella Gonzalez,1,4,47
Paul Griffin,21,6,65
Dillon Parker,5,9,20
Chad Hendrix,40,9,59
Rhonda Lawson,26,4,29
Mark Sawyer,17,1,50
Katelyn Holland,18,8,59
Craig Hill,33,5,22
Megan Freeman,15,6,33
Lindsey Malone,23,4,19
Jessica Williams,37,9,24
Rebecca Gaines,37,10,41
Gabriella Lewis,10,3,56
Caleb Jones,31,7,34
Tiffany Hawkins,40,2,42
David Thompson,27,9,33
Paul King,40,8,51
Kristin Campos,23,4,51
James Butler,34,9,35
Elizabeth Miller,14,3,39
Keith Noble,20,9,56
Dylan Miller,9,5,49
Ashley Cooper,16,4,38
Margaret Griffith,12,6,60
Joshua Cooper,31,3,36
Samantha Frank,27,5,43
Rachel Curry,25,7,40
Kenneth Cook,1,8,39
David Davidson,13,8,42
Danielle Baird,35,9,56
Joshua Mendoza,14,4,54
Lori Rogers,15,3,42
Jonathan Potts,31,4,44
Crystal Weeks,4,10,22
Charles Patterson,38,9,46
Jennifer Martin,15,2,25
Cynthia Wilson,33,9,19
Heather Brennan,12,9,64
Ebony Goodman,16,6,60
Amy Buckley,39,5,65
Jason Bennett,9,10,49
Austin Hicks,29,3,32
David Thomas,21,3,29
Dillon Brown,20,8,31
Curtis Rodriguez,35,4,18
Jose Hayes,33,8,34
Teresa Lee,12,9,55
Mike Jones,13,9,63
Wanda Ortiz,4,9,38
Beverly Molina,6,9,51
Patricia Levine,4,4,27
Benjamin Boyd,25,10,31
Christopher Wilson,27,8,60
Colin Payne,39,4,61
Lacey Sanchez,18,4,60
Lori May,27,8,25
Stephen Romero,36,3,20
Michele Schultz,10,7,60
Christopher Jones,18,4,25
Miguel Dixon,17,5,37
Wendy Riddle,30,9,32
Pamela Flores,18,3,65
Amy Stanley,7,4,44
Michael Mooney,24,1,25
Vickie Jimenez,3,4,65
Jason Branch,26,4,22
John Schmidt,4,4,45
Laura Yu,35,4,58
Ann Martin,32,2,51
Michele Lopez,3,1,55
Haley Pierce,3,9,46
Marie French,7,2,19
Shelly Bonilla,14,4,21
Michael Barr,16,3,30
James Hernandez,22,1,55
Julie Bowers,30,7,60
Joseph Johnson,23,9,33
Robert Wright,22,6,56
Patrick Vang,31,3,38
Eric Shepherd,1,4,26
John Williams,33,3,58
Jeremiah Rivera,10,5,25
Hannah Garcia,37,2,35
Jay Ward,26,9,59
Jessica Erickson,5,1,27
Cory Carter,39,4,44
Cody Adams,36,2,51
Aaron Green,18,1,52
Christopher Fields,4,8,24
Perry Mitchell,9,5,21
Mark Arellano,33,2,65
James Jenkins,14,3,35
Vincent Johnson,19,9,42
Michelle Bullock,31,8,30
John Ramirez,40,1,26
Emily Moore,39,2,45
Frank Bell,21,8,29
Paul Lucero,31,2,35
Amanda Greer,24,6,30
Adrian York,1,7,18
Michael Brown,7,4,44
Tanner Bowman,32,7,56
Lori Campbell,34,1,55
Jeffrey Powers,8,5,19
Paula Leblanc,25,10,19
Jessica Morrow,6,3,30
Robin Fox,31,8,47
Kerry Lambert,31,2,42
David Obrien,20,10,24
Paul Mendoza,6,1,57
Meghan Prince,13,10,19
Amanda Farley,10,9,44
Sara Spencer,4,2,60
Tammy Martin,9,9,30
William Briggs,3,9,34
Connor Bowers,27,3,53
Ashley Huffman,33,8,21
Kimberly Anderson,8,6,44
Jim Anderson,18,9,61
Rachel Smith,33,3,44
Sarah Morrow,26,1,19
Michael Stewart,5,8,55
Andrea Garcia,30,2,23
Julie Simmons,37,2,35
Kristen Watson,24,4,47
Mark Garza,22,9,55
Michael Wilson,38,10,64
Benjamin Gamble,21,6,26
Jennifer Hill,20,1,28
Corey Reed,30,7,18
Amanda Holmes,36,4,51
James Warren,10,1,56
Hannah Li,12,9,50
Jessica Burns,28,9,60
Vanessa Dominguez,23,9,55
Danielle Wiggins,34,2,25
James Dixon,34,8,23
Johnathan Burns,18,9,29
Latasha Aguilar,29,3,57
Dana Flores,40,9,23
Daniel Young,21,5,58
Teresa Ward,33,7,30
Zachary Perry,9,2,63
Paul Nguyen,21,3,43
Madison Guerra,21,2,31
Andrea Mendoza,7,10,49
Priscilla Stephens,28,4,28
Brandy Pierce,10,5,61
Jeffrey Riddle,40,10,46
Amber Hayes,24,5,44
Julian Pineda,35,5,38
Victoria Harris,34,9,39
Lisa Manning,19,9,28
Kristin Velazquez,13,5,18
Pamela Cowan,30,9,53
Michael Freeman,25,6,48
Samantha Lopez,40,2,62
Anthony Brown,26,9,48
Hunter Romero,33,8,43
Kevin Miller,2,3,58
John Drake,31,5,36
Christian Hall,11,1,52
Anita Espinoza,38,6,51
William Garcia,30,7,60
Christopher Alvarado,20,1,64
Jerome Anderson,5,4,19
Jacob Davis,13,7,40
Margaret Wright,7,1,38
Krista Williams,32,6,43
Ronald Calderon,39,7,62
Daniel Rogers,40,7,26
Jennifer Cannon,39,2,46
Samantha Jones,27,10,64
Joel Payne,16,2,39
Briana Beltran,31,7,61
Samuel Wright,6,2,41
Kayla Thomas,28,1,47
Ian Costa,28,8,64
Rose Bell,15,6,62
Austin Small,18,6,45
Tiffany Parker,32,9,33
Brian Shepard,29,5,54
Rachel Willis,4,7,18
Kayla Rasmussen,22,10,28
Betty Mendoza,22,9,54
Joseph Simpson,35,8,55
Samantha Mcneil,29,8,20
Beth Bennett,13,1,47
Wesley Marshall,40,1,60
Jimmy Williams,7,2,58
Gabrielle Adams,17,1,43
Shawn Pearson,22,2,19
Cindy Hensley,13,1,24
Brian Gray,39,1,37
Joseph Young,9,3,37
Emily Byrd,34,7,52
Ashley Thompson,30,4,21
Kimberly Reed,4,1,57
Kim Arellano,32,2,63
John Lee,27,1,21
Samantha Sweeney,39,5,50
Erica Anderson,29,7,52
Amy Garcia,7,8,57
Charles Carlson,14,1,24
Caroline Glass,13,2,28
Erica Anderson,24,2,51
Randy Hernandez,26,4,53
Chase Maldonado,15,1,65
Mark Rogers,23,3,37
Melvin Taylor,29,1,46
Catherine Hicks,34,8,31
Lauren Lucero,6,10,64
Colin Smith,39,7,25
Chelsea Mcbride,9,7,52
Bruce Hughes,31,7,24
Dawn Greene,14,8,31
Sarah Wagner,16,5,26
David Jimenez,9,5,29
Michael Bradford,14,5,44
Stephen Johnson,8,4,54
Laura Davis,13,10,48
Julie Brown,4,6,23
Doris Lee,14,3,58
Yesenia Wilson,8,6,58
Courtney Hughes,8,5,46
Taylor Hamilton,2,3,36
Allen Jones,24,10,51
Raymond Pitts,17,10,30
Henry Brown,40,3,44
Jeffrey Scott,29,4,47
Shelley Reynolds,35,10,25
Vincent Taylor,19,1,37
Joseph Hodge,24,6,46
John Mcintosh,31,10,37
Eric Quinn,17,2,60
Todd Lopez,5,7,20
Dylan Smith,24,10,47
Pam Zhang,8,7,25
Amanda Russell,35,1,26
Matthew Padilla,37,10,54
Brianna Pope,26,10,44
Danielle Brooks,31,9,43
Marilyn Walters,39,7,45
Daniel Schmidt,11,6,59
Janet Morris,10,2,43
Megan Adkins,39,9,39
Ebony Chandler,21,5,48
Amanda Johnson,15,10,59
Bryan Grant,27,7,18
Kimberly Larson,39,1,55
Glenn Sullivan,30,3,51
John Clark,9,4,54
Carlos Chavez,3,6,22
Angela Bullock,39,10,57
Robert Daniels,7,8,19
Alex Gardner,39,2,21
Richard Cook,6,5,31
Justin Williams,34,1,38
Samuel Fitzpatrick,36,10,44
Jennifer Wilcox,15,1,65
Daniel Sanchez,23,1,51
Christian Walls,2,9,50
Stacy Clark,23,1,39
Willie Mills,34,7,42
Michael White,40,1,35
Gloria Gibson,31,6,36
Douglas Mullen,15,9,21
Nicole White,21,4,44
Laura Hutchinson,5,9,37
Rachel Roberts,23,10,31
Michael Carroll,25,6,57
Rodney Burton,5,9,22
Beth Jones,15,5,51
Richard Carpenter,23,1,31
Tammy Lewis,32,2,20
Natalie Ellis,35,4,24
Derek Bailey,27,3,38
Jerry Ramos,15,9,63
Katelyn Parsons,38,6,40
Kathy Moore,39,10,22
Brian Butler,21,9,18
Judy Martinez,22,7,23
Holly Roberts,13,9,48
Allen Andrews,28,4,60
Elizabeth Miles,16,5,61
John Stokes,18,9,51
Michael Garza,20,8,49
Colin Odonnell,35,7,50
Randy Hall,22,3,47
Kristina Holland,36,3,27
Mitchell Johnson,36,9,44
Matthew Holland,14,2,58
Robyn Floyd,8,9,49
Stephen Horton,40,9,39
Kiara Mitchell,14,9,22
Peter Coleman,12,9,42
Derek Burton,22,1,47
Jonathan Hughes,34,4,52
James Johnson,10,6,43
David Figueroa,1,9,30
Stephanie Johnston,12,5,58
Jennifer Phillips,22,5,58
Robert Rogers,31,8,48
Heather Ruiz,3,8,18
Julie Cantrell,15,4,26
Michael Mccarthy,4,9,46
Ricardo Woodard,30,6,28
Tiffany Macias,7,6,53
Amy Roberson,32,9,43
Felicia Peters,18,2,49
Darren Rodriguez,10,3,18
Theresa Dean,32,3,32
Elizabeth Lee,33,1,62
Angela Miller,38,10,34
Gavin Allen,38,7,56
Jacqueline Carroll,27,10,58
Jenna Spence,11,7,43
Catherine Gay,26,1,23
Lorraine Terry,25,4,59
Thomas Morrow,27,3,41
Paula Perez,38,1,25
Danny Daugherty,9,9,52
David Harris,17,8,51
Jonathan Jones,21,2,35
Cassandra Jenkins,22,9,37
Jessica Williams,23,1,22
Shawn Mcdaniel,6,9,28
Brent Burke,18,5,27
Chelsea Lynn,17,4,60
Rachel Jones,10,5,47
Mia Brown,19,3,35
Andrea Morales,18,8,33
Nicole Mora,20,10,51
Anthony Hale,34,5,41
Rachel Pierce,28,8,48
Andrew Burgess,20,6,18
Lori Campbell,8,6,57
Kara Webster,4,3,45
Stacy Dougherty,20,2,59
Mark Davis,9,3,58
Vincent Spencer,40,9,48
Aaron Jenkins,1,9,19
Kimberly Mcmahon,16,10,26
Shelby Perez,17,4,20
David Horton,34,6,24
David Hall,38,7,25
Michelle Salas,29,1,48
Lisa Lee,23,4,59
Jennifer Williams,35,10,44
Sherry Marshall,3,7,37
Sara Robinson,32,6,57
John Cruz,40,2,47
Matthew Rowland,21,10,37
Eric Morris,23,7,26
Kevin Ward,39,4,30
Andrea Banks,8,3,63
Matthew Bradford,4,7,44
Madeline Fleming,1,9,32
Andrea Villarreal,11,3,19
Erica Acosta,30,8,18
Sarah Torres,11,3,63
Kim Smith,39,8,30
Gregory Smith,38,4,28
Jennifer Mcgee,3,7,29
Aaron Arnold,7,8,59
Jason Jones,27,5,32
Austin Campos,7,2,46
Kevin Bridges,19,3,20
Alyssa Flynn,34,1,56
Jessica Taylor,24,3,46
Karen Price,40,5,19
Patrick Singleton,26,8,42
Danielle Wolf,4,3,64
Jesus Long,13,2,47
Kendra Moore,17,7,65
Jordan Anderson,1,2,46
Gary Wright,29,8,36
Patricia Lopez,16,9,25
Haley Wolf,19,2,21
Christopher Barry,10,7,20
Nicole Bryant,28,1,25
Lori Smith,1,1,55
Colleen Cook,36,2,47
Michael Ray,28,5,43
Wayne Hensley,36,4,19
Lorraine Lopez,31,7,31
Tristan Davis,2,4,27
Karina Jacobs,25,7,37
Amanda Walls,29,8,40
Holly Baldwin,29,7,19
Brandy Clark,15,7,29
Kathryn Morgan,30,7,34
Tiffany King,8,6,42
Megan Stephenson,15,1,49
Andrea Santana,31,3,25
Robert Collins,9,5,53
Edward Salas,27,8,37
Ashley Davis,25,2,54
Erik Davis,25,10,21
Patrick Gardner,27,3,33
Adam English,21,5,48
Benjamin Williams,34,8,24
Nicholas Webster,4,10,38
Emily Hughes,3,5,62
David Kane,11,6,55
Jessica Murphy,10,1,43
Zachary Martin,12,10,34
Marcus Bentley,17,9,34
Daniel Miller,18,9,29
Courtney Smith,16,1,50
