Name,Rank,CompanyNumber,Age
Daniel Yoder,5,3,51
Kelly Jones,33,4,21
Allison Suarez,40,6,23
Robert Coleman,20,10,43
Dawn Day,3,9,61
Katherine Richards,30,9,50
Rachel Johnson,29,8,54
Lisa Cox,37,8,47
Grant Gonzales,2,3,50
Juan Lee,30,6,50
Russell Simmons,7,6,50
Gregory Kelley,34,1,34
Brandon Miller,22,6,51
Timothy Lynch,37,3,50
Jacob Whitaker,20,4,46
Patricia Thomas,25,1,58
Tiffany Harrington,32,3,26
Kyle Hughes,28,7,63
Brittney Swanson,36,1,35
Heather Hobbs,2,4,57
Daniel Lewis,31,4,30
Emily Compton,6,8,26
Charles Melendez,22,1,25
Kim Crane,26,1,26
Tyler Smith,39,4,20
Heather Cohen,15,2,34
Jessica Mitchell,12,1,21
Andrew Williams,29,4,18
Michael Wolfe,6,7,26
Margaret Smith,35,10,48
Jasmine King,20,4,65
Angel Owens,3,6,57
Courtney Duncan,40,10,65
Angela Zamora,17,2,59
Roberto Bishop,18,6,24
Margaret Anderson,23,8,49
Daniel Payne,24,5,42
Patrick Walker,2,2,45
Luis Wilson,36,7,28
Steven Paul,11,4,23
Mark Baker,38,7,32
Juan Duffy,33,8,33
Dana Gonzalez,35,4,29
Connie Bates,35,9,49
Johnathan Pham,16,5,60
Jason Patterson,19,4,23
Elizabeth Douglas,12,1,59
Donna Li,9,1,52
Lisa Palmer,21,9,39
David Flores,3,2,64
Stephanie Rangel,9,5,62
Devin Miller,29,10,61
Kimberly Schultz,16,5,64
David Ward,3,6,43
Carla Mcbride,38,8,65
Cole Cuevas,26,5,48
Victoria Ochoa,20,7,21
Brian Henderson,35,1,35
Peggy Smith,23,2,32
Jose Zhang,37,10,33
Ashley Smith,1,2,26
Carlos Cook,15,3,53
Tony Perry,4,1,20
Ashley Smith,11,6,55
Michelle Meyer,33,3,41
Stephanie Mcdonald,8,7,24
Krystal Chambers,14,3,32
Timothy Weber,9,1,41
Travis Green,25,9,22
Danny Smith,33,2,49
Justin Taylor,13,4,51
Stacey Mann,21,1,25
Karl Mcclure,30,6,27
Rebecca Bridges,20,1,46
Suzanne Trevino,36,2,37
Catherine Ward,15,10,19
Corey Mcpherson,13,5,18
Sonya Bush,40,4,58
Angela Cohen,1,9,48
Antonio Mitchell,12,5,64
Terri Gonzalez,20,2,25
Timothy Murray,10,10,29
Paul Giles,28,4,38
Trevor Park,29,1,49
Maria Hill,4,5,44
Michael Burke,33,9,49
Elizabeth Johnson,27,5,53
Kyle Mueller,37,10,37
Ashley Johnson,19,5,46
Brent Taylor,37,6,36
Jennifer Carter,19,6,27
Connie Mcdowell,35,9,42
Matthew Ramirez,5,10,25
James Walker,6,9,45
Brittany Mcmahon,26,6,19
Daniel Braun,29,5,44
Matthew Smith,29,4,20
Anthony Spears,37,2,49
Paul Mcguire,28,3,22
Michelle Brown,30,5,54
Chelsea Taylor,21,4,61
Albert Henderson,35,10,62
Dana Myers,8,7,46
Melinda Hansen,6,10,53
Anna Cox,32,2,64
Steven Williams,3,2,61
Kristen Bryant,37,8,24
John Davis,16,2,64
Benjamin Cox,36,6,18
Maria Estrada,40,1,22
Todd Morales,1,8,43
Sharon Watts,32,2,28
Sarah Sosa,24,3,52
Nicole Rose,9,2,23
Nicole Perry,29,4,18
Keith Summers,33,8,42
Joshua Shields,37,7,36
Holly Roberts,28,3,48
Kevin Hernandez,32,1,51
John Johnson,5,6,48
Chad Hardin,29,5,26
Elizabeth Gallegos,4,3,41
Joseph Garcia,39,3,33
Gregory Byrd,15,2,45
Colleen Caldwell,2,10,53
Abigail Ball,7,10,31
Amanda Olson,25,1,60
Jennifer Chambers,24,7,46
Rose Wood,17,2,35
Kevin Mcintyre,33,5,40
Pamela Johnson,6,5,24
Steven Thompson,34,2,27
Lisa Hamilton,24,8,22
Lisa Ward,26,2,43
Christopher Cruz,9,2,27
Holly Parker,38,5,61
Jennifer Brown,18,5,22
Joshua Kramer,35,4,35
Andrea Martinez,33,6,56
Jeremy Williams,4,5,51
Michael Johnson,40,7,65
Jason Herrera,20,10,29
William Rogers,32,3,44
Scott Walls,16,8,35
Kathleen Rocha,40,10,32
Linda Weeks,34,9,56
Sara Johnson,23,6,36
Kevin Stanton,11,1,25
Kristina Dominguez,18,6,44
Michele Gonzales,39,7,23
Michelle Jordan,38,2,22
William Schmidt,20,7,21
Erin Krueger,33,7,49
Maria Wright,21,7,21
Jennifer Mathews,31,4,49
Melissa Smith,13,7,58
Melissa West,26,7,30
Vanessa Martin,30,5,25
Danny Campbell,35,1,63
Victor Moore,26,2,30
Dylan Wilson,16,2,18
Amy Burke,36,7,46
Matthew Ward,5,3,50
Amy Brown,17,9,47
Spencer Farrell,38,4,57
Samantha Raymond,39,1,58
David Robertson,23,9,21
John Taylor,32,3,57
Jill Tran,25,7,35
Michael Vazquez,19,2,23
Sarah Peterson,26,9,51
Eric Byrd,24,8,37
Jennifer Williams,23,1,24
Mark Love,21,8,46
Courtney Park,34,2,58
Katie Williams,6,7,33
Lindsey Le,24,7,61
Kevin Nguyen,28,6,57
Juan Hoffman,32,4,45
Randall Roberts,19,4,59
Rebecca Wood,1,3,26
Kaitlyn Rush,27,8,20
Nicholas Murphy,37,7,22
Dustin Massey,29,10,57
Paula Moran,5,4,30
Francis Gibson,31,10,50
James Hanson,10,1,23
Emily Brown,11,3,27
Gabriel Ellis,10,5,45
Taylor Hernandez,16,3,40
Brittany Nelson,6,7,46
Richard Stevenson,15,8,41
Sherry Oliver,5,6,38
Angela Watson,19,4,23
James Williams,7,5,64
Angel Anderson,22,7,64
Charles Hoffman,13,4,45
Deborah Allen,1,4,31
Alexa Johns,26,8,62
Emily Williams,40,3,54
Larry Welch,24,8,32
James Salazar,35,6,20
Brett Davis,35,5,24
Robert Harris,16,1,48
Jessica Goodwin,13,6,32
Cathy Howard,24,3,53
Joel Blair,35,5,26
Craig Montoya,38,10,18
Johnny Patterson,3,1,20
Sara Richardson,20,1,48
Wendy Hall,25,1,38
Julie Lynn,1,3,57
Jill Taylor,8,2,58
Justin Alexander,35,5,38
Catherine Lopez,19,7,47
Jessica Goodwin,27,1,47
Mckenzie Harding,7,2,18
Erin Wilson,37,2,22
Jennifer Fuller,32,7,43
Renee Clarke,19,2,26
Nathaniel Conrad,15,7,40
Matthew Small,6,10,43
Paula Marshall,39,7,19
Kyle Fisher,12,6,18
Maria Lopez,15,1,49
Desiree Castaneda,32,2,40
David Howard,36,3,39
James Anderson,17,10,28
Lindsey Bailey,20,5,48
Monique Lyons,40,4,40
Devon Davis,25,10,42
Nathan Dawson,24,1,42
Jonathan Perez,18,9,42
Daniel Blankenship,31,5,35
Ashley Higgins,40,7,53
Stephen Wolf,31,6,40
Michael Graham,19,10,33
Julia Stewart,9,7,62
Angela Morris,5,3,42
Roger Johnson,16,3,44
Robert Robinson,36,4,25
Patricia Kirk,18,2,53
Daniel Taylor,31,4,57
Aaron Hall,7,8,44
Jessica Ryan,31,6,23
Theresa Esparza,40,8,33
Courtney Anderson,30,5,33
Elizabeth Gill,20,8,30
Matthew Smith,22,6,31
Jennifer Brown,8,4,50
Joseph Terrell,27,9,30
Adam Roth,18,5,41
Brandon Duffy,23,6,41
Michelle Mcbride,37,3,35
John Mcclain,20,3,32
Laura Cantrell,33,7,33
Glenn Smith,34,2,26
Brittany Harding,18,2,52
Cynthia Page,29,4,43
Donna Ford,6,8,47
Evelyn Morales,22,5,62
Billy Randall,21,8,42
Cynthia Rodriguez,16,8,31
Kaitlyn Jackson,12,6,29
Michelle Delgado,11,8,47
Rebecca Young,33,7,27
Alex Martin,17,4,36
Stephanie Flowers,24,4,47
Michelle Johnson,25,8,40
Daniel Horne,36,3,37
Stephen Stewart,32,1,20
Rhonda Bailey,35,3,36
Melissa Kim,1,1,57
Jennifer Williams,8,2,30
Sarah Flores,20,6,33
Kimberly Jordan,35,1,25
Daniel Sanders,22,10,42
David Martinez,7,9,54
Daniel Stuart,38,7,52
Rachel Benson,3,3,53
Dennis Scott,25,1,25
Megan Medina,8,10,26
Alex Davis,34,2,34
Jonathan Stark,9,7,22
Phillip Goodwin,3,3,23
Julie Wilson,29,5,47
Ashley Watson,29,5,60
Felicia Jones,10,5,61
Hannah King,26,8,28
Mary Carter,34,3,62
Wesley Luna,32,6,53
Robert Gibson,32,9,55
Casey Smith,15,1,51
Benjamin Acevedo,15,6,56
Jason Espinoza,14,6,62
Stacy Schmidt,29,9,40
Shelley Gilbert,29,3,56
Monica Kennedy,25,7,29
Tina Moran,37,3,33
Paul Taylor,23,6,29
Brenda Weber,21,5,60
Holly Johnson,4,6,56
Stephanie Stewart,24,7,64
Ryan Black,34,2,37
Alexandra Villegas,21,6,41
Lisa Miller,27,4,34
Larry Michael,26,6,50
Tyler Mitchell,23,2,60
Glenda Figueroa,7,6,21
Christina Wilson,27,2,51
Michael Williams,16,1,63
Jessica Snyder,11,5,35
Robert Jones,5,2,26
Stacy Powell,12,1,50
Denise Perez,27,3,53
Deborah Griffith,6,2,40
Penny Stafford,19,7,60
Emily Donaldson,28,9,27
Deborah Carlson,28,3,42
Michael Huerta,23,5,41
Jacob Foster,18,4,20
Nathan Mccullough,31,8,42
John Johnson,31,3,64
Steve Malone,16,6,26
Shannon Johnson,35,8,57
Jill Ramirez,24,6,33
Kenneth Smith,6,2,27
Caroline Brown,21,7,41
Veronica Smith,16,5,29
Elizabeth Barnes,12,7,44
Travis Green,35,5,45
Edward Hill,15,1,38
Joshua Myers,8,5,39
Sharon Brown,18,2,48
Carlos Wood,24,4,36
Jenna Robbins,36,5,33
Anne Garcia,35,3,47
Suzanne Thomas,5,4,30
Brett Hatfield,13,5,49
Ashley Thomas,19,7,58
Kyle Bowman,2,5,49
Carol Turner,34,7,58
Christine Bowen,14,6,18
Savannah Landry,20,7,31
Molly Aguirre,25,10,35
Jason Sanchez,37,7,39
Carla Carter,38,1,47
Kurt Simpson,15,1,61
Ann Parks,7,10,44
Christopher Barnes,38,4,34
Anita Shea,38,8,27
Jennifer Wade,11,4,26
Lauren Palmer,21,1,44
Kathryn Hamilton,25,5,29
Jessica Zimmerman,24,9,36
Kimberly Williams,14,7,33
Ashley Smith,21,10,38
Barbara Salas,23,5,61
Leah Rodriguez,13,10,53
Daniel Hickman,29,5,27
Jeremy Martinez,2,9,23
Stephen West,35,9,57
Anthony Rogers,32,1,35
Alyssa Hayden,19,9,62
Kelly Gregory,5,5,64
Craig Castillo,33,8,56
Kelly Cooper,9,7,39
Stephanie Ochoa,38,3,44
Stephanie Robinson,1,7,36
Denise Coleman,11,10,46
Kristin Jones,16,6,53
Brian White,28,3,46
Scott Castro,16,5,21
Kimberly Hampton,30,10,54
Regina Pugh,1,8,23
Alexis Lewis,9,10,45
Allison Scott,20,3,21
Beth Harvey,23,3,39
David Rodriguez,19,6,38
Erica Lyons,20,6,27
Olivia Lee,4,7,56
Dustin Lewis,1,1,60
Rodney Cochran,32,2,36
Elizabeth Newton,1,10,47
Crystal Rivera,12,10,52
Hannah Pitts,35,3,36
David Morales,6,3,50
Tony Gibbs,26,1,50
Pamela Bailey,2,9,46
Daniel Martin,4,9,23
Kristopher Reed,29,6,48
Angela Jordan,28,9,50
Stephanie Ruiz,27,1,54
Joan Pope,7,10,65
Chad Brown,2,9,53
Tanya Sandoval,23,1,26
Joseph Carlson,15,5,30
Paul Cherry,27,4,64
Heather Nguyen,40,8,59
Terri Lester,37,1,39
Amy Blake,3,2,51
Jason Ward,36,1,30
Gloria Benitez,3,6,42
Robert Bishop,26,6,53
Michael Cline,29,9,48
Reginald Bautista,27,9,56
Tammy Nielsen,3,9,27
Deborah Bryant,2,4,24
Darren Griffin,26,10,28
Kimberly Conley,5,4,37
Patricia Jones,32,2,41
Anne Rodriguez,27,9,42
Amy Peck,19,7,19
Ashley Mathis,27,4,29
Randall Williams,27,10,34
Jeremy Johnson,19,7,49
Billy Allen,5,3,40
Joshua Allen,4,6,38
Richard Joseph,23,6,62
Christopher Hunter,36,2,51
Kimberly Huynh,30,3,40
Wendy Thompson,34,2,39
Tiffany Mcintyre,35,4,30
Sarah Smith,34,9,27
Gregory Young,8,8,52
Kendra Torres,12,4,26
Karen Stevens,12,8,60
Lori Curry,27,6,35
Brandon Smith,10,10,33
Nicole Smith,40,4,61
Anne Mills,33,5,61
Stephanie Smith,2,9,29
Kevin Williams,21,1,42
Kristen Mcbride,31,1,20
Jack Williams,14,10,42
Thomas Mcconnell,25,5,63
Kimberly Lang,17,6,26
James Johnson,38,9,39
Michael Brown,26,10,39
Jonathan Jennings,17,5,27
Anthony Ruiz,39,8,21
Julie Vargas,3,6,55
Breanna Nelson,38,4,34
Jennifer Adkins,10,7,45
Darius Blake,7,10,38
Heather Dickson,20,7,56
Phyllis Oneill,12,8,34
Alexis Elliott,14,4,30
Shelley Estes,11,5,48
Joshua Smith,33,3,18
Benjamin Henderson,1,8,51
Bradley Cherry,38,5,59
Doris Wheeler,2,5,41
Joe Smith,7,3,44
Alexander Smith,23,1,64
Deborah Pearson,36,2,26
Jesse Burns,15,3,33
Ronnie Christensen,40,10,18
Kayla Hines,9,9,19
Brandy Pham,10,7,37
Joyce Taylor,13,1,54
Kim White,17,6,56
Kim Santiago,3,4,24
Michael Hooper,5,7,37
Veronica Fox,3,3,35
Justin Cummings,23,6,21
Keith Williamson,28,3,61
Jason Smith,19,5,61
Russell Hester,1,1,33
Shannon Murphy,18,1,64
Joshua Harris,6,10,39
Christopher Brewer,32,10,29
Dylan Martin,38,7,56
Joshua Smith,24,5,56
Calvin Clark,21,3,39
Holly Brown,19,6,22
Karen Stewart,2,7,18
Noah Price,10,8,51
Erin Pacheco,19,7,42
Tracy Spencer,5,10,35
Sandra Hood,30,8,46
Preston Burgess,10,7,29
William Burton,6,6,40
Martin Bradford,38,7,25
Debra Butler,12,1,19
Heather Miller,8,4,47
Carly Pruitt,14,10,48
Regina Boyd,3,9,46
Gabriela Moore,27,2,26
Meghan Swanson,6,6,32
Jeremiah Russell,5,4,18
Julia Cox,15,6,52
Rebecca Richard,23,10,26
John Yates,15,4,52
Charles Johnson,35,5,31
Charles Hammond,39,9,30
Lisa Rose,14,8,36
Brandi Gomez,18,9,28
Colin Davis,13,3,40
Jessica Bowen,26,3,42
Lisa Norton,17,4,63
Andrew Banks,19,2,35
Michael Lee,22,4,60
Julia Pennington,28,9,58
Donna Randall,8,5,33
Caitlin Ali,19,5,25
Michelle Garza,27,10,37
Heather Mendez,23,10,57
Joshua Rogers,19,3,46
Amy Hernandez,5,6,61
Karen Jackson,39,1,44
Joel Johnston,40,4,41
Parker Rodriguez,18,6,42
Robert Weber,31,4,53
Pamela Mccoy,3,8,56
Joseph Davis,3,3,21
Susan Meyer,22,9,54
Luke Potter,12,6,20
Beth Crawford,7,5,62
Anthony Duncan,21,10,64
Judy Flores,33,6,25
Shannon Lopez,17,8,47
Michelle Young,24,10,37
Donna Newton,30,10,64
Mary Edwards,4,9,24
Brianna Rios,5,5,36
Ann Cox,24,9,45
Margaret Taylor,19,6,50
Nicholas Johnson,25,5,43
Ashley Simmons,6,6,56
Lori Franco,24,6,50
Jennifer Rowe,8,10,63
David Hamilton,5,5,36
Rebecca Grimes,25,6,28
Joshua Miller,27,2,39
Jade Mcdonald,7,7,33
Gregory Huynh,10,3,47
Natalie Ryan,33,9,48
Kristen Miller,13,10,31
Jessica Friedman,35,3,32
Matthew Cooper,9,6,53
Scott Donaldson,37,4,24
Christopher Mendoza,30,1,40
Kevin Johnson,7,5,19
Catherine Michael,1,9,28
Julie Kramer,40,7,35
Aaron King,25,1,28
Denise Walker,35,8,54
Amber Cunningham,17,6,40
Amanda Wiley,23,10,22
Jennifer Joseph,30,8,59
Robert Mitchell,20,4,24
Lisa Aguilar,20,1,43
Renee Martin,22,2,42
Michael Wyatt,35,10,24
Lindsay Hays,7,9,60
Jesus Smith,27,3,18
Christopher Pace,26,4,18
Nancy Duran,1,7,47
April Porter,11,6,62
Jacob Arnold,6,10,25
Adam Joseph,38,8,49
Tyler Porter,35,1,22
Sandra Gonzalez,5,8,44
Cody Thomas,2,3,41
Robert Walker,13,3,47
Helen Delgado,4,9,38
Christopher Lopez,10,2,64
Julie Sweeney,4,8,41
Karen Fletcher,13,4,32
Christopher Fischer,24,5,49
Angelica Brown,36,6,48
Rebecca Mcknight,34,9,47
Nicholas Lopez,14,4,47
Benjamin Jackson,39,8,53
Anthony York,18,7,30
Jeanne Perez,37,1,63
Matthew Brown,40,6,32
Jennifer Kennedy,15,3,44
Blake Ramirez,32,1,62
Alexander Hatfield,35,10,59
Jason Petersen,3,7,41
Ashlee Franklin,37,8,55
Charles Lynn,26,7,41
Kayla Thomas,4,1,53
David Booth,31,7,39
Diana Garrett,26,10,41
James Morris,22,2,54
Tina Cox,16,4,26
Valerie Carrillo,16,4,32
Daniel Smith,4,4,41
Annette Curtis,36,9,54
Michelle Paul,14,5,36
Colleen Mora,17,5,45
Christine Olson,36,2,27
Brandon Miller,8,4,20
Jon Ross,39,10,55
Laura Miller,25,10,34
Ricardo Choi,19,3,49
Derek Floyd,10,8,58
Melissa Phillips,15,3,46
Andrew Cooper,23,8,53
Justin Sanchez,40,3,36
Jose Cox,4,7,26
Lisa Rodriguez,28,5,47
Keith Gonzalez,38,6,28
Tyler Lopez,17,9,19
Lindsey Chavez,26,9,56
Herbert Beck,3,4,65
Craig Leblanc,14,4,31
David Cochran,17,4,39
Sarah Holland,4,7,25
Stephen Henson,31,5,46
Veronica Stephens,13,7,18
Danielle Jones,2,7,36
Gregory King,34,3,57
Holly Smith,17,8,44
Richard Mora,15,5,36
Jeffrey Jones,28,6,23
Lisa Brown,3,2,24
Patricia Yang,8,1,32
Cheryl Jones,28,2,49
Seth Ray,6,3,24
Joseph Moreno,19,1,49
Amber Taylor,18,7,49
Connor Baker,26,10,59
Diana Allison,12,3,54
Curtis Barton,14,9,65
Bryan Morgan,8,8,56
Tracy Adams,20,3,51
Emily Jordan,16,3,34
Patricia Mcintyre,30,5,31
Megan Hubbard,6,4,20
Elizabeth Cortez,18,9,45
Melissa Hines,9,3,43
Sean Saunders,27,10,28
Xavier Chan,31,9,48
Anthony Wilson,21,1,47
Troy Dawson,12,2,18
Christopher Taylor,5,8,64
Clinton Pitts,32,9,63
David Garcia,28,5,60
Timothy Nolan,21,1,45
Christine Neal,31,3,44
Jonathan Martinez,18,4,35
Joshua Nguyen,36,3,46
Robert Bush,9,9,64
James Byrd,6,7,44
Martin Mckinney,23,6,38
Justin Sosa,17,2,26
Kristi Olson,36,3,40
Sean Long,13,7,65
James Williams,3,6,39
Brandon Riley,28,7,28
Cory Garcia,17,9,37
Austin Morse,22,4,46
Thomas Berg,6,2,40
John Jenkins,27,2,44
Jamie Brooks,34,1,58
Frederick David,17,10,53
Shelley Watkins,32,1,64
Jose Vargas,31,3,28
Kenneth Morris,15,10,36
Rose Quinn,11,8,29
Matthew Woodard,4,1,21
Lindsey Jimenez,25,10,38
Stephanie Williams,38,3,28
Timothy Richardson,23,9,29
Derek Perez,37,8,45
Sheena Arnold,4,1,57
Daniel Jordan,9,5,18
Danielle Chan,33,7,53
Jeffery Blair,33,8,39
Jodi Houston,17,3,65
Connie Gross,27,9,56
David Roberts,6,5,39
Sandra Daniel,4,4,51
Anthony Taylor,33,2,19
Jill Washington,13,9,25
Mark Gomez,7,5,41
Kelly Wright,9,6,61
Brandy Mendez,36,10,27
Christopher Clark,11,9,60
Grant Hogan,40,7,33
Kerry Campbell,24,4,26
Rebecca Wheeler,40,5,41
Shawn Hughes,12,2,51
Michael Gates,28,2,33
Kelly Jones,40,1,22
Michelle Davis,5,6,31
Lee Sanford,29,6,41
Amber Sanchez,37,2,32
Andrew Ross,19,4,37
Alexander Tapia,18,4,43
Mason Harrison,39,7,49
Anthony Russell,23,7,33
Debbie Mccormick,9,7,45
Allison Li,35,10,61
Justin Anderson,32,7,27
Shannon Cox,24,6,52
Greg Morrison,9,6,27
Jessica Cole,27,5,18
Elizabeth Peters,22,4,29
Lindsey Davis,2,2,41
David Price,36,8,63
Sheila Ruiz,5,10,35
Michael Parker,16,2,18
Deanna Brown,25,3,29
Matthew Calderon,11,1,33
Lori Harris,22,10,64
Kimberly Ramirez,16,5,61
Arthur Nguyen,33,6,23
Jeremy Goodman,21,4,64
Holly Gonzales,13,6,57
Ann Conrad,26,1,28
Rickey Durham,5,7,19
Bonnie Edwards,26,1,52
Robert Chapman,2,8,25
Peggy Vargas,1,7,46
Andrew Bean,36,4,45
Brian Mcmillan,25,9,20
David Austin,33,2,25
Matthew Jenkins,21,10,62
Michele Lee,31,5,31
Kaylee Gibson,33,6,60
Daniel Edwards,26,5,49
Max Davis,22,5,26
Rebecca Sparks,33,10,30
Megan Foster,40,2,52
Richard Neal,2,9,48
Kiara Haynes,35,9,65
William Sawyer,37,8,20
Lisa Davis,29,5,36
Eric Diaz,11,2,50
Derek Thompson,4,10,53
Troy Howard,23,4,51
Maureen Martin,10,8,37
Sue Becker,1,5,46
Brian Jimenez,22,10,21
Julia Ross,20,2,55
Nathan Griffin,24,2,55
Fernando Neal,36,4,37
Brandon Kline,29,9,65
Amber Robinson,29,1,50
Chris Mccarthy,22,4,62
Derek Clarke,12,3,28
Shawn Williams,8,8,51
Kathy Powers,4,3,18
Ryan Morris,39,9,64
Autumn Wilson,26,6,31
Mary Scott,34,1,43
Samantha Richards,3,4,51
Rachel Sosa,1,6,24
Robert Johnson,12,6,57
Bradley Hartman,39,8,56
Robert Garcia,26,3,52
Annette Cantrell,20,1,32
Anna Bernard,13,5,37
Penny Payne,38,8,30
John Johnson,19,5,31
Ricky Williams,19,9,57
Sandra Mora,6,9,27
Christian Cardenas,26,4,65
Deborah Hester,33,4,48
Tamara Bauer,25,8,22
Kelsey Maddox,27,10,45
Michael Ortiz,2,8,54
Samantha Wood,40,1,26
Joshua May,21,3,35
Larry Nunez,12,6,45
Billy Weeks,38,7,35
Ashley Stanley,37,10,65
Jason Wilson,5,2,20
Karen Rivera,15,4,38
Tracy Zuniga,35,2,34
Kristin Clark,7,10,59
Courtney Chang,19,1,18
Joseph Randall,4,9,43
David Jones,36,1,25
Adam Smith,6,5,47
Zachary Smith,18,2,59
Sarah Stein,24,5,45
Laura Bright,5,4,59
Maria Carroll,5,8,55
Henry Andrews,13,1,24
Joanne Kemp,11,10,42
Samantha Vargas,22,9,19
James Martinez,30,3,23
Michelle Baker,20,10,22
Robin Cohen,7,6,48
Ashley Smith,37,4,63
Sarah Brown,13,3,27
Timothy Green,29,10,34
Timothy Ruiz,38,4,46
Nicole Johnson,3,3,58
Ellen Evans,16,8,34
Jenna Fisher,39,8,51
April Hoffman,19,5,41
Roy Kirk,12,10,19
Janice Munoz,10,9,42
Kaitlyn Miller,2,9,52
Teresa Owens,3,5,30
Randy Schmidt,6,10,51
Christopher Jones,3,3,32
Eric Bender,30,9,23
Ryan Taylor,36,7,33
Natasha Moore,26,10,40
Amy Caldwell,34,7,35
Kristin Shepard,21,8,43
Katherine Nolan,17,7,55
William Pearson,35,9,18
Amy Smith,4,9,26
Charles Dudley,37,3,45
George Robinson,29,2,46
Frank Lee,36,7,41
Jose Smith,32,1,64
James Randolph,25,9,65
Tina Winters,21,8,38
Laura Nielsen,31,7,22
Matthew Campbell,40,5,47
Cindy White,9,1,24
Jennifer Fritz,6,10,23
Jose Johnson,14,6,30
Anna Scott,15,10,50
Regina Johnson,22,9,62
Theresa Bell,14,4,45
Daniel Bonilla,38,1,34
Amber Williams,6,4,31
Gwendolyn Holmes,13,1,37
Christopher Lindsey,36,8,43
Tina Hill,25,6,62
Linda Greene,4,2,32
Jose Sanchez,36,9,18
James Wagner,3,9,32
Ashley Miller,23,4,41
Tyler Campbell,11,8,43
James Gonzales,39,3,26
William Diaz,24,8,18
Linda Cruz,36,1,19
Monica Harris,34,4,19
Madison Juarez,25,6,38
Andrew Burns,38,10,34
Patricia Pierce,2,3,34
Tonya Cross,25,2,47
Cody George,33,3,56
Evan Booth,20,10,50
Sarah Jordan,13,3,51
Jim Allen,28,6,35
William Kim,15,5,63
Dylan Kelly,11,3,48
Melissa Norman,4,7,62
Brenda Carroll,10,4,31
Noah West,6,9,32
Kathleen Lee,3,8,54
Ashley Medina,4,4,45
Austin Mccarthy,15,8,34
Todd Schwartz,3,6,37
Mark Kim,30,2,46
Stephanie Harris,1,8,61
Patrick Ellis,11,8,27
Jennifer Hart,20,1,62
Wesley Hernandez,8,6,47
Jonathan Woods,5,10,48
Sandra Morris,12,2,65
Jared Thomas,36,7,44
Tracie Luna,35,9,58
Emily Waters,27,6,18
Heather Moore,5,7,23
Mary Jones,40,7,53
Rhonda Allen,7,8,37
Scott Sanchez,15,8,28
Ethan Murray,26,3,48
Francisco Ball,16,7,56
Elizabeth Foster,19,9,23
John Garrett,31,8,26
Wayne Wright,35,2,39
Regina Matthews,9,1,21
Robert Aguilar,31,5,18
Timothy Brown,36,10,64
Christopher Wyatt,25,8,28
Courtney Bender,26,5,63
Jesse Lara,10,6,30
Frank Woods,20,2,39
Timothy Brown,13,4,46
Stuart Taylor,3,9,63
Allison Sanchez,19,10,32
Kelly Johnson,31,3,34
Amber Sims,27,6,40
Justin Rivera,13,1,30
Megan Schneider,8,1,56
Valerie Lee,27,2,38
Jonathan Robbins,3,4,38
Karen Mitchell,2,10,18
Jeffrey Ortiz,12,3,18
Anthony Davidson,38,4,54
Charles Rogers,29,8,26
Adam Church,29,10,55
James Hart,3,2,65
Jerry Patterson,12,8,53
Brandon Gould,11,4,44
Katherine Hall,10,3,42
Timothy Smith,2,10,62
Timothy Mcdaniel,17,4,29
Laurie Brown,11,6,29
Holly Harper,21,6,29
Kevin Fox,13,3,54
William Hale,21,5,22
Katherine Kaufman,35,10,31
Tammy Ryan,23,1,40
Joel Hernandez,30,2,49
Jason Sanchez,30,2,61
Lauren Edwards,39,4,52
Michael Holland,7,7,34
Douglas May,10,7,51
Andrew Sparks,11,5,37
Karen Abbott,27,6,28
Grant Jones,7,10,53
Brian Oliver,3,10,34
Erika Ray,18,6,49
Jocelyn Klein,34,5,50
Christopher Riley,11,10,24
Dale Garcia,23,2,50
Thomas Smith,2,9,25
Casey Garza,2,9,36
Cynthia Anderson,40,5,57
Courtney Hanson,34,8,36
Richard Russo,17,1,21
Laura Rojas,9,1,62
Michael Henderson,21,2,50
Joseph Medina,32,5,18
Gina Rice,24,3,61
Tara Mcconnell,13,2,18
Michele Jones,31,7,62
Kenneth Wood,17,3,55
Jeffrey Taylor,17,10,34
Jonathan Gibson,7,4,63
Charles Fields,15,8,35
Sherri Jackson,3,3,31
Thomas Rodriguez,33,10,38
Isabella Strong,23,5,28
Melanie Patel,31,3,51
Bryan Moore,17,2,32
Andrea Lewis,15,7,39
Dennis Lee,19,8,62
Penny Armstrong,7,3,19
Jeffrey Myers,26,8,29
Kelly Carlson,9,1,42
Robert Garza,1,7,62
Kimberly Fisher,22,6,45
Tammy Green,1,9,64
Jennifer Burke,7,6,22
Emily Williams,9,8,54
Martha Graham,1,10,55
Michael Holland,23,7,32
Michael Hall,35,3,26
Theodore Charles,28,10,19
Andrew Mills,3,3,24
Andrew Nelson,39,5,61
Thomas Long,28,1,52
Rhonda Rubio,24,3,25
Gloria Smith,35,2,20
Kathleen Collins,14,7,32
Rodney Brady,9,5,24
Amy Thomas,28,7,20
Amber Stanley,1,9,54
Donald Byrd,16,8,60
Joseph Campbell,11,5,36
Lisa Johnson,19,10,25
Sarah Williams,32,7,52
Robert Smith,25,6,63
Timothy Alvarado,4,2,34
Kimberly Gomez,10,10,19
Tiffany Perez,16,10,41
Michael Horne,3,6,48
Patricia Tucker,25,4,57
Mary Brewer,40,6,25
Patricia Smith,9,3,31
Robin Rice,14,8,41
Laura Montoya,22,3,36
